benchmark,rule,end,convention,rate_path,window_start,financing,stock_entering_2024_bn,legacy_interest_2024_bn,stock_end_2024_brief_bn,flow_2024_bn,flow_2024_part_year_interest_bn,sum_flows_nominal_bn,rate_2024,stock_share_of_debt_end_fy2023,interest_per_member_usd,interest_per_other_resident_usd,interest_share_of_fy2024_net_interest,interest_share_of_account_interest_allocation,interest_share_of_per_head_net_interest
proportional,programme_ex_pandemic,high,high,treasury_10y,2005,all_borrowed,1013.845457,43.063086,1056.908542,95.41291,2.026332,861.953774,0.042475,0.038644,1052.975381,143.920492,0.048942,0.320081,0.40702
proportional,programme_ex_pandemic,high,high,treasury_10y,2005,half_borrowed,506.922728,21.531543,528.454271,47.706455,1.013166,430.976887,0.042475,0.019322,526.487691,71.960246,0.024471,0.16004,0.20351
proportional,programme_ex_pandemic,high,high,treasury_10y,2010,all_borrowed,896.493184,38.078548,934.571732,95.41291,2.026332,778.438647,0.042475,0.034171,931.093833,127.261743,0.043277,0.283031,0.359908
proportional,programme_ex_pandemic,high,high,treasury_10y,2010,half_borrowed,448.246592,19.039274,467.285866,47.706455,1.013166,389.219324,0.042475,0.017085,465.546916,63.630872,0.021639,0.141516,0.179954
proportional,programme_ex_pandemic,high,high,treasury_10y,2015,all_borrowed,546.586656,23.216268,569.802924,95.41291,2.026332,507.75032,0.042475,0.020834,567.682469,77.590741,0.026386,0.172563,0.219434
proportional,programme_ex_pandemic,high,high,treasury_10y,2015,half_borrowed,273.293328,11.608134,284.901462,47.706455,1.013166,253.87516,0.042475,0.010417,283.841235,38.795371,0.013193,0.086281,0.109717
proportional,programme_ex_pandemic,high,high,gross_public_securities,2005,all_borrowed,1012.352249,35.308289,1047.660538,95.41291,1.663881,861.953774,0.034877,0.038587,863.355669,118.003303,0.040129,0.26244,0.333724
proportional,programme_ex_pandemic,high,high,gross_public_securities,2005,half_borrowed,506.176125,17.654145,523.830269,47.706455,0.83194,430.976887,0.034877,0.019293,431.677834,59.001651,0.020064,0.13122,0.166862
proportional,programme_ex_pandemic,high,high,gross_public_securities,2010,all_borrowed,895.670506,31.238725,926.909231,95.41291,1.663881,778.438647,0.034877,0.03414,763.84698,104.402473,0.035503,0.232192,0.29526
proportional,programme_ex_pandemic,high,high,gross_public_securities,2010,half_borrowed,447.835253,15.619362,463.454615,47.706455,0.83194,389.219324,0.034877,0.01707,381.92349,52.201236,0.017752,0.116096,0.14763
proportional,programme_ex_pandemic,high,high,gross_public_securities,2015,all_borrowed,545.451661,19.023976,564.475637,95.41291,1.663881,507.75032,0.034877,0.020791,465.172853,63.579745,0.021621,0.141402,0.179809
proportional,programme_ex_pandemic,high,high,gross_public_securities,2015,half_borrowed,272.72583,9.511988,282.237818,47.706455,0.83194,253.87516,0.034877,0.010395,232.586426,31.789872,0.010811,0.070701,0.089905
proportional,programme_ex_pandemic,high,low,effective,2005,all_borrowed,433.178088,14.005074,447.183163,51.233021,0.828207,387.793237,0.032331,0.016511,342.45104,46.806149,0.015917,0.104097,0.132372
proportional,programme_ex_pandemic,high,low,effective,2005,half_borrowed,216.589044,7.002537,223.591581,25.616511,0.414104,193.896618,0.032331,0.008256,171.22552,23.403074,0.007959,0.052049,0.066186
proportional,programme_ex_pandemic,high,low,effective,2010,all_borrowed,449.19398,14.522884,463.716864,51.233021,0.828207,394.307719,0.032331,0.017122,355.112481,48.536712,0.016506,0.107946,0.137266
proportional,programme_ex_pandemic,high,low,effective,2010,half_borrowed,224.59699,7.261442,231.858432,25.616511,0.414104,197.15386,0.032331,0.008561,177.55624,24.268356,0.008253,0.053973,0.068633
proportional,programme_ex_pandemic,high,low,effective,2015,all_borrowed,255.041512,8.245743,263.287256,51.233021,0.828207,240.191697,0.032331,0.009721,201.624305,27.557975,0.009371,0.061289,0.077936
proportional,programme_ex_pandemic,high,low,effective,2015,half_borrowed,127.520756,4.122872,131.643628,25.616511,0.414104,120.095849,0.032331,0.004861,100.812153,13.778988,0.004686,0.030645,0.038968
proportional,programme_ex_pandemic,high,low,constant_3_22,2005,all_borrowed,470.164,15.142998,485.306998,51.233021,0.825054,387.793237,0.032208,0.017921,370.275461,50.609186,0.01721,0.112555,0.143127
proportional,programme_ex_pandemic,high,low,constant_3_22,2005,half_borrowed,235.082,7.571499,242.653499,25.616511,0.412527,193.896618,0.032208,0.00896,185.137731,25.304593,0.008605,0.056278,0.071564
proportional,programme_ex_pandemic,high,low,constant_3_22,2010,all_borrowed,487.019017,15.685863,502.70488,51.233021,0.825054,394.307719,0.032208,0.018563,383.549551,52.423486,0.017827,0.11659,0.148258
proportional,programme_ex_pandemic,high,low,constant_3_22,2010,half_borrowed,243.509508,7.842931,251.35244,25.616511,0.412527,197.15386,0.032208,0.009282,191.774776,26.211743,0.008914,0.058295,0.074129
proportional,programme_ex_pandemic,high,low,constant_3_22,2015,all_borrowed,263.216502,8.477652,271.694154,51.233021,0.825054,240.191697,0.032208,0.010033,207.294926,28.333034,0.009635,0.063013,0.080128
proportional,programme_ex_pandemic,high,low,constant_3_22,2015,half_borrowed,131.608251,4.238826,135.847077,25.616511,0.412527,120.095849,0.032208,0.005016,103.647463,14.166517,0.004818,0.031506,0.040064
proportional,programme_ex_pandemic,high,low,treasury_10y,2005,all_borrowed,441.438566,18.750103,460.188669,51.233021,1.088061,387.793237,0.042475,0.016826,458.476131,62.664438,0.02131,0.139366,0.177221
proportional,programme_ex_pandemic,high,low,treasury_10y,2005,half_borrowed,220.719283,9.375052,230.094335,25.616511,0.544031,193.896618,0.042475,0.008413,229.238066,31.332219,0.010655,0.069683,0.08861
proportional,programme_ex_pandemic,high,low,treasury_10y,2010,all_borrowed,457.859493,19.447582,477.307075,51.233021,1.088061,394.307719,0.042475,0.017452,475.530833,64.995472,0.022103,0.144551,0.183813
proportional,programme_ex_pandemic,high,low,treasury_10y,2010,half_borrowed,228.929747,9.723791,238.653538,25.616511,0.544031,197.15386,0.042475,0.008726,237.765417,32.497736,0.011051,0.072275,0.091907
proportional,programme_ex_pandemic,high,low,treasury_10y,2015,all_borrowed,257.53175,10.938661,268.470411,51.233021,1.088061,240.191697,0.042475,0.009816,267.47133,36.557935,0.012432,0.081305,0.103389
proportional,programme_ex_pandemic,high,low,treasury_10y,2015,half_borrowed,128.765875,5.469331,134.235206,25.616511,0.544031,120.095849,0.042475,0.004908,133.735665,18.278968,0.006216,0.040653,0.051695
proportional,programme_ex_pandemic,high,low,gross_public_securities,2005,all_borrowed,440.337036,15.357843,455.69488,51.233021,0.893439,387.793237,0.034877,0.016784,375.52885,51.327218,0.017454,0.114152,0.145158
proportional,programme_ex_pandemic,high,low,gross_public_securities,2005,half_borrowed,220.168518,7.678922,227.84744,25.616511,0.44672,193.896618,0.034877,0.008392,187.764425,25.663609,0.008727,0.057076,0.072579
proportional,programme_ex_pandemic,high,low,gross_public_securities,2010,all_borrowed,457.394219,15.952755,473.346974,51.233021,0.893439,394.307719,0.034877,0.017434,390.075581,53.315463,0.018131,0.118574,0.150781
proportional,programme_ex_pandemic,high,low,gross_public_securities,2010,half_borrowed,228.697109,7.976377,236.673487,25.616511,0.44672,197.15386,0.034877,0.008717,195.037791,26.657731,0.009065,0.059287,0.07539
proportional,programme_ex_pandemic,high,low,gross_public_securities,2015,all_borrowed,256.878869,8.959286,265.838155,51.233021,0.893439,240.191697,0.034877,0.009791,219.071798,29.942695,0.010182,0.066593,0.084681
proportional,programme_ex_pandemic,high,low,gross_public_securities,2015,half_borrowed,128.439434,4.479643,132.919077,25.616511,0.44672,120.095849,0.034877,0.004896,109.535899,14.971348,0.005091,0.033296,0.04234
proportional,programme_ex_pandemic,low,central,effective,2005,all_borrowed,530.405547,17.148534,547.554081,60.47542,0.977615,469.662677,0.032331,0.020217,419.31468,57.311858,0.01949,0.127462,0.162083
proportional,programme_ex_pandemic,low,central,effective,2005,half_borrowed,265.202774,8.574267,273.777041,30.23771,0.488807,234.831338,0.032331,0.010109,209.65734,28.655929,0.009745,0.063731,0.081042
proportional,programme_ex_pandemic,low,central,effective,2010,all_borrowed,520.473138,16.827409,537.300547,60.47542,0.977615,457.796238,0.032331,0.019838,411.462565,56.238632,0.019125,0.125075,0.159048
proportional,programme_ex_pandemic,low,central,effective,2010,half_borrowed,260.236569,8.413705,268.650274,30.23771,0.488807,228.898119,0.032331,0.009919,205.731283,28.119316,0.009562,0.062538,0.079524
proportional,programme_ex_pandemic,low,central,effective,2015,all_borrowed,294.525652,9.522304,304.047956,60.47542,0.977615,278.524487,0.032331,0.011226,232.838683,31.824351,0.010822,0.070778,0.090002
proportional,programme_ex_pandemic,low,central,effective,2015,half_borrowed,147.262826,4.761152,152.023978,30.23771,0.488807,139.262243,0.032331,0.005613,116.419342,15.912175,0.005411,0.035389,0.045001
proportional,programme_ex_pandemic,low,central,constant_3_22,2005,all_borrowed,576.998775,18.583922,595.582697,60.47542,0.973893,469.662677,0.032208,0.021993,454.412689,62.109047,0.021121,0.138131,0.17565
proportional,programme_ex_pandemic,low,central,constant_3_22,2005,half_borrowed,288.499387,9.291961,297.791349,30.23771,0.486947,234.831338,0.032208,0.010996,227.206344,31.054524,0.01056,0.069066,0.087825
proportional,programme_ex_pandemic,low,central,constant_3_22,2010,all_borrowed,563.701603,18.155648,581.857251,60.47542,0.973893,457.796238,0.032208,0.021486,443.940563,60.677719,0.020634,0.134948,0.171602
proportional,programme_ex_pandemic,low,central,constant_3_22,2010,half_borrowed,281.850801,9.077824,290.928625,30.23771,0.486947,228.898119,0.032208,0.010743,221.970281,30.33886,0.010317,0.067474,0.085801
proportional,programme_ex_pandemic,low,central,constant_3_22,2015,all_borrowed,303.18707,9.765021,312.95209,60.47542,0.973893,278.524487,0.032208,0.011556,238.77356,32.635529,0.011098,0.072582,0.092296
proportional,programme_ex_pandemic,low,central,constant_3_22,2015,half_borrowed,151.593535,4.88251,156.476045,30.23771,0.486947,139.262243,0.032208,0.005778,119.38678,16.317764,0.005549,0.036291,0.046148
proportional,programme_ex_pandemic,low,central,treasury_10y,2005,all_borrowed,541.200261,22.987481,564.187742,60.47542,1.284347,469.662677,0.042475,0.020628,562.088183,76.826115,0.026126,0.170862,0.217271
proportional,programme_ex_pandemic,low,central,treasury_10y,2005,half_borrowed,270.60013,11.493741,282.093871,30.23771,0.642173,234.831338,0.042475,0.010314,281.044092,38.413058,0.013063,0.085431,0.108636
proportional,programme_ex_pandemic,low,central,treasury_10y,2010,all_borrowed,530.513164,22.533547,553.04671,60.47542,1.284347,457.796238,0.042475,0.020221,550.988612,75.309028,0.02561,0.167488,0.212981
proportional,programme_ex_pandemic,low,central,treasury_10y,2010,half_borrowed,265.256582,11.266773,276.523355,30.23771,0.642173,228.898119,0.042475,0.010111,275.494306,37.654514,0.012805,0.083744,0.10649
proportional,programme_ex_pandemic,low,central,treasury_10y,2015,all_borrowed,297.366408,12.630638,309.997046,60.47542,1.284347,278.524487,0.042475,0.011334,308.843428,42.212666,0.014355,0.093881,0.119381
proportional,programme_ex_pandemic,low,central,treasury_10y,2015,half_borrowed,148.683204,6.315319,154.998523,30.23771,0.642173,139.262243,0.042475,0.005667,154.421714,21.106333,0.007177,0.046941,0.059691
proportional,programme_ex_pandemic,low,central,gross_public_securities,2005,all_borrowed,539.875718,18.829501,558.70522,60.47542,1.054615,469.662677,0.034877,0.020578,460.417569,62.929793,0.0214,0.139956,0.177971
proportional,programme_ex_pandemic,low,central,gross_public_securities,2005,half_borrowed,269.937859,9.414751,279.35261,30.23771,0.527307,234.831338,0.034877,0.010289,230.208785,31.464897,0.0107,0.069978,0.088986
proportional,programme_ex_pandemic,low,central,gross_public_securities,2010,all_borrowed,529.847824,18.479754,548.327578,60.47542,1.054615,457.796238,0.034877,0.020196,451.865567,61.760907,0.021003,0.137357,0.174665
proportional,programme_ex_pandemic,low,central,gross_public_securities,2010,half_borrowed,264.923912,9.239877,274.163789,30.23771,0.527307,228.898119,0.034877,0.010098,225.932783,30.880454,0.010501,0.068678,0.087333
proportional,programme_ex_pandemic,low,central,gross_public_securities,2015,all_borrowed,296.482745,10.340569,306.823315,60.47542,1.054615,278.524487,0.034877,0.011301,252.846832,34.559061,0.011752,0.07686,0.097736
proportional,programme_ex_pandemic,low,central,gross_public_securities,2015,half_borrowed,148.241373,5.170285,153.411657,30.23771,0.527307,139.262243,0.034877,0.00565,126.423416,17.279531,0.005876,0.03843,0.048868
proportional,programme_ex_pandemic,low,high,effective,2005,all_borrowed,661.013342,21.371213,682.384555,71.863034,1.161701,581.27915,0.032331,0.025195,522.567306,71.424409,0.024289,0.158849,0.201995
proportional,programme_ex_pandemic,low,high,effective,2005,half_borrowed,330.506671,10.685606,341.192277,35.931517,0.580851,290.639575,0.032331,0.012598,261.283653,35.712204,0.012144,0.079424,0.100997
proportional,programme_ex_pandemic,low,high,effective,2010,all_borrowed,624.092709,20.177532,644.270241,71.863034,1.161701,550.409107,0.032331,0.023788,493.37952,67.435027,0.022932,0.149976,0.190712
proportional,programme_ex_pandemic,low,high,effective,2010,half_borrowed,312.046354,10.088766,322.135121,35.931517,0.580851,275.204553,0.032331,0.011894,246.68976,33.717514,0.011466,0.074988,0.095356
proportional,programme_ex_pandemic,low,high,effective,2015,all_borrowed,365.544458,11.818412,377.36287,71.863034,1.161701,344.974722,0.032331,0.013933,288.982945,39.498139,0.013432,0.087844,0.111704
proportional,programme_ex_pandemic,low,high,effective,2015,half_borrowed,182.772229,5.909206,188.681435,35.931517,0.580851,172.487361,0.032331,0.006967,144.491473,19.749069,0.006716,0.043922,0.055852
proportional,programme_ex_pandemic,low,high,constant_3_22,2005,all_borrowed,719.284879,23.16666,742.451538,71.863034,1.157279,581.27915,0.032208,0.027416,566.469445,77.424945,0.026329,0.172194,0.218965
proportional,programme_ex_pandemic,low,high,constant_3_22,2005,half_borrowed,359.642439,11.58333,371.225769,35.931517,0.578639,290.639575,0.032208,0.013708,283.234723,38.712473,0.013165,0.086097,0.109482
proportional,programme_ex_pandemic,low,high,constant_3_22,2010,all_borrowed,674.649787,21.729057,696.378844,71.863034,1.157279,550.409107,0.032208,0.025715,531.317288,72.620355,0.024696,0.161508,0.205377
proportional,programme_ex_pandemic,low,high,constant_3_22,2010,half_borrowed,337.324894,10.864528,348.189422,35.931517,0.578639,275.204553,0.032208,0.012858,265.658644,36.310177,0.012348,0.080754,0.102688
proportional,programme_ex_pandemic,low,high,constant_3_22,2015,all_borrowed,376.789443,12.135599,388.925042,71.863034,1.157279,344.974722,0.032208,0.014362,296.738765,40.558203,0.013792,0.090202,0.114702
proportional,programme_ex_pandemic,low,high,constant_3_22,2015,half_borrowed,188.394721,6.067799,194.462521,35.931517,0.578639,172.487361,0.032208,0.007181,148.369382,20.279101,0.006896,0.045101,0.057351
proportional,programme_ex_pandemic,low,high,treasury_10y,2005,all_borrowed,674.700472,28.657903,703.358375,71.863034,1.526191,581.27915,0.042475,0.025717,700.740909,95.777146,0.03257,0.213009,0.270866
proportional,programme_ex_pandemic,low,high,treasury_10y,2005,half_borrowed,337.350236,14.328951,351.679187,35.931517,0.763096,290.639575,0.042475,0.012858,350.370455,47.888573,0.016285,0.106505,0.135433
proportional,programme_ex_pandemic,low,high,treasury_10y,2010,all_borrowed,635.825083,27.00667,662.831754,71.863034,1.526191,550.409107,0.042475,0.024235,660.365103,90.258588,0.030694,0.200736,0.255259
proportional,programme_ex_pandemic,low,high,treasury_10y,2010,half_borrowed,317.912542,13.503335,331.415877,35.931517,0.763096,275.204553,0.042475,0.012118,330.182552,45.129294,0.015347,0.100368,0.12763
proportional,programme_ex_pandemic,low,high,treasury_10y,2015,all_borrowed,369.085684,15.676914,384.762599,71.863034,1.526191,344.974722,0.042475,0.014068,383.33075,52.39358,0.017817,0.116524,0.148174
proportional,programme_ex_pandemic,low,high,treasury_10y,2015,half_borrowed,184.542842,7.838457,192.381299,35.931517,0.763096,172.487361,0.042475,0.007034,191.665375,26.19679,0.008909,0.058262,0.074087
proportional,programme_ex_pandemic,low,high,gross_public_securities,2005,all_borrowed,673.270641,23.481979,696.75262,71.863034,1.253201,581.27915,0.034877,0.025662,574.179615,78.47877,0.026688,0.174538,0.221945
proportional,programme_ex_pandemic,low,high,gross_public_securities,2005,half_borrowed,336.635321,11.74099,348.37631,35.931517,0.6266,290.639575,0.034877,0.012831,287.089807,39.239385,0.013344,0.087269,0.110973
