fiscal_year,state,line,group,total_computable
2023,Rhode Island,Private Duty Nursing,hcbs_other,0.0
2023,Rhode Island,Balance,map_total,3466385479.0
2023,Rhode Island,Collections,collections,-17812704.0
2023,South Carolina,Mental Health Facility Services - Reg. Payments,mhf,2717479.0
2023,South Carolina,Mental Health Facility - DSH,mhf_dsh,60903051.0
2023,South Carolina,Nursing Facility Services - Reg. Payments,nf,743244440.0
2023,South Carolina,Nursing Facility Services - Sup. Payments,nf,15893766.0
2023,South Carolina,Intermediate Care Facility - Public,icf,176799942.0
2023,South Carolina,Intermediate Care - Private,icf,0.0
2023,South Carolina,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,South Carolina,Home Health Services,hcbs_other,22223744.0
2023,South Carolina,Medicaid - MCO,mco_capitation,4583861490.0
2023,South Carolina,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,South Carolina,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1076811665.0
2023,South Carolina,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,South Carolina,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,South Carolina,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,South Carolina,All-Inclusive Care Elderly,hcbs_other,20924881.0
2023,South Carolina,Personal Care Services - Reg. Payments,hcbs_pc_cfc,53944813.0
2023,South Carolina,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,South Carolina,Targeted Case Management Services - Com. Case-Man.,hcbs_other,49301046.0
2023,South Carolina,Case Management - State Wide,hcbs_other,0.0
2023,South Carolina,Rehabilitative Services (non-school-based),hcbs_other,41901047.0
2023,South Carolina,Private Duty Nursing,hcbs_other,17538593.0
2023,South Carolina,Balance,map_total,8913646094.0
2023,South Carolina,Collections,collections,-462181533.0
2023,South Dakota,Mental Health Facility Services - Reg. Payments,mhf,1681124.0
2023,South Dakota,Mental Health Facility - DSH,mhf_dsh,751299.0
2023,South Dakota,Nursing Facility Services - Reg. Payments,nf,172292364.0
2023,South Dakota,Nursing Facility Services - Sup. Payments,nf,247525.0
2023,South Dakota,Intermediate Care Facility - Public,icf,37278762.0
2023,South Dakota,Intermediate Care - Private,icf,0.0
2023,South Dakota,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,South Dakota,Home Health Services,hcbs_other,23635004.0
2023,South Dakota,Medicaid - MCO,mco_capitation,0.0
2023,South Dakota,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,South Dakota,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,222555673.0
2023,South Dakota,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,South Dakota,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,South Dakota,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,South Dakota,All-Inclusive Care Elderly,hcbs_other,0.0
2023,South Dakota,Personal Care Services - Reg. Payments,hcbs_pc_cfc,11953800.0
2023,South Dakota,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,South Dakota,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,South Dakota,Case Management - State Wide,hcbs_other,0.0
2023,South Dakota,Rehabilitative Services (non-school-based),hcbs_other,21919036.0
2023,South Dakota,Private Duty Nursing,hcbs_other,0.0
2023,South Dakota,Balance,map_total,1188400569.0
2023,South Dakota,Collections,collections,-14916368.0
2023,Tennessee,Mental Health Facility Services - Reg. Payments,mhf,63854020.0
2023,Tennessee,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Tennessee,Nursing Facility Services - Reg. Payments,nf,-1352.0
2023,Tennessee,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Tennessee,Intermediate Care Facility - Public,icf,69398074.0
2023,Tennessee,Intermediate Care - Private,icf,158064653.0
2023,Tennessee,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Tennessee,Home Health Services,hcbs_other,0.0
2023,Tennessee,Medicaid - MCO,mco_capitation,8115788943.0
2023,Tennessee,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Tennessee,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,775695524.0
2023,Tennessee,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Tennessee,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Tennessee,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Tennessee,All-Inclusive Care Elderly,hcbs_other,14997108.0
2023,Tennessee,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2023,Tennessee,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Tennessee,Targeted Case Management Services - Com. Case-Man.,hcbs_other,206599322.0
2023,Tennessee,Case Management - State Wide,hcbs_other,0.0
2023,Tennessee,Rehabilitative Services (non-school-based),hcbs_other,0.0
2023,Tennessee,Private Duty Nursing,hcbs_other,0.0
2023,Tennessee,Balance,map_total,12560690895.0
2023,Tennessee,Collections,collections,-90852125.0
2023,Texas,Mental Health Facility Services - Reg. Payments,mhf,1989231.0
2023,Texas,Mental Health Facility - DSH,mhf_dsh,304479784.0
2023,Texas,Nursing Facility Services - Reg. Payments,nf,329075222.0
2023,Texas,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Texas,Intermediate Care Facility - Public,icf,847577683.0
2023,Texas,Intermediate Care - Private,icf,272506812.0
2023,Texas,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,7191152.0
2023,Texas,Home Health Services,hcbs_other,109910909.0
2023,Texas,Medicaid - MCO,mco_capitation,36101395101.0
2023,Texas,Medicaid MCO - Community First Choice,hcbs_pc_cfc,1194719822.0
2023,Texas,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1350681666.0
2023,Texas,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,25916796.0
2023,Texas,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Texas,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,388886036.0
2023,Texas,All-Inclusive Care Elderly,hcbs_other,41492847.0
2023,Texas,Personal Care Services - Reg. Payments,hcbs_pc_cfc,1004009287.0
2023,Texas,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,-6268576.0
2023,Texas,Targeted Case Management Services - Com. Case-Man.,hcbs_other,61414032.0
2023,Texas,Case Management - State Wide,hcbs_other,11910542.0
2023,Texas,Rehabilitative Services (non-school-based),hcbs_other,17320969.0
2023,Texas,Private Duty Nursing,hcbs_other,0.0
2023,Texas,Balance,map_total,57284033548.0
2023,Texas,Collections,collections,-769923070.0
2023,Utah,Mental Health Facility Services - Reg. Payments,mhf,22222635.0
2023,Utah,Mental Health Facility - DSH,mhf_dsh,934586.0
2023,Utah,Nursing Facility Services - Reg. Payments,nf,284745866.0
2023,Utah,Nursing Facility Services - Sup. Payments,nf,121548921.0
2023,Utah,Intermediate Care Facility - Public,icf,52467766.0
2023,Utah,Intermediate Care - Private,icf,26123801.0
2023,Utah,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,1042745.0
2023,Utah,Home Health Services,hcbs_other,29258974.0
2023,Utah,Medicaid - MCO,mco_capitation,2249022794.0
2023,Utah,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Utah,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,505867711.0
2023,Utah,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Utah,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Utah,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Utah,All-Inclusive Care Elderly,hcbs_other,0.0
2023,Utah,Personal Care Services - Reg. Payments,hcbs_pc_cfc,8103048.0
2023,Utah,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Utah,Targeted Case Management Services - Com. Case-Man.,hcbs_other,25557.0
2023,Utah,Case Management - State Wide,hcbs_other,0.0
2023,Utah,Rehabilitative Services (non-school-based),hcbs_other,84411751.0
2023,Utah,Private Duty Nursing,hcbs_other,1319397.0
2023,Utah,Balance,map_total,4565937796.0
2023,Utah,Collections,collections,-34586573.0
2023,Vermont,Mental Health Facility Services - Reg. Payments,mhf,17462940.0
2023,Vermont,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Vermont,Nursing Facility Services - Reg. Payments,nf,172449898.0
2023,Vermont,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Vermont,Intermediate Care Facility - Public,icf,10410.0
2023,Vermont,Intermediate Care - Private,icf,3743.0
2023,Vermont,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Vermont,Home Health Services,hcbs_other,7612809.0
2023,Vermont,Medicaid - MCO,mco_capitation,0.0
2023,Vermont,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Vermont,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,387138430.0
2023,Vermont,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Vermont,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Vermont,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Vermont,All-Inclusive Care Elderly,hcbs_other,0.0
2023,Vermont,Personal Care Services - Reg. Payments,hcbs_pc_cfc,12052697.0
2023,Vermont,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Vermont,Targeted Case Management Services - Com. Case-Man.,hcbs_other,786.0
2023,Vermont,Case Management - State Wide,hcbs_other,0.0
2023,Vermont,Rehabilitative Services (non-school-based),hcbs_other,288582341.0
2023,Vermont,Private Duty Nursing,hcbs_other,0.0
2023,Vermont,Balance,map_total,2000110676.0
2023,Vermont,Collections,collections,-2698768.0
2023,Virgin Islands,Mental Health Facility Services - Reg. Payments,mhf,0.0
2023,Virgin Islands,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Virgin Islands,Nursing Facility Services - Reg. Payments,nf,106912.0
2023,Virgin Islands,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Virgin Islands,Intermediate Care Facility - Public,icf,0.0
2023,Virgin Islands,Intermediate Care - Private,icf,0.0
2023,Virgin Islands,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Virgin Islands,Home Health Services,hcbs_other,1087102.0
2023,Virgin Islands,Medicaid - MCO,mco_capitation,0.0
2023,Virgin Islands,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Virgin Islands,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,0.0
2023,Virgin Islands,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Virgin Islands,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Virgin Islands,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Virgin Islands,All-Inclusive Care Elderly,hcbs_other,0.0
2023,Virgin Islands,Personal Care Services - Reg. Payments,hcbs_pc_cfc,6332144.0
2023,Virgin Islands,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Virgin Islands,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,Virgin Islands,Case Management - State Wide,hcbs_other,0.0
2023,Virgin Islands,Rehabilitative Services (non-school-based),hcbs_other,0.0
2023,Virgin Islands,Private Duty Nursing,hcbs_other,0.0
2023,Virgin Islands,Balance,map_total,164885657.0
2023,Virgin Islands,Collections,collections,-482852.0
2023,Virginia,Mental Health Facility Services - Reg. Payments,mhf,97437530.0
2023,Virginia,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Virginia,Nursing Facility Services - Reg. Payments,nf,154579483.0
2023,Virginia,Nursing Facility Services - Sup. Payments,nf,21687044.0
2023,Virginia,Intermediate Care Facility - Public,icf,31626696.0
2023,Virginia,Intermediate Care - Private,icf,127127178.0
2023,Virginia,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Virginia,Home Health Services,hcbs_other,502680.0
2023,Virginia,Medicaid - MCO,mco_capitation,13947249357.0
2023,Virginia,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Virginia,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,3484738710.0
2023,Virginia,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Virginia,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Virginia,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Virginia,All-Inclusive Care Elderly,hcbs_other,113033546.0
2023,Virginia,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2023,Virginia,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Virginia,Targeted Case Management Services - Com. Case-Man.,hcbs_other,83606147.0
2023,Virginia,Case Management - State Wide,hcbs_other,0.0
2023,Virginia,Rehabilitative Services (non-school-based),hcbs_other,0.0
2023,Virginia,Private Duty Nursing,hcbs_other,3664158.0
2023,Virginia,Balance,map_total,21835064453.0
2023,Virginia,Collections,collections,-713490502.0
2023,Washington,Mental Health Facility Services - Reg. Payments,mhf,20491021.0
2023,Washington,Mental Health Facility - DSH,mhf_dsh,106804592.0
2023,Washington,Nursing Facility Services - Reg. Payments,nf,867941663.0
2023,Washington,Nursing Facility Services - Sup. Payments,nf,6051335.0
2023,Washington,Intermediate Care Facility - Public,icf,172890023.0
2023,Washington,Intermediate Care - Private,icf,0.0
2023,Washington,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Washington,Home Health Services,hcbs_other,7856408.0
2023,Washington,Medicaid - MCO,mco_capitation,18276088567.0
2023,Washington,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Washington,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1400619552.0
2023,Washington,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Washington,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Washington,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,3291455783.0
2023,Washington,All-Inclusive Care Elderly,hcbs_other,79203157.0
2023,Washington,Personal Care Services - Reg. Payments,hcbs_pc_cfc,64740306.0
2023,Washington,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Washington,Targeted Case Management Services - Com. Case-Man.,hcbs_other,17424608.0
2023,Washington,Case Management - State Wide,hcbs_other,89754.0
2023,Washington,Rehabilitative Services (non-school-based),hcbs_other,0.0
2023,Washington,Private Duty Nursing,hcbs_other,46925214.0
2023,Washington,Balance,map_total,29197626447.0
2023,Washington,Collections,collections,-10856250244.0
2023,West Virginia,Mental Health Facility Services - Reg. Payments,mhf,7583812.0
2023,West Virginia,Mental Health Facility - DSH,mhf_dsh,18429853.0
2023,West Virginia,Nursing Facility Services - Reg. Payments,nf,956890879.0
2023,West Virginia,Nursing Facility Services - Sup. Payments,nf,0.0
2023,West Virginia,Intermediate Care Facility - Public,icf,0.0
2023,West Virginia,Intermediate Care - Private,icf,70579242.0
2023,West Virginia,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,West Virginia,Home Health Services,hcbs_other,21937431.0
2023,West Virginia,Medicaid - MCO,mco_capitation,2608170933.0
2023,West Virginia,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,West Virginia,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,512742119.0
2023,West Virginia,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,West Virginia,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,West Virginia,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,West Virginia,All-Inclusive Care Elderly,hcbs_other,0.0
2023,West Virginia,Personal Care Services - Reg. Payments,hcbs_pc_cfc,45324403.0
2023,West Virginia,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,West Virginia,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,West Virginia,Case Management - State Wide,hcbs_other,1404256.0
2023,West Virginia,Rehabilitative Services (non-school-based),hcbs_other,45925627.0
2023,West Virginia,Private Duty Nursing,hcbs_other,4895298.0
2023,West Virginia,Balance,map_total,5473215030.0
2023,West Virginia,Collections,collections,-46034121.0
2023,Wisconsin,Mental Health Facility Services - Reg. Payments,mhf,25728527.0
2023,Wisconsin,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Wisconsin,Nursing Facility Services - Reg. Payments,nf,680707953.0
2023,Wisconsin,Nursing Facility Services - Sup. Payments,nf,40039345.0
2023,Wisconsin,Intermediate Care Facility - Public,icf,143763435.0
2023,Wisconsin,Intermediate Care - Private,icf,406028.0
2023,Wisconsin,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,18888002.0
2023,Wisconsin,Home Health Services,hcbs_other,66395275.0
2023,Wisconsin,Medicaid - MCO,mco_capitation,3326561893.0
2023,Wisconsin,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Wisconsin,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,954780789.0
2023,Wisconsin,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Wisconsin,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
