design,window,outcome,treat,geo,natl_shift,estimator,n,coef,se,lo,hi,first_stage_F
aux-levelctl,2013-2018,col_lfp,Mexico-born,fixed-2013-PUMS,-413084.0,IV+ctl,342,0.1689315946317611,0.25763154053068943,-0.33601694608996135,0.6738801353534836,40.20572956297747
aux-levelctl,2013-2018,col_lfp,Mexico-born,fixed-2013-PUMS,-413084.0,PLACEBO reduced-form on prior dy,342,0.9892767196119359,0.6848125140120125,-0.35293114401393977,2.3314845832378115,40.20572956297747
aux-pubshare,2013-2018,ssi_rate,Mexico-born,published-ACS,-413084.0,OLS,28,0.2005131532170204,0.1064528994609234,-0.008130695776252805,0.4091570022102936,
aux-pubshare,2013-2018,ssi_rate,Mexico-born,published-ACS,-413084.0,first-stage,28,1.2883499929914888,0.19537766089992853,0.9054168142439494,1.6712831717390282,43.48284057297435
aux-pubshare,2013-2018,ssi_rate,Mexico-born,published-ACS,-413084.0,reduced-form,28,0.2984211616891456,0.1531313463795239,-0.0017107621188492406,0.5985530854971405,43.48284057297435
aux-pubshare,2013-2018,ssi_rate,Mexico-born,published-ACS,-413084.0,IV,28,0.23163050670433552,0.11434586310686731,0.007516733233728284,0.45574428017494273,43.48284057297435
aux-pubshare,2013-2018,ssi_rate,Mexico-born,published-ACS,-413084.0,Z-ON-BASELINE-LEVEL (exogeneity test),28,-1.452993463593005,0.7796498579841264,-2.9810791057936608,0.0750921786076506,43.48284057297435
aux-pubshare,2013-2018,nc_epop,Mexico-born,published-ACS,-413084.0,OLS,28,-0.06520319355914062,0.6060171296483802,-1.2529749416843063,1.1225685545660251,
aux-pubshare,2013-2018,nc_epop,Mexico-born,published-ACS,-413084.0,first-stage,28,1.2883499929914888,0.19537766089992853,0.9054168142439494,1.6712831717390282,43.48284057297435
aux-pubshare,2013-2018,nc_epop,Mexico-born,published-ACS,-413084.0,reduced-form,28,-1.0510872667368956,0.7184387497055076,-2.4592013412576765,0.3570268077838856,43.48284057297435
aux-pubshare,2013-2018,nc_epop,Mexico-born,published-ACS,-413084.0,IV,28,-0.8158398513251228,0.5638174796649887,-1.920901805322645,0.28922210267239934,43.48284057297435
aux-pubshare,2013-2018,nc_epop,Mexico-born,published-ACS,-413084.0,Z-ON-BASELINE-LEVEL (exogeneity test),28,2.3257342949290774,1.8890877604977114,-1.3768096792818643,6.028278269140019,43.48284057297435
aux,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,334,0.007016552262517618,0.029685365236971944,-0.051165694469864714,0.06519879899489996,
aux,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,334,-0.21117940837122312,0.1312515933231563,-0.4684278041981073,0.04606898745566107,2.5887729932224826
aux,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,334,0.030036232596106945,0.03211214585545146,-0.032902416746875086,0.09297488193908898,2.5887729932224826
aux,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,IV,334,-0.14223087765880793,0.17826151055072234,-0.4916170181679306,0.20715526285031471,2.5887729932224826
aux,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),334,0.10293800569067074,0.04723332274082218,0.010362394248502549,0.19551361713283893,2.5887729932224826
aux,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,334,-0.06601555871117068,0.020620152440536922,-0.10643031485034875,-0.025600802571992612,2.5887729932224826
aux-levelctl,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,334,-0.01927356982330271,0.025250206039163337,-0.06876306426227861,0.030215924615673195,
aux-levelctl,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,334,-0.18645096548863863,0.12581465891865956,-0.43304316569640244,0.06014123471912522,2.19617419360887
aux-levelctl,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,334,0.05073274051169309,0.033512163308265286,-0.01494989261653154,0.11641537363991772,2.19617419360887
aux-levelctl,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,334,-0.272096957925295,0.24213369876819035,-0.7466702869544185,0.20247637110382855,2.19617419360887
aux-levelctl,2013-2023,ssi_rate,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,334,-0.06601555871117068,0.020620152440536922,-0.10643031485034875,-0.025600802571992612,2.19617419360887
aux,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,334,0.0193168137718134,0.03684321761100669,-0.052894565820331564,0.09152819336395837,
aux,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,334,-0.21117940837122312,0.1312515933231563,-0.4684278041981073,0.04606898745566107,2.5887729932224826
aux,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,334,0.15600108652880484,0.034041629551168,0.08928071863346117,0.22272145442414854,2.5887729932224826
aux,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,IV,334,-0.7387135314565203,0.49525843021070726,-1.7094022177093504,0.2319751547963098,2.5887729932224826
aux,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),334,0.10414643300695903,0.06108371840122772,-0.01557545510123387,0.22386832111515192,2.5887729932224826
aux,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,334,0.03439734258539894,0.025477017675966922,-0.015536694492986572,0.08433137966378446,2.5887729932224826
aux-levelctl,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,334,-0.030785449981437674,0.03303360529054819,-0.09553012663042391,0.03395922666754857,
aux-levelctl,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,334,-0.1825349344032033,0.12434925874752534,-0.4262550030526052,0.06118513424619862,2.154793151903681
aux-levelctl,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,334,0.20232463312609433,0.03661461243056691,0.13056131145429062,0.27408795479789805,2.154793151903681
aux-levelctl,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,334,-1.1084159521989179,0.6806776469157936,-2.4425196252353447,0.225687720837509,2.154793151903681
aux-levelctl,2013-2023,pa_rate,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,334,0.03439734258539894,0.025477017675966922,-0.015536694492986572,0.08433137966378446,2.154793151903681
aux,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,334,-0.16961930995616312,0.14077632383151262,-0.4455358345418755,0.1062972146295493,
aux,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,334,-0.21117940837122312,0.1312515933231563,-0.4684278041981073,0.04606898745566107,2.5887729932224826
aux,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,334,0.6421621350819364,0.18712214994153228,0.27540946048682935,1.0089148096770435,2.5887729932224826
aux,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,IV,334,-3.0408368885715706,1.603547620128934,-6.183732471519197,0.10205869437605575,2.5887729932224826
aux,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),334,-0.026637033944326927,0.2730427921873501,-0.5617910728697876,0.5085170049811337,2.5887729932224826
aux,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,334,0.1640383653872236,0.14067309956815774,-0.1116758433599826,0.4397525741344298,2.5887729932224826
aux-levelctl,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,334,-0.3034219896339576,0.11508820795984102,-0.528990732280502,-0.07785324698741322,
aux-levelctl,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,334,-0.21447249565498985,0.13895148732592535,-0.48681240641207735,0.057867415102097614,2.3824116886544515
aux-levelctl,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,334,0.6355008055878719,0.13963317636197592,0.3618248088714695,0.9091768023042743,2.3824116886544515
aux-levelctl,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,334,-2.963087661413539,1.463961353557324,-5.832399189144402,-0.09377613368267523,2.3824116886544515
aux-levelctl,2013-2023,snap_rate,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,334,0.1640383653872236,0.14067309956815774,-0.1116758433599826,0.4397525741344298,2.3824116886544515
aux,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,333,0.02374533233666655,0.08468853256802256,-0.14224114140020505,0.18973180607353818,
aux,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.21184544864664157,0.13133846538229502,-0.46926411058070044,0.045573213287417313,2.6016831298682006
aux,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,333,0.05935616379809333,0.12937532034334906,-0.194214804563203,0.31292713215938966,2.6016831298682006
aux,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,IV,333,-0.2801861648540651,0.6977428117890334,-1.64773694643228,1.0873646167241497,2.6016831298682006
aux,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),333,-0.09139709027240883,0.11751347719352481,-0.3217192732697865,0.13892509272496883,2.6016831298682006
aux,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,0.22868991090706792,0.05828186637210797,0.1144595518659602,0.34292026994817565,2.6016831298682006
aux-levelctl,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,333,0.16886483060841204,0.06821219997060578,0.03517137535978057,0.3025582858570435,
aux-levelctl,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.2016377017858961,0.12516553482827478,-0.44695764215500844,0.04368223858321624,2.5952186814844467
aux-levelctl,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,333,0.033254563301406304,0.12954096600085974,-0.2206410645828064,0.287150191185619,2.5952186814844467
aux-levelctl,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,333,-0.1649223483845077,0.7022304108231391,-1.5412686624466265,1.2114239656776111,2.5952186814844467
aux-levelctl,2013-2023,nc_epop,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,0.22868991090706792,0.05828186637210797,0.1144595518659602,0.34292026994817565,2.5952186814844467
aux,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,333,-0.03913179412891292,0.06961269619600187,-0.17557017153980503,0.09730658328197918,
aux,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.21184544864664157,0.13133846538229502,-0.46926411058070044,0.045573213287417313,2.6016831298682006
aux,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,333,-0.022809809704468463,0.07336248864416305,-0.16659764526325674,0.1209780258543198,2.6016831298682006
aux,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,IV,333,0.10767193654707796,0.34641123319481204,-0.5712816043548596,0.7866254774490156,2.6016831298682006
aux,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),333,0.20708481175221483,0.1150852582029472,-0.018478149477054506,0.43264777298148416,2.6016831298682006
aux,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,0.3746423003233265,0.04463139303302644,0.2871663773987428,0.46211822324791024,2.6016831298682006
aux-levelctl,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,333,0.07217027443443404,0.05797226702539106,-0.04145328103747141,0.18579382990633947,
aux-levelctl,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.24549134364712438,0.12038085097981412,-0.4814334759958433,-0.009549211298405441,4.158699572441933
aux-levelctl,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,333,0.022612990780305632,0.07518926225043032,-0.12475525525467487,0.16998123681528612,4.158699572441933
aux-levelctl,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,333,-0.09211318999837559,0.3204958286505346,-0.7202734713487439,0.5360470913519927,4.158699572441933
aux-levelctl,2013-2023,nc_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,0.3746423003233265,0.04463139303302644,0.2871663773987428,0.46211822324791024,4.158699572441933
aux,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,333,-0.0696074781888521,0.07362721639957603,-0.21391417061395795,0.07469921423625375,
aux,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.21184544864664157,0.13133846538229502,-0.46926411058070044,0.045573213287417313,2.6016831298682006
aux,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,333,0.09903356571437089,0.05469194691195555,-0.00816068047743862,0.2062278119061804,2.6016831298682006
aux,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,IV,333,-0.4674802614218976,0.38123008905898326,-1.214677505800502,0.2797169829567069,2.6016831298682006
aux,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),333,-0.27803246281455163,0.10316873187838534,-0.48023946162685627,-0.07582546400224702,2.6016831298682006
aux,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,-0.01780708923582816,0.057948135054614,-0.1313833469141346,0.09576916844247828,2.6016831298682006
aux-levelctl,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,333,0.046990365238004456,0.06299792514769495,-0.0764832991522278,0.1704640296282367,
aux-levelctl,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.16941271616073417,0.13439591893600816,-0.43282387694447483,0.0939984446230065,1.5889851872162724
aux-levelctl,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,333,-0.0017438623568868938,0.052561427085608466,-0.10476236642070759,0.1012746417069338,1.5889851872162724
aux-levelctl,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,333,0.010293574157046237,0.30990857050141124,-0.597116062526012,0.6177032108401045,1.5889851872162724
aux-levelctl,2013-2023,col_epop,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,-0.01780708923582816,0.057948135054614,-0.1313833469141346,0.09576916844247828,1.5889851872162724
aux,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,OLS,333,-0.08288705095544402,0.06621423372400671,-0.21266456431841463,0.04689046240752659,
aux,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.21184544864664157,0.13133846538229502,-0.46926411058070044,0.045573213287417313,2.6016831298682006
aux,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form,333,0.02972050977929347,0.04621623225890386,-0.06086164094929632,0.12030266050788326,2.6016831298682006
aux,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,IV,333,-0.14029335994311154,0.21595418010467785,-0.5635557752591565,0.2829690553729333,2.6016831298682006
aux,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),333,0.020498880225084726,0.10221013853987376,-0.1798293101679172,0.22082707061808665,2.6016831298682006
aux,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,0.10065224517078591,0.05176977789379347,-0.000814654988687144,0.202119145330259,2.6016831298682006
aux-levelctl,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,OLS+ctl,333,0.011684137641325906,0.06313349198151777,-0.11205523286069721,0.13542350814334903,
aux-levelctl,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,first-stage,333,-0.215703303477775,0.13763522215204224,-0.4854633818999472,0.0540567749443972,2.456147342804832
aux-levelctl,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,reduced-form+ctl,333,0.03681465258692285,0.05693183244045611,-0.07476968857024022,0.1483989937440859,2.456147342804832
aux-levelctl,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,IV+ctl,333,-0.17067264150974992,0.24141360119293867,-0.6438346052260255,0.3024893222065257,2.456147342804832
aux-levelctl,2013-2023,col_lfp,all foreign-born,fixed-2013-PUMS,6483345.0,PLACEBO reduced-form on prior dy,333,0.10065224517078591,0.05176977789379347,-0.000814654988687144,0.202119145330259,2.456147342804832
aux-pubshare,2013-2023,ssi_rate,all foreign-born,published-ACS,6483345.0,OLS,345,0.03875745625312034,0.03196622212084357,-0.023895187825540634,0.10141010033178131,
aux-pubshare,2013-2023,ssi_rate,all foreign-born,published-ACS,6483345.0,first-stage,345,-0.023548333994349885,0.13639051445777312,-0.29086883016447473,0.24377216217577494,0.029809317917658056
aux-pubshare,2013-2023,ssi_rate,all foreign-born,published-ACS,6483345.0,reduced-form,345,0.01512808365542366,0.024211760698052358,-0.032326095315061316,0.06258226262590863,0.029809317917658056
aux-pubshare,2013-2023,ssi_rate,all foreign-born,published-ACS,6483345.0,IV,345,-0.6424269189937206,4.402150209205737,-9.27048278357243,7.985628945584988,0.029809317917658056
aux-pubshare,2013-2023,ssi_rate,all foreign-born,published-ACS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),345,0.14094448067508225,0.04077082276538381,0.06103513643486426,0.22085382491530026,0.029809317917658056
aux-pubshare,2013-2023,nc_epop,all foreign-born,published-ACS,6483345.0,OLS,345,0.04613129838958452,0.10960311345249894,-0.1686868565707709,0.2609494533499399,
aux-pubshare,2013-2023,nc_epop,all foreign-born,published-ACS,6483345.0,first-stage,345,-0.023548333994349885,0.13639051445777312,-0.29086883016447473,0.24377216217577494,0.029809317917658056
aux-pubshare,2013-2023,nc_epop,all foreign-born,published-ACS,6483345.0,reduced-form,345,0.026598227643532202,0.07872308694442424,-0.12769618751935466,0.18089264280641906,0.029809317917658056
aux-pubshare,2013-2023,nc_epop,all foreign-born,published-ACS,6483345.0,IV,345,-1.1295163237414272,7.89919377399828,-16.611651627681084,14.35261898019823,0.029809317917658056
aux-pubshare,2013-2023,nc_epop,all foreign-born,published-ACS,6483345.0,Z-ON-BASELINE-LEVEL (exogeneity test),345,-0.04975964167995306,0.07936019106125515,-0.20530275796623068,0.10578347460632456,0.029809317917658056
aux,2013-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-666772.0,OLS,334,0.05139684512463365,0.04690828538933613,-0.040541704814991586,0.14333539506425888,
aux,2013-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-666772.0,first-stage,334,2.7504649919126978,0.31966535512969635,2.1239324087532867,3.376997575072109,74.0322761210246
aux,2013-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-666772.0,reduced-form,334,0.3426708549800478,0.20034877095572148,-0.05000552044003076,0.7353472304001263,74.0322761210246
aux,2013-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-666772.0,IV,334,0.12458651754798444,0.06932470775932484,-0.011287412899056659,0.26046044799502555,74.0322761210246
aux,2013-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-666772.0,Z-ON-BASELINE-LEVEL (exogeneity test),334,-0.7770320964353361,0.3969064075212645,-1.5549543604101923,0.0008901675395199815,74.0322761210246
