country,table_id,year,group,sex,age_band,count,population,rate,rate_unit,standardized_index,provisional,source_url
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from western countries,Women,30-49,1223.0,59670.0,2049.606167253226,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from western countries,Women,30-49,1266.0,61845.0,2047.0531166626245,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from non-western countries,Women,30-49,2333.0,97353.0,2396.4335973210896,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from non-western countries,Women,30-49,2330.0,99966.0,2330.7924694396092,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from non-western countries,Women,30-49,2396.0,103496.0,2315.0653165339727,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,"Descendants, total",Women,30-49,845.0,16194.0,5217.981968630357,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,"Descendants, total",Women,30-49,1002.0,17872.0,5606.535362578335,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,"Descendants, total",Women,30-49,1063.0,19603.0,5422.639391929806,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from western countries,Women,30-49,69.0,2125.0,3247.0588235294117,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from western countries,Women,30-49,64.0,2145.0,2983.682983682984,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from western countries,Women,30-49,70.0,2230.0,3139.013452914798,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from non-western countries,Women,30-49,776.0,14069.0,5515.672755704029,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from non-western countries,Women,30-49,938.0,15727.0,5964.265276276467,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from non-western countries,Women,30-49,993.0,17373.0,5715.765843550337,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Total,Women,50-79,12120.0,1059395.0,1144.0491978912494,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Total,Women,50-79,12869.0,1064027.0,1209.4617899733748,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Total,Women,50-79,13486.0,1067157.0,1263.7315783900588,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Persons of Danish origin,Women,50-79,10541.0,959330.0,1098.7876955792062,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Persons of Danish origin,Women,50-79,11238.0,958641.0,1172.2845152669247,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Persons of Danish origin,Women,50-79,11697.0,956141.0,1223.355132768075,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,"Immigrants, total",Women,50-79,1520.0,98070.0,1549.9133272152544,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,"Immigrants, total",Women,50-79,1582.0,103126.0,1534.0457304656438,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,"Immigrants, total",Women,50-79,1721.0,108446.0,1586.964941076665,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from western countries,Women,50-79,491.0,34806.0,1410.6763201746826,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from western countries,Women,50-79,551.0,36017.0,1529.833134353222,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from western countries,Women,50-79,610.0,37078.0,1645.180430443929,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from non-western countries,Women,50-79,1029.0,63264.0,1626.5174506828528,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from non-western countries,Women,50-79,1031.0,67109.0,1536.3066056713706,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from non-western countries,Women,50-79,1111.0,71368.0,1556.7200986436499,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,"Descendants, total",Women,50-79,59.0,1995.0,2957.3934837092734,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,"Descendants, total",Women,50-79,49.0,2260.0,2168.141592920354,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,"Descendants, total",Women,50-79,68.0,2570.0,2645.9143968871595,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from western countries,Women,50-79,31.0,1581.0,1960.7843137254902,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from western countries,Women,50-79,20.0,1644.0,1216.54501216545,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from western countries,Women,50-79,28.0,1669.0,1677.6512881965248,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from non-western countries,Women,50-79,28.0,414.0,6763.285024154588,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from non-western countries,Women,50-79,29.0,616.0,4707.792207792208,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from non-western countries,Women,50-79,40.0,901.0,4439.511653718091,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from non-western countries,Both sexes,15-29,7739.0,70670.0,10950.89854252158,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from non-western countries,Both sexes,15-29,7305.0,70928.0,10299.17662982179,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from non-western countries,Both sexes,15-29,7260.0,71065.0,10215.999437135019,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from non-western countries,Both sexes,30-49,3654.0,29095.0,12558.858910465715,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from non-western countries,Both sexes,30-49,4098.0,32452.0,12627.881178355727,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from non-western countries,Both sexes,30-49,4381.0,35873.0,12212.527527667047,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from non-western countries,Both sexes,50-79,89.0,767.0,11603.650586701435,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from non-western countries,Both sexes,50-79,119.0,1191.0,9991.603694374475,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from non-western countries,Both sexes,50-79,170.0,1762.0,9648.127128263337,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from western countries,Both sexes,15-29,329.0,5983.0,5498.913588500752,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from western countries,Both sexes,15-29,348.0,6291.0,5531.7119694802095,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from western countries,Both sexes,15-29,341.0,6734.0,5063.855063855064,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from western countries,Both sexes,30-49,221.0,4450.0,4966.29213483146,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from western countries,Both sexes,30-49,219.0,4492.0,4875.3339269813,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from western countries,Both sexes,30-49,218.0,4593.0,4746.353146091879,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Descendants from western countries,Both sexes,50-79,112.0,3262.0,3433.4763948497853,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Descendants from western countries,Both sexes,50-79,93.0,3358.0,2769.505658129839,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Descendants from western countries,Both sexes,50-79,104.0,3443.0,3020.6215509729886,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,"Descendants, total",Both sexes,15-29,8068.0,76653.0,10525.354519718732,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,"Descendants, total",Both sexes,15-29,7653.0,77219.0,9910.773255286911,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,"Descendants, total",Both sexes,15-29,7601.0,77799.0,9770.048458206404,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,"Descendants, total",Both sexes,30-49,3875.0,33545.0,11551.647041287823,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,"Descendants, total",Both sexes,30-49,4317.0,36944.0,11685.253356431354,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,"Descendants, total",Both sexes,30-49,4599.0,40466.0,11365.096624326596,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,"Descendants, total",Both sexes,50-79,201.0,4029.0,4988.830975428146,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,"Descendants, total",Both sexes,50-79,212.0,4549.0,4660.364915366014,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,"Descendants, total",Both sexes,50-79,274.0,5205.0,5264.169068203651,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from non-western countries,Both sexes,15-29,3799.0,67380.0,5638.171564262392,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from non-western countries,Both sexes,15-29,3688.0,71420.0,5163.8196583590025,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from non-western countries,Both sexes,15-29,3782.0,77482.0,4881.133682661779,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from non-western countries,Both sexes,30-49,10070.0,181098.0,5560.525240477532,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from non-western countries,Both sexes,30-49,10024.0,188052.0,5330.440516452896,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from non-western countries,Both sexes,30-49,10257.0,195945.0,5234.632167189772,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from non-western countries,Both sexes,50-79,4740.0,121383.0,3904.9949333926497,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2024,Immigrants from non-western countries,Both sexes,50-79,4787.0,127855.0,3744.0850963982634,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2025,Immigrants from non-western countries,Both sexes,50-79,5108.0,135021.0,3783.1152191140636,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
Denmark,STRAFNA9 x FOLK1E,2023,Immigrants from western countries,Both sexes,15-29,2542.0,74806.0,3398.1231452022566,"per 100,000 population",,False,"https://api.statbank.dk/v1/data (POST, table=STRAFNA9) + https://api.statbank.dk/v1/data (POST, table=FOLK1E)"
