cbsa,origin,n2000,natl2000,base_share
10780,japan,107,347722,0.000307717084337488
10780,korea,18,864206,2.0828367310571784e-05
10780,laos,35,204284,0.0001713301090638523
10780,lebanon,12,105950,0.00011326097215667768
10780,mexico,397,9180186,4.324531115164769e-05
10780,netherlands,5,94630,5.283736658564937e-05
10780,nicaragua,0,220844,0.0
10780,nigeria,0,134940,0.0
10780,"oceania, n.e.c.",0,241,0.0
10780,other australian and new zealand subregion,0,22884,0.0
10780,other caribbean,9,170703,5.272315073548795e-05
10780,other central america,0,47931,0.0
10780,other eastern africa,11,143774,7.650896545967978e-05
10780,other eastern asia,0,9194,0.0
10780,other eastern europe,0,261664,0.0
10780,other northern africa,0,77123,0.0
10780,other northern america,0,8684,0.0
10780,other northern europe,12,90720,0.00013227513227513228
10780,other south america,0,54045,0.0
10780,other south central asia,0,75463,0.0
10780,other south eastern asia,0,53975,0.0
10780,other southern africa,0,2938,0.0
10780,other southern europe,0,9607,0.0
10780,other western africa,0,105177,0.0
10780,other western asia,14,108139,0.0001294630059460509
10780,other western europe,13,79871,0.00016276245445781323
10780,pakistan,0,223500,0.0
10780,panama,30,106630,0.0002813467129325706
10780,peru,0,279317,0.0
10780,philippines,126,1369377,9.201264516637859e-05
10780,poland,0,466783,0.0
10780,romania,0,135997,0.0
10780,russia,0,340215,0.0
10780,south africa,24,63558,0.0003776078542433683
10780,spain,10,86658,0.0001153961550001154
10780,syria,71,54595,0.0013004853924352047
10780,taiwan,10,326281,3.064842880829714e-05
10780,thailand,74,169841,0.0004357016268156688
10780,trinidad and tobago,8,197776,4.04498017959712e-05
10780,turkey,0,78426,0.0
10780,ukraine,0,275168,0.0
10780,venezuela,21,109002,0.0001926570154676061
10780,vietnam,220,988313,0.00022260154424762196
10900,afghanistan,25,45200,0.0005530973451327434
10900,"africa, n.e.c.",36,57623,0.0006247505336410808
10900,argentina,183,126475,0.0014469262700138367
10900,armenia,6,65280,9.191176470588235e-05
10900,australia,67,60984,0.0010986488259215532
10900,austria,448,63667,0.007036612373757205
10900,bangladesh,5,95307,5.246204371137482e-05
10900,barbados,122,52179,0.0023381053680599476
10900,bolivia,32,53401,0.0005992397146120859
10900,bosnia and herzegovina,226,98766,0.002288236842638155
10900,brazil,340,212636,0.0015989766549408379
10900,cambodia,71,136978,0.0005183314108834996
10900,canada,1104,821030,0.0013446524487533951
10900,chile,465,81640,0.0056957373836354725
10900,"china, excluding hong kong and taiwan",1363,990048,0.0013767009276317915
10900,colombia,1059,513679,0.002061598780561401
10900,costa rica,202,72447,0.002788245199939266
10900,cuba,517,891737,0.0005797673529302922
10900,czechoslovakia (includes czech republic and slovakia),346,83111,0.004163107169929372
10900,dominican republic,2163,749132,0.002887341616697725
10900,ecuador,778,299405,0.00259848699921511
10900,egypt,353,113474,0.0031108447750145406
10900,el salvador,275,817828,0.0003362565233765535
10900,ethiopia,24,69531,0.0003451697803857272
10900,"europe, n.e.c.",10,4411,0.0022670596236681025
10900,france,327,151466,0.002158900347272655
10900,germany,2289,707800,0.0032339643967222377
10900,ghana,19,65572,0.00028975782346123347
10900,greece,672,165770,0.00405380949508355
10900,guatemala,430,481211,0.0008935789082128214
10900,guyana,249,211300,0.0011784193090392807
10900,haiti,120,419645,0.000285955986607728
10900,honduras,423,283312,0.0014930535946235952
10900,hong kong,179,203637,0.0008790151102206377
10900,hungary,632,92043,0.006866355942331302
10900,india,2644,1022660,0.0025854145072653667
10900,indonesia,63,72572,0.000868103400760624
10900,iran,251,283257,0.0008861210843862641
10900,iraq,13,89892,0.00014461798602767765
10900,ireland,375,156494,0.0023962580035017315
10900,israel,61,109817,0.0005554695538942058
10900,italy,1661,473755,0.0035060315986110966
10900,jamaica,609,553922,0.001099432772123151
10900,japan,265,347722,0.0007621030593405076
10900,korea,1119,864206,0.0012948301678072126
10900,laos,7,204284,3.4266021812770455e-05
10900,lebanon,747,105950,0.007050495516753186
10900,mexico,1600,9180186,0.0001742884076640713
10900,netherlands,221,94630,0.0023354116030857024
10900,nicaragua,126,220844,0.0005705384796507942
10900,nigeria,47,134940,0.0003483029494590188
10900,"oceania, n.e.c.",0,241,0.0
10900,other australian and new zealand subregion,25,22884,0.0010924663520363574
10900,other caribbean,154,170703,0.0009021516903627939
10900,other central america,10,47931,0.00020863324362103858
10900,other eastern africa,400,143774,0.00278214419853381
10900,other eastern asia,6,9194,0.0006525995214270176
10900,other eastern europe,370,261664,0.001414027149321267
10900,other northern africa,141,77123,0.001828248382454002
10900,other northern america,22,8684,0.002533394748963611
10900,other northern europe,181,90720,0.0019951499118165783
10900,other south america,64,54045,0.001184198353224165
10900,other south central asia,30,75463,0.00039754581715542716
10900,other south eastern asia,24,53975,0.00044465030106530804
10900,other southern africa,0,2938,0.0
10900,other southern europe,11,9607,0.0011449984386384929
10900,other western africa,62,105177,0.0005894824914192266
10900,other western asia,96,108139,0.0008877463264872063
10900,other western europe,174,79871,0.002178512851973808
10900,pakistan,331,223500,0.0014809843400447427
10900,panama,211,106630,0.001978805214292413
10900,peru,417,279317,0.001492927390742418
10900,philippines,624,1369377,0.0004556816713001606
10900,poland,868,466783,0.001859536444129285
10900,romania,250,135997,0.0018382758443200953
10900,russia,352,340215,0.0010346398600884735
10900,south africa,58,63558,0.0009125523144214733
10900,spain,149,86658,0.0017194027095017194
10900,syria,1917,54595,0.035113105595750524
10900,taiwan,379,326281,0.0011615754518344617
10900,thailand,156,169841,0.0009185061322060044
10900,trinidad and tobago,109,197776,0.0005511285494701076
10900,turkey,243,78426,0.0030984622446637595
10900,ukraine,511,275168,0.0018570473310850098
10900,venezuela,134,109002,0.0012293352415552008
10900,vietnam,1676,988313,0.001695819037086429
11020,afghanistan,0,45200,0.0
11020,"africa, n.e.c.",0,57623,0.0
11020,argentina,0,126475,0.0
11020,armenia,0,65280,0.0
11020,australia,0,60984,0.0
11020,austria,14,63667,0.00021989413667991266
11020,bangladesh,0,95307,0.0
11020,barbados,0,52179,0.0
11020,bolivia,0,53401,0.0
11020,bosnia and herzegovina,32,98766,0.00032399813701071217
11020,brazil,32,212636,0.00015049192046502003
11020,cambodia,0,136978,0.0
11020,canada,113,821030,0.000137631998830737
11020,chile,14,81640,0.000171484566389025
11020,"china, excluding hong kong and taiwan",39,990048,3.9392029477358676e-05
11020,colombia,28,513679,5.450874962768577e-05
11020,costa rica,0,72447,0.0
11020,cuba,0,891737,0.0
11020,czechoslovakia (includes czech republic and slovakia),13,83111,0.0001564173214135313
11020,dominican republic,6,749132,8.009269394445839e-06
11020,ecuador,0,299405,0.0
11020,egypt,0,113474,0.0
11020,el salvador,0,817828,0.0
11020,ethiopia,0,69531,0.0
11020,"europe, n.e.c.",7,4411,0.0015869417365676718
11020,france,24,151466,0.00015845140163469029
11020,germany,122,707800,0.00017236507487990957
11020,ghana,0,65572,0.0
11020,greece,16,165770,9.651927369246546e-05
11020,guatemala,0,481211,0.0
11020,guyana,0,211300,0.0
11020,haiti,0,419645,0.0
11020,honduras,6,283312,2.117806517196589e-05
11020,hong kong,0,203637,0.0
11020,hungary,0,92043,0.0
11020,india,109,1022660,0.00010658478868832261
11020,indonesia,0,72572,0.0
11020,iran,0,283257,0.0
11020,iraq,0,89892,0.0
11020,ireland,0,156494,0.0
11020,israel,0,109817,0.0
11020,italy,106,473755,0.00022374434042912475
11020,jamaica,19,553922,3.430085824357942e-05
11020,japan,8,347722,2.3006884810279477e-05
11020,korea,89,864206,0.00010298470503560493
11020,laos,11,204284,5.384660570578215e-05
11020,lebanon,0,105950,0.0
11020,mexico,28,9180186,3.050047134121248e-06
11020,netherlands,8,94630,8.453978653703899e-05
11020,nicaragua,0,220844,0.0
11020,nigeria,13,134940,9.633911368015414e-05
11020,"oceania, n.e.c.",0,241,0.0
11020,other australian and new zealand subregion,0,22884,0.0
11020,other caribbean,0,170703,0.0
11020,other central america,0,47931,0.0
11020,other eastern africa,25,143774,0.00017388401240836312
11020,other eastern asia,0,9194,0.0
11020,other eastern europe,6,261664,2.293016998899352e-05
11020,other northern africa,0,77123,0.0
11020,other northern america,0,8684,0.0
11020,other northern europe,12,90720,0.00013227513227513228
11020,other south america,0,54045,0.0
11020,other south central asia,35,75463,0.00046380345334799835
11020,other south eastern asia,0,53975,0.0
11020,other southern africa,0,2938,0.0
11020,other southern europe,0,9607,0.0
11020,other western africa,2,105177,1.901556423932989e-05
11020,other western asia,0,108139,0.0
11020,other western europe,19,79871,0.00023788358728449625
11020,pakistan,23,223500,0.0001029082774049217
11020,panama,1,106630,9.37822376441902e-06
11020,peru,8,279317,2.864129286796006e-05
11020,philippines,37,1369377,2.7019586279015932e-05
11020,poland,22,466783,4.713110803092658e-05
11020,romania,6,135997,4.411862026368229e-05
11020,russia,40,340215,0.00011757271137369017
11020,south africa,0,63558,0.0
11020,spain,22,86658,0.0002538715410002539
11020,syria,19,54595,0.00034801721769392804
11020,taiwan,0,326281,0.0
11020,thailand,14,169841,8.243003750566706e-05
11020,trinidad and tobago,10,197776,5.0562252244964e-05
11020,turkey,18,78426,0.00022951572182694515
11020,ukraine,0,275168,0.0
11020,venezuela,0,109002,0.0
11020,vietnam,31,988313,3.1366581234892184e-05
11100,afghanistan,8,45200,0.00017699115044247788
11100,"africa, n.e.c.",0,57623,0.0
11100,argentina,0,126475,0.0
11100,armenia,0,65280,0.0
11100,australia,18,60984,0.00029515938606847696
11100,austria,22,63667,0.0003455479290684342
11100,bangladesh,0,95307,0.0
11100,barbados,0,52179,0.0
11100,bolivia,3,53401,5.6178723244883054e-05
11100,bosnia and herzegovina,278,98766,0.002814733815280562
11100,brazil,0,212636,0.0
11100,cambodia,29,136978,0.00021171282979748574
11100,canada,268,821030,0.0003264192538640488
11100,chile,47,81640,0.0005756981871631553
11100,"china, excluding hong kong and taiwan",128,990048,0.00012928666084876693
11100,colombia,13,513679,2.530763375571125e-05
11100,costa rica,7,72447,9.662235841373693e-05
11100,cuba,64,891737,7.177003982115803e-05
11100,czechoslovakia (includes czech republic and slovakia),14,83111,0.000168449423060726
11100,dominican republic,10,749132,1.3348782324076397e-05
11100,ecuador,14,299405,4.675940615554183e-05
11100,egypt,0,113474,0.0
11100,el salvador,119,817828,0.00014550736829749042
11100,ethiopia,13,69531,0.00018696696437560224
11100,"europe, n.e.c.",0,4411,0.0
11100,france,41,151466,0.00027068781112592926
11100,germany,252,707800,0.00035603277762079685
11100,ghana,0,65572,0.0
11100,greece,38,165770,0.00022923327501960547
11100,guatemala,56,481211,0.00011637306711608837
11100,guyana,0,211300,0.0
11100,haiti,0,419645,0.0
11100,honduras,55,283312,0.00019413226407635398
11100,hong kong,24,203637,0.00011785677455472237
11100,hungary,15,92043,0.00016296730875786316
11100,india,386,1022660,0.00037744704985039014
11100,indonesia,9,72572,0.00012401477153723198
11100,iran,17,283257,6.001616906201789e-05
11100,iraq,118,89892,0.0013126863347127664
11100,ireland,9,156494,5.751019208404156e-05
11100,israel,0,109817,0.0
11100,italy,22,473755,4.6437504617365515e-05
11100,jamaica,8,553922,1.4442466628875546e-05
11100,japan,77,347722,0.00022144126629893997
11100,korea,153,864206,0.00017704112213986017
11100,laos,883,204284,0.00432241389438233
11100,lebanon,20,105950,0.00018876828692779613
11100,mexico,8613,9180186,0.0009382162845066538
11100,netherlands,7,94630,7.397231321990912e-05
11100,nicaragua,7,220844,3.16965822028219e-05
11100,nigeria,17,134940,0.00012598191788943235
11100,"oceania, n.e.c.",0,241,0.0
11100,other australian and new zealand subregion,0,22884,0.0
11100,other caribbean,0,170703,0.0
11100,other central america,0,47931,0.0
11100,other eastern africa,31,143774,0.00021561617538637027
11100,other eastern asia,0,9194,0.0
11100,other eastern europe,5,261664,1.910847499082793e-05
11100,other northern africa,0,77123,0.0
11100,other northern america,0,8684,0.0
11100,other northern europe,17,90720,0.00018738977072310406
11100,other south america,5,54045,9.25154963456379e-05
11100,other south central asia,17,75463,0.00022527596305474206
11100,other south eastern asia,0,53975,0.0
11100,other southern africa,0,2938,0.0
11100,other southern europe,0,9607,0.0
11100,other western africa,0,105177,0.0
11100,other western asia,21,108139,0.0001941945089190764
11100,other western europe,8,79871,0.00010016151043557737
11100,pakistan,9,223500,4.026845637583893e-05
11100,panama,15,106630,0.0001406733564662853
11100,peru,20,279317,7.160323216990015e-05
11100,philippines,172,1369377,0.000125604563242993
11100,poland,23,466783,4.927343112324142e-05
11100,romania,2,135997,1.4706206754560763e-05
11100,russia,6,340215,1.7635906706053524e-05
11100,south africa,0,63558,0.0
11100,spain,0,86658,0.0
11100,syria,0,54595,0.0
11100,taiwan,85,326281,0.0002605116448705257
11100,thailand,117,169841,0.0006888795991545033
11100,trinidad and tobago,0,197776,0.0
11100,turkey,0,78426,0.0
11100,ukraine,0,275168,0.0
11100,venezuela,10,109002,9.174143593695529e-05
11100,vietnam,971,988313,0.0009824822702929133
11180,afghanistan,0,45200,0.0
11180,"africa, n.e.c.",0,57623,0.0
11180,argentina,0,126475,0.0
11180,armenia,5,65280,7.659313725490196e-05
11180,australia,19,60984,0.0003115571297389479
11180,austria,4,63667,6.282689619426077e-05
11180,bangladesh,28,95307,0.000293787444783699
11180,barbados,0,52179,0.0
11180,bolivia,0,53401,0.0
11180,bosnia and herzegovina,8,98766,8.099953425267804e-05
11180,brazil,37,212636,0.0001740062830376794
11180,cambodia,0,136978,0.0
11180,canada,124,821030,0.00015102980402664947
11180,chile,45,81640,0.0005512003919647232
11180,"china, excluding hong kong and taiwan",753,990048,0.0007605691845243867
11180,colombia,41,513679,7.981638338339702e-05
11180,costa rica,2,72447,2.7606388118210554e-05
11180,cuba,3,891737,3.364220616616783e-06
11180,czechoslovakia (includes czech republic and slovakia),27,83111,0.0003248667444742573
11180,dominican republic,0,749132,0.0
11180,ecuador,12,299405,4.007949099046442e-05
11180,egypt,11,113474,9.693850573699703e-05
11180,el salvador,47,817828,5.746929672253824e-05
11180,ethiopia,27,69531,0.0003883160029339431
11180,"europe, n.e.c.",0,4411,0.0
11180,france,21,151466,0.000138644976430354
11180,germany,152,707800,0.00021474992935857588
11180,ghana,28,65572,0.0004270115293112914
11180,greece,15,165770,9.048681908668638e-05
11180,guatemala,28,481211,5.8186533558044184e-05
11180,guyana,11,211300,5.205868433506862e-05
11180,haiti,0,419645,0.0
11180,honduras,6,283312,2.117806517196589e-05
11180,hong kong,116,203637,0.0005696410770144914
11180,hungary,5,92043,5.4322436252621056e-05
11180,india,486,1022660,0.0004752312596561907
11180,indonesia,198,72572,0.0027283249738191038
11180,iran,27,283257,9.53197979220284e-05
11180,iraq,7,89892,7.787122324567259e-05
11180,ireland,5,156494,3.1950106713356424e-05
11180,israel,4,109817,3.6424233042243e-05
11180,italy,24,473755,5.0659095946216925e-05
11180,jamaica,6,553922,1.083184997165666e-05
11180,japan,97,347722,0.0002789584783246386
11180,korea,643,864206,0.0007440355655943143
11180,laos,58,204284,0.0002839184664486695
11180,lebanon,25,105950,0.00023596035865974517
11180,mexico,276,9180186,3.0064750322052298e-05
11180,netherlands,45,94630,0.00047553629927084436
11180,nicaragua,0,220844,0.0
11180,nigeria,91,134940,0.000674373795761079
11180,"oceania, n.e.c.",0,241,0.0
11180,other australian and new zealand subregion,10,22884,0.00043698654081454294
11180,other caribbean,10,170703,5.858127859498661e-05
11180,other central america,0,47931,0.0
11180,other eastern africa,95,143774,0.0006607592471517799
11180,other eastern asia,0,9194,0.0
11180,other eastern europe,49,261664,0.00018726305491011374
11180,other northern africa,156,77123,0.0020227428912257045
11180,other northern america,0,8684,0.0
11180,other northern europe,82,90720,0.0009038800705467372
