st,puma,metro_size,pop20,dominant_share,share_metro_5m_plus,share_metro_1m_5m,share_metro_under_1m,share_non_metro
51,10702,metro_5m_plus,154069,1.0,1.0,0.0,0.0,0.0
51,10703,metro_5m_plus,150500,1.0,1.0,0.0,0.0,0.0
51,10901,metro_under_1m,120251,0.6874,0.0,0.0,0.6874,0.3126
51,12100,metro_under_1m,181854,1.0,0.0,0.0,1.0,0.0
51,14300,non_metro,185132,1.0,0.0,0.0,0.0,1.0
51,14501,metro_1m_5m,111072,1.0,0.0,1.0,0.0,0.0
51,14900,metro_1m_5m,180165,0.9048,0.0,0.9048,0.0,0.0952
51,15301,metro_5m_plus,136077,1.0,1.0,0.0,0.0,0.0
51,15302,metro_5m_plus,166329,1.0,1.0,0.0,0.0,0.0
51,15303,metro_5m_plus,104708,1.0,1.0,0.0,0.0,0.0
51,16101,metro_under_1m,202812,0.8967,0.0,0.0,0.8967,0.1033
51,16500,metro_under_1m,135571,1.0,0.0,0.0,1.0,0.0
51,17100,non_metro,108622,0.6251,0.3749,0.0,0.0,0.6251
51,17700,metro_5m_plus,197642,0.7085,0.7085,0.0,0.0,0.2915
51,17900,metro_5m_plus,184909,1.0,1.0,0.0,0.0,0.0
51,18500,non_metro,184255,0.8829,0.0,0.0,0.1171,0.8829
51,19100,non_metro,186722,0.6189,0.0,0.0,0.3811,0.6189
51,51000,metro_5m_plus,159467,1.0,1.0,0.0,0.0,0.0
51,54001,metro_under_1m,138869,1.0,0.0,0.0,1.0,0.0
51,55001,metro_1m_5m,110932,1.0,0.0,1.0,0.0,0.0
51,55002,metro_1m_5m,126040,1.0,0.0,1.0,0.0,0.0
51,60001,metro_5m_plus,160436,1.0,1.0,0.0,0.0,0.0
51,61001,metro_5m_plus,121000,1.0,1.0,0.0,0.0,0.0
51,65000,metro_1m_5m,137148,1.0,0.0,1.0,0.0,0.0
51,68000,metro_under_1m,134705,1.0,0.0,0.0,1.0,0.0
51,68701,metro_5m_plus,135081,1.0,1.0,0.0,0.0,0.0
51,70000,metro_1m_5m,186247,1.0,0.0,1.0,0.0,0.0
51,71001,metro_1m_5m,104087,1.0,0.0,1.0,0.0,0.0
51,71002,metro_1m_5m,133918,1.0,0.0,1.0,0.0,0.0
51,74001,metro_1m_5m,110365,1.0,0.0,1.0,0.0,0.0
51,76001,metro_1m_5m,115546,1.0,0.0,1.0,0.0,0.0
51,76002,metro_1m_5m,111064,1.0,0.0,1.0,0.0,0.0
51,77001,metro_under_1m,133399,1.0,0.0,0.0,1.0,0.0
51,80000,metro_1m_5m,159106,0.8355,0.0,0.8355,0.0,0.1645
51,81001,metro_1m_5m,148847,1.0,0.0,1.0,0.0,0.0
51,81002,metro_1m_5m,179008,1.0,0.0,1.0,0.0,0.0
51,81003,metro_1m_5m,131615,1.0,0.0,1.0,0.0,0.0
53,20501,metro_under_1m,116996,1.0,0.0,0.0,1.0,0.0
53,20502,metro_under_1m,124186,1.0,0.0,0.0,1.0,0.0
53,20503,metro_under_1m,125024,1.0,0.0,0.0,1.0,0.0
53,20700,metro_under_1m,122012,1.0,0.0,0.0,1.0,0.0
53,20900,non_metro,110132,1.0,0.0,0.0,0.0,1.0
53,21101,metro_1m_5m,136605,1.0,0.0,1.0,0.0,0.0
53,21102,metro_1m_5m,119034,1.0,0.0,1.0,0.0,0.0
53,21103,metro_1m_5m,121148,1.0,0.0,1.0,0.0,0.0
53,21104,metro_1m_5m,126524,1.0,0.0,1.0,0.0,0.0
53,21500,metro_under_1m,138517,0.7994,0.0,0.0,0.7994,0.2006
53,22500,non_metro,143460,1.0,0.0,0.0,0.0,1.0
53,22700,non_metro,141362,1.0,0.0,0.0,0.0,1.0
53,22900,non_metro,104645,1.0,0.0,0.0,0.0,1.0
53,23301,metro_1m_5m,128948,1.0,0.0,1.0,0.0,0.0
53,23302,metro_1m_5m,121656,1.0,0.0,1.0,0.0,0.0
53,23303,metro_1m_5m,157802,1.0,0.0,1.0,0.0,0.0
53,23304,metro_1m_5m,154624,1.0,0.0,1.0,0.0,0.0
53,23305,metro_1m_5m,158004,1.0,0.0,1.0,0.0,0.0
53,23306,metro_1m_5m,128296,1.0,0.0,1.0,0.0,0.0
53,23307,metro_1m_5m,127864,1.0,0.0,1.0,0.0,0.0
53,23308,metro_1m_5m,135262,1.0,0.0,1.0,0.0,0.0
53,23309,metro_1m_5m,137026,1.0,0.0,1.0,0.0,0.0
53,23310,metro_1m_5m,143320,1.0,0.0,1.0,0.0,0.0
53,23311,metro_1m_5m,139846,1.0,0.0,1.0,0.0,0.0
53,23312,metro_1m_5m,104706,1.0,0.0,1.0,0.0,0.0
53,23313,metro_1m_5m,100338,1.0,0.0,1.0,0.0,0.0
53,23314,metro_1m_5m,102741,1.0,0.0,1.0,0.0,0.0
53,23315,metro_1m_5m,101111,1.0,0.0,1.0,0.0,0.0
53,23316,metro_1m_5m,104424,1.0,0.0,1.0,0.0,0.0
53,23317,metro_1m_5m,114016,1.0,0.0,1.0,0.0,0.0
53,23318,metro_1m_5m,109691,1.0,0.0,1.0,0.0,0.0
53,23501,metro_under_1m,133368,1.0,0.0,0.0,1.0,0.0
53,23502,metro_under_1m,142243,1.0,0.0,0.0,1.0,0.0
53,24100,non_metro,116920,0.8971,0.0,0.1029,0.0,0.8971
53,25301,metro_1m_5m,116310,1.0,0.0,1.0,0.0,0.0
53,25302,metro_1m_5m,100645,1.0,0.0,1.0,0.0,0.0
53,25303,metro_1m_5m,103643,1.0,0.0,1.0,0.0,0.0
53,25304,metro_1m_5m,128920,1.0,0.0,1.0,0.0,0.0
53,25305,metro_1m_5m,139409,1.0,0.0,1.0,0.0,0.0
53,25306,metro_1m_5m,108181,1.0,0.0,1.0,0.0,0.0
53,25307,metro_1m_5m,111218,1.0,0.0,1.0,0.0,0.0
53,25308,metro_1m_5m,112804,1.0,0.0,1.0,0.0,0.0
53,25701,metro_under_1m,129523,1.0,0.0,0.0,1.0,0.0
53,26101,metro_1m_5m,152934,1.0,0.0,1.0,0.0,0.0
53,26102,metro_1m_5m,146525,1.0,0.0,1.0,0.0,0.0
53,26103,metro_1m_5m,143321,1.0,0.0,1.0,0.0,0.0
53,26104,metro_1m_5m,123039,1.0,0.0,1.0,0.0,0.0
53,26105,metro_1m_5m,107454,1.0,0.0,1.0,0.0,0.0
53,26106,metro_1m_5m,154684,1.0,0.0,1.0,0.0,0.0
53,26301,metro_under_1m,117429,1.0,0.0,0.0,1.0,0.0
53,26302,metro_under_1m,146504,1.0,0.0,0.0,1.0,0.0
53,26303,metro_under_1m,138026,1.0,0.0,0.0,1.0,0.0
53,26304,metro_under_1m,137380,1.0,0.0,0.0,1.0,0.0
53,26500,non_metro,109128,0.5744,0.0,0.0,0.4256,0.5744
53,26701,metro_under_1m,116153,1.0,0.0,0.0,1.0,0.0
53,26702,metro_under_1m,178640,1.0,0.0,0.0,1.0,0.0
53,27301,metro_under_1m,113025,1.0,0.0,0.0,1.0,0.0
53,27302,metro_under_1m,113822,1.0,0.0,0.0,1.0,0.0
53,27500,non_metro,107985,0.7936,0.0,0.0,0.2064,0.7936
53,27701,metro_under_1m,126924,1.0,0.0,0.0,1.0,0.0
53,27702,metro_under_1m,129804,1.0,0.0,0.0,1.0,0.0
54,100,metro_under_1m,124670,1.0,0.0,0.0,1.0,0.0
54,200,metro_under_1m,136150,0.6573,0.0,0.0,0.6573,0.3427
54,300,metro_under_1m,196243,0.7136,0.0,0.0,0.7136,0.2864
54,400,metro_under_1m,179777,0.679,0.321,0.0,0.679,0.0
54,500,non_metro,105274,0.6186,0.0,0.0,0.3814,0.6186
54,600,non_metro,166872,1.0,0.0,0.0,0.0,1.0
54,700,non_metro,100558,0.9199,0.0,0.0,0.0801,0.9199
54,800,metro_under_1m,177243,0.8564,0.0,0.0,0.8564,0.1436
54,900,metro_under_1m,180745,1.0,0.0,0.0,1.0,0.0
54,1000,metro_under_1m,115079,1.0,0.0,0.0,1.0,0.0
54,1100,non_metro,133223,1.0,0.0,0.0,0.0,1.0
54,1200,non_metro,177882,0.6583,0.0,0.0,0.3417,0.6583
55,100,non_metro,182057,0.7567,0.0,0.0,0.2433,0.7567
55,200,non_metro,117977,1.0,0.0,0.0,0.0,1.0
55,300,non_metro,130531,0.7015,0.0,0.0,0.2985,0.7015
55,400,metro_under_1m,190705,1.0,0.0,0.0,1.0,0.0
55,501,metro_under_1m,108403,1.0,0.0,0.0,1.0,0.0
55,502,metro_under_1m,160337,1.0,0.0,0.0,1.0,0.0
55,600,non_metro,131988,0.8442,0.0,0.0,0.1558,0.8442
55,700,metro_under_1m,118034,1.0,0.0,0.0,1.0,0.0
55,800,metro_under_1m,156596,1.0,0.0,0.0,1.0,0.0
55,900,metro_under_1m,171730,1.0,0.0,0.0,1.0,0.0
55,1000,non_metro,110942,1.0,0.0,0.0,0.0,1.0
55,1100,non_metro,165238,1.0,0.0,0.0,0.0,1.0
55,1200,metro_under_1m,138013,1.0,0.0,0.0,1.0,0.0
55,1300,non_metro,157441,0.8025,0.0,0.0,0.1975,0.8025
55,1400,metro_under_1m,140913,1.0,0.0,0.0,1.0,0.0
55,1500,metro_1m_5m,138976,0.673,0.0,0.673,0.0,0.327
55,1600,non_metro,114752,0.6321,0.0,0.3679,0.0,0.6321
55,1700,metro_under_1m,120784,1.0,0.0,0.0,1.0,0.0
55,1800,non_metro,119819,0.7437,0.0,0.0,0.2563,0.7437
55,1900,non_metro,146655,0.5854,0.0,0.0,0.4146,0.5854
55,2000,non_metro,124253,0.5293,0.0,0.0,0.4707,0.5293
55,2101,metro_under_1m,104115,1.0,0.0,0.0,1.0,0.0
55,2102,metro_under_1m,128721,1.0,0.0,0.0,1.0,0.0
55,2103,metro_under_1m,108135,1.0,0.0,0.0,1.0,0.0
55,2104,metro_under_1m,100199,1.0,0.0,0.0,1.0,0.0
55,2105,metro_under_1m,120334,1.0,0.0,0.0,1.0,0.0
55,2200,metro_under_1m,163687,1.0,0.0,0.0,1.0,0.0
55,2300,non_metro,174296,1.0,0.0,0.0,0.0,1.0
55,2400,non_metro,106478,1.0,0.0,0.0,0.0,1.0
55,2501,metro_1m_5m,118650,1.0,0.0,1.0,0.0,0.0
55,2502,metro_1m_5m,124315,1.0,0.0,1.0,0.0,0.0
55,2503,metro_1m_5m,164013,1.0,0.0,1.0,0.0,0.0
55,2600,metro_1m_5m,228264,1.0,0.0,1.0,0.0,0.0
55,2801,metro_1m_5m,104248,1.0,0.0,1.0,0.0,0.0
55,2802,metro_1m_5m,117113,1.0,0.0,1.0,0.0,0.0
55,2803,metro_1m_5m,101315,1.0,0.0,1.0,0.0,0.0
55,2804,metro_1m_5m,103279,1.0,0.0,1.0,0.0,0.0
55,2805,metro_1m_5m,104125,1.0,0.0,1.0,0.0,0.0
55,2806,metro_1m_5m,114988,1.0,0.0,1.0,0.0,0.0
55,2807,metro_1m_5m,172948,1.0,0.0,1.0,0.0,0.0
55,2808,metro_1m_5m,121473,1.0,0.0,1.0,0.0,0.0
55,2900,metro_under_1m,197727,1.0,0.0,0.0,1.0,0.0
55,3000,metro_under_1m,169151,1.0,0.0,0.0,1.0,0.0
56,100,non_metro,114978,1.0,0.0,0.0,0.0,1.0
56,200,non_metro,100747,1.0,0.0,0.0,0.0,1.0
56,300,metro_under_1m,100512,1.0,0.0,0.0,1.0,0.0
56,400,metro_under_1m,145309,0.5502,0.0,0.0,0.5502,0.4498
56,500,non_metro,115305,1.0,0.0,0.0,0.0,1.0
