dimension,category,education,measure,group_set,total,group_total,group_total_se,share,share_se
industry_by_trade,trade_in_industry,all,employed,mx_born,6701967.0,1127355.0,18614.63732523414,0.1682125561047973,0.002311819025623446
industry_by_trade,trade_in_industry,all,employed,us_born_mx_origin,6701967.0,574835.0,11868.533293966868,0.08577108780153647,0.001757133382892959
industry_by_trade,trade_in_industry,all,employed,fb_mx_origin,6701967.0,29865.0,3004.455258445364,0.0044561544394354675,0.0004464516984521185
industry_by_trade,trade_in_industry,all,employed,other_us_born,6701967.0,3815199.0,25259.999878266033,0.5692655603944334,0.0026863280126861767
industry_by_trade,trade_in_industry,all,employed,other_foreign_born,6701967.0,1154713.0,20623.839043689222,0.17229464125979732,0.0026598038903564076
industry_by_trade,trade_in_industry,all,employed,all,6701967.0,6701967.0,43306.44951794132,1.0,0.0
industry_by_trade,trade_in_industry,all,earnings,union,382886699858.81854,87441335284.8295,1355765371.2193596,0.22837391666274034,0.0030149030530379115
industry_by_trade,trade_in_industry,all,earnings,mx_born,382886699858.81854,54729778487.647995,1051789428.0977579,0.14293987884099515,0.002435940162090013
industry_by_trade,trade_in_industry,all,earnings,us_born_mx_origin,382886699858.81854,31473667863.158997,878647824.2187269,0.08220099542440167,0.002241444540071251
industry_by_trade,trade_in_industry,all,earnings,fb_mx_origin,382886699858.81854,1237888934.0225,129929576.98247702,0.003233042397343511,0.00033637851577982924
industry_by_trade,trade_in_industry,all,earnings,other_us_born,382886699858.81854,241078558593.25153,2015372805.993833,0.6296341938284725,0.00320904408776368
industry_by_trade,trade_in_industry,all,earnings,other_foreign_born,382886699858.81854,54366805980.7375,1136529616.571957,0.14199188950878713,0.0026758165416989367
industry_by_trade,trade_in_industry,all,earnings,all,382886699858.81854,382886699858.81854,2830221843.1790137,1.0,2.3022074639253675e-16
industry_by_trade,trade_in_industry,all,hours,union,13900863280.0,3573112228.0,44643026.701997526,0.25704246966739464,0.002598626688269536
industry_by_trade,trade_in_industry,all,hours,mx_born,13900863280.0,2304497141.0,38508133.912726864,0.165780865157894,0.0023552311416770322
industry_by_trade,trade_in_industry,all,hours,us_born_mx_origin,13900863280.0,1208783839.0,23327476.354305267,0.08695746549346682,0.00167102619083482
industry_by_trade,trade_in_industry,all,hours,fb_mx_origin,13900863280.0,59831248.0,6414567.879001948,0.00430413901603383,0.00045912575880239115
industry_by_trade,trade_in_industry,all,hours,other_us_born,13900863280.0,8060780859.0,50883240.60757946,0.5798762779429336,0.0025564521722300395
industry_by_trade,trade_in_industry,all,hours,other_foreign_born,13900863280.0,2266970193.0,42967250.29338618,0.16308125238967172,0.0025869086441759805
industry_by_trade,trade_in_industry,all,hours,all,13900863280.0,13900863280.0,91686601.4161832,1.0,0.0
industry_by_trade,trade_in_industry,hs_or_less,employed,union,4643272.0,1441684.0,20389.441488182063,0.31048881047675003,0.0033333374577282607
industry_by_trade,trade_in_industry,hs_or_less,employed,mx_born,4643272.0,1003456.0,17654.51141776515,0.2161096743847873,0.0030701519840237207
industry_by_trade,trade_in_industry,hs_or_less,employed,us_born_mx_origin,4643272.0,416902.0,10182.424809444949,0.08978625417593455,0.002160164244492955
industry_by_trade,trade_in_industry,hs_or_less,employed,fb_mx_origin,4643272.0,21326.0,2389.8954579646365,0.0045928819160281804,0.0005107254342507112
industry_by_trade,trade_in_industry,hs_or_less,employed,other_us_born,4643272.0,2317800.0,21903.216778592134,0.499173858434311,0.003178229717415958
industry_by_trade,trade_in_industry,hs_or_less,employed,other_foreign_born,4643272.0,883788.0,18693.062888408633,0.190337331088939,0.0035430545930703926
industry_by_trade,trade_in_industry,hs_or_less,employed,all,4643272.0,4643272.0,38952.31203664296,1.0,0.0
industry_by_trade,trade_in_industry,hs_or_less,earnings,union,247685793938.18152,70267850601.72,1144395336.3996804,0.28369754068034175,0.003960826623253365
industry_by_trade,trade_in_industry,hs_or_less,earnings,mx_born,247685793938.18152,47735788640.0955,948013652.0415939,0.19272719634461394,0.003206725540891646
industry_by_trade,trade_in_industry,hs_or_less,earnings,us_born_mx_origin,247685793938.18152,21608077261.377,620082186.4428034,0.08723987321925308,0.002582355277844265
industry_by_trade,trade_in_industry,hs_or_less,earnings,fb_mx_origin,247685793938.18152,923984700.2475001,113610145.92694825,0.0037304711164747387,0.0004529955146078809
industry_by_trade,trade_in_industry,hs_or_less,earnings,other_us_born,247685793938.18152,138253708464.409,1643274823.9826186,0.5581818249088397,0.004034273436940154
industry_by_trade,trade_in_industry,hs_or_less,earnings,other_foreign_born,247685793938.18152,39164234872.0525,1011831861.1061386,0.1581206344108184,0.003749213859698391
industry_by_trade,trade_in_industry,hs_or_less,earnings,all,247685793938.18152,247685793938.1815,2307685857.8307743,0.9999999999999999,3.321404329715081e-16
industry_by_trade,trade_in_industry,hs_or_less,hours,union,9579755620.0,2970299009.0,41785052.15761957,0.3100599980649611,0.00345228260639792
industry_by_trade,trade_in_industry,hs_or_less,hours,mx_born,9579755620.0,2049151852.0,36374633.925775304,0.21390439728148306,0.0031323438027166485
industry_by_trade,trade_in_industry,hs_or_less,hours,us_born_mx_origin,9579755620.0,878326279.0,20802711.34660235,0.09168566650763894,0.0021770405524717917
industry_by_trade,trade_in_industry,hs_or_less,hours,fb_mx_origin,9579755620.0,42820878.0,4974702.667188201,0.004469934275839074,0.0005146207502585672
industry_by_trade,trade_in_industry,hs_or_less,hours,other_us_born,9579755620.0,4886529522.0,45514014.70590028,0.510089162587636,0.00312243207619191
industry_by_trade,trade_in_industry,hs_or_less,hours,other_foreign_born,9579755620.0,1722927089.0,39495064.15614037,0.1798508393474029,0.0034892192853648576
industry_by_trade,trade_in_industry,hs_or_less,hours,all,9579755620.0,9579755620.0,83204951.57501522,1.0,0.0
industry_by_trade,trade_in_industry,more,employed,union,2058695.0,290371.0,8397.31587473045,0.1410461481666784,0.003627654053949245
industry_by_trade,trade_in_industry,more,employed,mx_born,2058695.0,123899.0,5194.31774634552,0.06018327144137427,0.002360678730498213
industry_by_trade,trade_in_industry,more,employed,us_born_mx_origin,2058695.0,157933.0,5835.7274653636805,0.07671510350003279,0.002662423620979404
industry_by_trade,trade_in_industry,more,employed,fb_mx_origin,2058695.0,8539.0,1346.1913311264489,0.004147773225271349,0.000657110811151458
industry_by_trade,trade_in_industry,more,employed,other_us_born,2058695.0,1497399.0,14305.933688508416,0.7273534933537994,0.004538157474591112
industry_by_trade,trade_in_industry,more,employed,other_foreign_born,2058695.0,270925.0,7072.393431505348,0.13160035847952223,0.0030657791737100106
industry_by_trade,trade_in_industry,more,employed,all,2058695.0,2058695.0,18589.92464885213,1.0,0.0
industry_by_trade,trade_in_industry,more,earnings,union,135200905920.637,17173484683.109499,655714211.7483543,0.12702196458055054,0.004600545388126986
industry_by_trade,trade_in_industry,more,earnings,mx_born,135200905920.637,6993989847.5525,419089790.99137145,0.05173034751452017,0.0030433226703756636
industry_by_trade,trade_in_industry,more,earnings,us_born_mx_origin,135200905920.637,9865590601.782,542042655.3180686,0.07296985574618196,0.003913200818637484
industry_by_trade,trade_in_industry,more,earnings,fb_mx_origin,135200905920.637,313904233.775,53656627.81555151,0.0023217613198484185,0.00039375964095223593
industry_by_trade,trade_in_industry,more,earnings,other_us_born,135200905920.637,102824850128.8425,1475243384.9393547,0.7605337362842874,0.005420329749336932
industry_by_trade,trade_in_industry,more,earnings,other_foreign_born,135200905920.637,15202571108.685,432757696.0586687,0.11244429913516199,0.0030400291970601743
industry_by_trade,trade_in_industry,more,earnings,all,135200905920.637,135200905920.637,1633667620.637124,1.0,2.0014830212433605e-16
industry_by_trade,trade_in_industry,more,hours,union,4321107660.0,602813219.0,17670953.54945878,0.13950432769360807,0.0036459547505189693
industry_by_trade,trade_in_industry,more,hours,mx_born,4321107660.0,255345289.0,10757159.942671753,0.05909255429197059,0.0023416590586189494
industry_by_trade,trade_in_industry,more,hours,us_born_mx_origin,4321107660.0,330457560.0,12175294.370211119,0.07647519710258735,0.002655885094287256
industry_by_trade,trade_in_industry,more,hours,fb_mx_origin,4321107660.0,17010370.0,3196686.214353006,0.003936576299050138,0.0007381248074848356
industry_by_trade,trade_in_industry,more,hours,other_us_born,4321107660.0,3174251337.0,32320202.785410512,0.7345920506410155,0.004342779868909079
industry_by_trade,trade_in_industry,more,hours,other_foreign_born,4321107660.0,544043104.0,14511292.428339481,0.12590362166537641,0.003121526937497373
industry_by_trade,trade_in_industry,more,hours,all,4321107660.0,4321107660.0,40466222.68626047,1.0,0.0
industry_by_trade,trade_in_industry,below_ba,employed,union,6241881.0,1683005.0,21903.967074482192,0.2696310615341754,0.0027190513047640912
industry_by_trade,trade_in_industry,below_ba,employed,mx_born,6241881.0,1099421.0,18845.985746306826,0.17613616792758466,0.0025150880248332847
industry_by_trade,trade_in_industry,below_ba,employed,us_born_mx_origin,6241881.0,556978.0,11841.131417647555,0.08923239645228738,0.0018653679592226164
industry_by_trade,trade_in_industry,below_ba,employed,fb_mx_origin,6241881.0,26606.0,2801.2893102998128,0.004262497154303326,0.00044532041308529424
industry_by_trade,trade_in_industry,below_ba,employed,other_us_born,6241881.0,3510310.0,25620.668529529048,0.5623801543156622,0.002748862336458208
industry_by_trade,trade_in_industry,below_ba,employed,other_foreign_born,6241881.0,1048566.0,19786.641650366037,0.16798878415016244,0.0027501451458775985
industry_by_trade,trade_in_industry,below_ba,employed,all,6241881.0,6241881.0,44090.598089615436,1.0,0.0
industry_by_trade,trade_in_industry,below_ba,earnings,union,351017121056.8425,84678608050.20451,1280879947.1764123,0.2412378285003709,0.003058933236954949
industry_by_trade,trade_in_industry,below_ba,earnings,mx_born,351017121056.8425,53336321669.198,1051206162.5634761,0.15194792068436141,0.002599679354126222
industry_by_trade,trade_in_industry,below_ba,earnings,us_born_mx_origin,351017121056.8425,30190655625.109,777318035.2077795,0.08600906854403842,0.002192445147765989
industry_by_trade,trade_in_industry,below_ba,earnings,fb_mx_origin,351017121056.8425,1151630755.8975,124845649.59385574,0.0032808392719710353,0.00035333967104369125
industry_by_trade,trade_in_industry,below_ba,earnings,other_us_born,351017121056.8425,218154739163.8105,1854059453.7913117,0.6214931582453588,0.0032596233300866686
industry_by_trade,trade_in_industry,below_ba,earnings,other_foreign_born,351017121056.8425,48183773842.8275,1095631627.2322285,0.13726901325427024,0.0028693493764943264
industry_by_trade,trade_in_industry,below_ba,earnings,all,351017121056.8425,351017121056.8425,2613931522.426235,1.0,3.0606736594252445e-16
industry_by_trade,trade_in_industry,below_ba,hours,union,12944463858.0,3473633111.0,45184585.198813885,0.2683489365883013,0.0027611911113068054
industry_by_trade,trade_in_industry,below_ba,hours,mx_born,12944463858.0,2246339068.0,39002036.88482024,0.17353666344486773,0.002560679786450472
industry_by_trade,trade_in_industry,below_ba,hours,us_born_mx_origin,12944463858.0,1173671703.0,23413819.257172685,0.09066978098707748,0.0017747128150999432
industry_by_trade,trade_in_industry,below_ba,hours,fb_mx_origin,12944463858.0,53622340.0,5818830.130887698,0.004142492156356098,0.00044580495454482583
industry_by_trade,trade_in_industry,below_ba,hours,other_us_born,12944463858.0,7419277780.0,51922740.90807146,0.5731622306948388,0.002671126353525261
industry_by_trade,trade_in_industry,below_ba,hours,other_foreign_born,12944463858.0,2051552967.0,41831643.22477004,0.15848883271685982,0.002744087670194265
industry_by_trade,trade_in_industry,below_ba,hours,all,12944463858.0,12944463858.0,92733267.68851785,1.0,0.0
industry_by_trade,trade_in_industry,ba_plus,employed,union,460086.0,49050.0,3711.1084866923525,0.10661050325373952,0.0075418503993370635
industry_by_trade,trade_in_industry,ba_plus,employed,mx_born,460086.0,27934.0,2767.114923525946,0.06071473594067196,0.005806740733630181
industry_by_trade,trade_in_industry,ba_plus,employed,us_born_mx_origin,460086.0,17857.0,1857.591720481118,0.03881230900309942,0.0038577867447841204
industry_by_trade,trade_in_industry,ba_plus,employed,fb_mx_origin,460086.0,3259.0,811.2876185422775,0.007083458309968136,0.0017718437982296692
industry_by_trade,trade_in_industry,ba_plus,employed,other_us_born,460086.0,304889.0,7338.31166209231,0.66267828188643,0.010036538912894846
industry_by_trade,trade_in_industry,ba_plus,employed,other_foreign_born,460086.0,106147.0,4450.487344100644,0.23071121485983057,0.008410242089033692
industry_by_trade,trade_in_industry,ba_plus,employed,all,460086.0,460086.0,9345.848182481888,1.0,0.0
industry_by_trade,trade_in_industry,ba_plus,earnings,union,31869578801.975998,2762727234.625,399057327.7226747,0.08668853930550546,0.011601820958274283
industry_by_trade,trade_in_industry,ba_plus,earnings,mx_born,31869578801.975998,1393456818.45,138604347.2111505,0.04372372873542973,0.0043740241388559925
industry_by_trade,trade_in_industry,ba_plus,earnings,us_born_mx_origin,31869578801.975998,1283012238.05,350465254.68339777,0.04025821131876552,0.010534279397386812
industry_by_trade,trade_in_industry,ba_plus,earnings,fb_mx_origin,31869578801.975998,86258178.125,26395679.821245216,0.0027065992513102106,0.0008259917770859409
industry_by_trade,trade_in_industry,ba_plus,earnings,other_us_born,31869578801.975998,22923819429.440998,803076903.0861222,0.7193009851771138,0.014234179494899631
industry_by_trade,trade_in_industry,ba_plus,earnings,other_foreign_born,31869578801.975998,6183032137.91,353114621.4980272,0.1940104755173807,0.010172816979183263
industry_by_trade,trade_in_industry,ba_plus,earnings,all,31869578801.975998,31869578801.975998,985423727.5146782,1.0,1.8577584504832502e-16
industry_by_trade,trade_in_industry,ba_plus,hours,union,956399422.0,99479117.0,8175862.089929337,0.10401419606880524,0.007946649321763153
industry_by_trade,trade_in_industry,ba_plus,hours,mx_born,956399422.0,58158073.0,5587053.670973118,0.060809397896102034,0.005644290118150559
industry_by_trade,trade_in_industry,ba_plus,hours,us_born_mx_origin,956399422.0,35112136.0,4047320.3713941895,0.03671283690926363,0.004029049024961775
industry_by_trade,trade_in_industry,ba_plus,hours,fb_mx_origin,956399422.0,6208908.0,1937451.8278207076,0.006491961263439576,0.002015245810612848
industry_by_trade,trade_in_industry,ba_plus,hours,other_us_born,956399422.0,641503079.0,16192949.304149417,0.670748083116261,0.010577407402309983
industry_by_trade,trade_in_industry,ba_plus,hours,other_foreign_born,956399422.0,215417226.0,10189405.126735417,0.22523772081493373,0.009549055907056639
industry_by_trade,trade_in_industry,ba_plus,hours,all,956399422.0,956399422.0,20513209.086805314,1.0,0.0
industry_total,construction_industry,all,employed,union,11580357.0,2318195.0,22669.231219871574,0.2001833794933956,0.0017307506792749543
industry_total,construction_industry,all,employed,mx_born,11580357.0,1368370.0,19007.262151609317,0.11816302381696868,0.0015192134805084747
industry_total,construction_industry,all,employed,us_born_mx_origin,11580357.0,910493.0,14069.532792527263,0.07862391461679463,0.0011928135323213242
industry_total,construction_industry,all,employed,fb_mx_origin,11580357.0,39332.0,3160.740973252949,0.0033964410596322723,0.000272198511101092
