fips,wave,pop,hisp,fb,mex,pop_u19,pop_65p,medhhinc
21177,2012,31399.0,364.0,221.0,84.0,7575.0,5142.0,38835.0
21177,2017,31153.0,463.0,195.0,0.0,7701.0,5626.0,40037.0
21177,2022,30735.0,511.0,657.0,164.0,7026.0,6090.0,50935.0
21179,2000,37477.0,395.0,452.0,,,,
21179,2009,42342.0,556.0,565.0,137.0,11992.0,4741.0,47012.0
21179,2012,43500.0,859.0,603.0,358.0,12259.0,5099.0,43722.0
21179,2017,45131.0,929.0,584.0,204.0,12137.0,6358.0,55182.0
21179,2022,46779.0,1108.0,887.0,180.0,11842.0,7780.0,66212.0
21181,2000,6813.0,37.0,31.0,,,,
21181,2009,6921.0,68.0,32.0,21.0,1647.0,1047.0,36389.0
21181,2012,7092.0,108.0,26.0,16.0,1852.0,1119.0,41832.0
21181,2017,7061.0,109.0,48.0,0.0,1804.0,1176.0,38900.0
21181,2022,7613.0,0.0,26.0,0.0,2134.0,1283.0,57539.0
21183,2000,22916.0,231.0,156.0,,,,
21183,2009,23498.0,432.0,197.0,94.0,6211.0,3445.0,35587.0
21183,2012,23975.0,817.0,333.0,243.0,6552.0,3679.0,38286.0
21183,2017,24062.0,823.0,524.0,172.0,6192.0,4224.0,41470.0
21183,2022,23782.0,822.0,684.0,384.0,6161.0,4319.0,52474.0
21185,2000,46178.0,602.0,740.0,,,,
21185,2009,56194.0,1350.0,1629.0,352.0,16304.0,4711.0,78460.0
21185,2012,60357.0,2048.0,2103.0,398.0,17926.0,5764.0,83164.0
21185,2017,64633.0,2465.0,2126.0,665.0,18414.0,7728.0,92237.0
21185,2022,67997.0,2773.0,2846.0,484.0,19030.0,9369.0,117334.0
21187,2000,10547.0,105.0,70.0,,,,
21187,2009,11295.0,209.0,143.0,132.0,3024.0,1454.0,43481.0
21187,2012,10870.0,244.0,164.0,102.0,2865.0,1567.0,41719.0
21187,2017,10686.0,276.0,0.0,0.0,2737.0,1883.0,44031.0
21187,2022,11229.0,63.0,25.0,2.0,2616.0,2203.0,56485.0
21189,2000,4858.0,35.0,5.0,,,,
21189,2009,4648.0,10.0,4.0,0.0,1047.0,1017.0,18869.0
21189,2012,4764.0,0.0,28.0,0.0,1079.0,936.0,19624.0
21189,2017,4497.0,23.0,5.0,0.0,1030.0,744.0,22736.0
21189,2022,4054.0,0.0,6.0,0.0,849.0,893.0,32844.0
21191,2000,14390.0,97.0,79.0,,,,
21191,2009,14951.0,173.0,0.0,0.0,4333.0,1727.0,44343.0
21191,2012,14771.0,100.0,8.0,0.0,4034.0,1848.0,48761.0
21191,2017,14530.0,93.0,81.0,13.0,3588.0,2151.0,49706.0
21191,2022,14638.0,211.0,181.0,40.0,3833.0,2411.0,58723.0
21193,2000,29390.0,154.0,178.0,,,,
21193,2009,29135.0,242.0,168.0,16.0,7600.0,3566.0,31151.0
21193,2012,28617.0,187.0,203.0,7.0,7024.0,3797.0,32676.0
21193,2017,27329.0,266.0,398.0,60.0,6645.0,4115.0,31820.0
21193,2022,28136.0,311.0,244.0,30.0,7160.0,4779.0,45330.0
21195,2000,68736.0,450.0,284.0,,,,
21195,2009,65524.0,512.0,502.0,20.0,16014.0,8677.0,32271.0
21195,2012,64887.0,443.0,542.0,60.0,15837.0,9113.0,33227.0
21195,2017,61586.0,552.0,490.0,53.0,14445.0,10292.0,32972.0
21195,2022,58196.0,579.0,442.0,2.0,13273.0,11165.0,41271.0
21197,2000,13237.0,88.0,33.0,,,,
21197,2009,13589.0,54.0,24.0,0.0,3564.0,2162.0,30442.0
21197,2012,12638.0,134.0,45.0,34.0,3525.0,1659.0,27555.0
21197,2017,12349.0,192.0,196.0,53.0,3225.0,1754.0,34647.0
21197,2022,13089.0,259.0,53.0,0.0,3427.0,2077.0,38415.0
21199,2000,56217.0,454.0,427.0,,,,
21199,2009,59937.0,759.0,869.0,217.0,14767.0,9930.0,32434.0
21199,2012,63045.0,1309.0,788.0,367.0,15750.0,10421.0,32788.0
21199,2017,63974.0,1541.0,1311.0,239.0,15566.0,11508.0,35022.0
21199,2022,65145.0,1752.0,1403.0,418.0,15679.0,12384.0,48768.0
21201,2000,2266.0,21.0,11.0,,,,
21201,2009,2234.0,0.0,6.0,0.0,608.0,285.0,30647.0
21201,2012,2251.0,0.0,7.0,0.0,656.0,388.0,29136.0
21201,2017,2161.0,48.0,2.0,0.0,505.0,476.0,30694.0
21201,2022,2207.0,39.0,4.0,4.0,584.0,395.0,53798.0
21203,2000,16582.0,102.0,4.0,,,,
21203,2009,16560.0,121.0,50.0,0.0,4207.0,2455.0,25643.0
21203,2012,17090.0,22.0,7.0,0.0,4373.0,2592.0,28178.0
21203,2017,16815.0,142.0,27.0,4.0,4077.0,2854.0,35888.0
21203,2022,16171.0,177.0,29.0,0.0,3763.0,3045.0,45693.0
21205,2000,22094.0,235.0,318.0,,,,
21205,2009,22549.0,315.0,525.0,92.0,6528.0,2688.0,30803.0
21205,2012,23351.0,304.0,256.0,96.0,6855.0,2893.0,33615.0
21205,2017,24392.0,476.0,671.0,294.0,6587.0,3181.0,36411.0
21205,2022,24551.0,513.0,461.0,182.0,6679.0,3427.0,50038.0
21207,2000,16315.0,140.0,163.0,,,,
21207,2009,17127.0,246.0,176.0,95.0,4278.0,2835.0,29153.0
21207,2012,17562.0,560.0,362.0,292.0,4205.0,3137.0,29465.0
21207,2017,17731.0,635.0,406.0,214.0,4311.0,3356.0,34660.0
21207,2022,18021.0,693.0,237.0,56.0,4647.0,3642.0,48220.0
21209,2000,33061.0,531.0,631.0,,,,
21209,2009,42874.0,1006.0,906.0,173.0,12858.0,3791.0,59764.0
21209,2012,47211.0,1886.0,1321.0,623.0,13989.0,4384.0,60553.0
21209,2017,52322.0,2255.0,1984.0,746.0,14998.0,5826.0,65598.0
21209,2022,57286.0,2590.0,1288.0,432.0,15735.0,7273.0,80782.0
21211,2000,33337.0,1505.0,1284.0,,,,
21211,2009,40322.0,3532.0,2480.0,1806.0,11110.0,4337.0,55748.0
21211,2012,42286.0,3761.0,2647.0,1751.0,11616.0,5153.0,56267.0
21211,2017,45831.0,4173.0,3006.0,1492.0,11992.0,6572.0,63171.0
21211,2022,48105.0,4622.0,2840.0,1131.0,11621.0,7848.0,81012.0
21213,2000,16405.0,150.0,195.0,,,,
21213,2009,17001.0,35.0,150.0,0.0,4535.0,2300.0,40720.0
21213,2012,17323.0,316.0,190.0,25.0,4535.0,2433.0,40930.0
21213,2017,17881.0,399.0,342.0,112.0,4587.0,2784.0,44989.0
21213,2022,19574.0,539.0,171.0,0.0,4997.0,3067.0,55907.0
21215,2000,11766.0,132.0,140.0,,,,
21215,2009,16707.0,182.0,338.0,48.0,4471.0,1491.0,57611.0
21215,2012,17135.0,256.0,246.0,9.0,4781.0,1824.0,62652.0
21215,2017,18012.0,355.0,255.0,107.0,4522.0,2284.0,68916.0
21215,2022,19549.0,514.0,161.0,0.0,4985.0,2817.0,101118.0
21217,2000,22927.0,189.0,297.0,,,,
21217,2009,24103.0,330.0,486.0,29.0,6359.0,3983.0,33911.0
21217,2012,24514.0,429.0,355.0,35.0,6556.0,3943.0,35000.0
21217,2017,25406.0,583.0,521.0,30.0,6871.0,4342.0,36455.0
21217,2022,26056.0,666.0,289.0,54.0,7193.0,4734.0,63211.0
21219,2000,11971.0,199.0,157.0,,,,
21219,2009,12043.0,330.0,217.0,190.0,3486.0,1606.0,40177.0
21219,2012,12472.0,479.0,243.0,168.0,3639.0,1828.0,40011.0
21219,2017,12377.0,472.0,308.0,226.0,3574.0,1937.0,38248.0
21219,2022,12281.0,589.0,310.0,214.0,3613.0,2037.0,57891.0
21221,2000,12597.0,113.0,105.0,,,,
21221,2009,13231.0,144.0,156.0,0.0,3158.0,2376.0,41250.0
21221,2012,14282.0,182.0,169.0,0.0,3640.0,2645.0,44144.0
21221,2017,14286.0,285.0,164.0,67.0,3431.0,3154.0,47259.0
21221,2022,14154.0,353.0,248.0,100.0,3455.0,3206.0,55864.0
21223,2000,8125.0,111.0,93.0,,,,
21223,2009,8930.0,149.0,142.0,91.0,2450.0,1042.0,46759.0
21223,2012,8829.0,231.0,143.0,68.0,2317.0,1170.0,52805.0
21223,2017,8697.0,248.0,57.0,6.0,2185.0,1479.0,50998.0
21223,2022,8510.0,291.0,149.0,80.0,2053.0,1497.0,66492.0
21225,2000,15637.0,244.0,212.0,,,,
21225,2009,15158.0,205.0,176.0,7.0,4636.0,2098.0,39133.0
21225,2012,14992.0,252.0,156.0,39.0,4270.0,2123.0,37445.0
21225,2017,14915.0,280.0,151.0,31.0,3685.0,2271.0,42139.0
21225,2022,13495.0,259.0,151.0,0.0,2849.0,2542.0,58260.0
21227,2000,92522.0,2466.0,3955.0,,,,
21227,2009,104494.0,4220.0,6669.0,1446.0,29276.0,11326.0,44060.0
21227,2012,113787.0,5225.0,8401.0,1445.0,31195.0,12504.0,43509.0
21227,2017,123824.0,6317.0,11345.0,1186.0,34774.0,15115.0,49508.0
21227,2022,135307.0,7652.0,12705.0,1289.0,36966.0,17854.0,63074.0
21229,2000,10916.0,175.0,76.0,,,,
21229,2009,11365.0,268.0,104.0,85.0,3176.0,1702.0,42995.0
21229,2012,11701.0,400.0,177.0,128.0,3158.0,1878.0,39748.0
21229,2017,11999.0,516.0,306.0,137.0,3182.0,2047.0,47843.0
21229,2022,12025.0,64.0,93.0,45.0,3022.0,2273.0,65456.0
21231,2000,19923.0,291.0,259.0,,,,
21231,2009,20575.0,560.0,380.0,309.0,5213.0,2997.0,26513.0
21231,2012,20819.0,585.0,270.0,174.0,5203.0,3467.0,27646.0
21231,2017,20692.0,638.0,113.0,27.0,5000.0,3925.0,33715.0
21231,2022,19666.0,729.0,550.0,121.0,4400.0,4128.0,41583.0
21233,2000,14120.0,268.0,272.0,,,,
21233,2009,13829.0,653.0,370.0,296.0,3578.0,2131.0,37519.0
21233,2012,13618.0,587.0,265.0,159.0,3460.0,2008.0,41138.0
21233,2017,13180.0,681.0,457.0,127.0,3332.0,2194.0,39273.0
21233,2022,12951.0,752.0,367.0,18.0,3303.0,2293.0,55451.0
21235,2000,35865.0,249.0,256.0,,,,
21235,2009,38257.0,327.0,254.0,0.0,11146.0,5367.0,27189.0
21235,2012,35756.0,325.0,294.0,0.0,10012.0,5000.0,29876.0
21235,2017,36027.0,424.0,286.0,14.0,9997.0,5603.0,34103.0
21235,2022,36648.0,563.0,233.0,17.0,10752.0,5764.0,44332.0
21237,2000,7065.0,36.0,49.0,,,,
21237,2009,7080.0,0.0,34.0,0.0,2141.0,1024.0,20960.0
21237,2012,7298.0,9.0,22.0,0.0,1998.0,1153.0,21168.0
21237,2017,7251.0,20.0,11.0,0.0,1833.0,1326.0,21999.0
21237,2022,6573.0,0.0,5.0,0.0,1807.0,1294.0,28666.0
21239,2000,23208.0,695.0,617.0,,,,
21239,2009,24482.0,1400.0,1270.0,726.0,6680.0,2855.0,56478.0
21239,2012,24847.0,1603.0,1546.0,839.0,6508.0,3272.0,56672.0
21239,2017,25817.0,1694.0,1161.0,785.0,6524.0,4269.0,60604.0
21239,2022,26886.0,1793.0,1285.0,567.0,6670.0,5289.0,78295.0
22001,2000,58861.0,538.0,258.0,,,,
22001,2009,59616.0,715.0,318.0,60.0,18222.0,7404.0,33882.0
22001,2012,61611.0,1059.0,664.0,171.0,18463.0,7832.0,38686.0
22001,2017,62607.0,1500.0,964.0,238.0,18083.0,8798.0,40492.0
22001,2022,57674.0,1780.0,389.0,162.0,16432.0,9048.0,44977.0
22003,2000,25440.0,1146.0,148.0,,,,
22003,2009,25528.0,1254.0,708.0,240.0,7094.0,3149.0,36463.0
22003,2012,25740.0,1299.0,1310.0,455.0,6355.0,3275.0,38899.0
22003,2017,25667.0,1245.0,918.0,493.0,6239.0,3646.0,42176.0
22003,2022,22798.0,1460.0,1484.0,740.0,5645.0,3422.0,52755.0
22005,2000,76627.0,1883.0,1403.0,,,,
22005,2009,98471.0,3959.0,2689.0,959.0,30592.0,8096.0,60874.0
22005,2012,107647.0,5008.0,3100.0,1575.0,33376.0,9720.0,67688.0
22005,2017,119129.0,6261.0,3527.0,1296.0,35525.0,12799.0,74748.0
22005,2022,126973.0,7829.0,4723.0,1502.0,36718.0,15759.0,93800.0
22007,2000,23388.0,284.0,191.0,,,,
22007,2009,22986.0,471.0,149.0,111.0,6166.0,2852.0,43003.0
22007,2012,23321.0,484.0,279.0,134.0,6291.0,3211.0,46410.0
22007,2017,22881.0,634.0,302.0,160.0,5844.0,3629.0,48656.0
22007,2022,21067.0,714.0,289.0,40.0,4986.0,4090.0,47023.0
22009,2000,41481.0,404.0,223.0,,,,
22009,2009,42184.0,508.0,184.0,47.0,11807.0,5649.0,31123.0
22009,2012,41925.0,626.0,387.0,56.0,11149.0,6022.0,34512.0
22009,2017,41095.0,754.0,281.0,124.0,10703.0,6468.0,36763.0
22009,2022,39529.0,870.0,497.0,123.0,10355.0,6828.0,38696.0
22011,2000,32986.0,468.0,365.0,,,,
22011,2009,34828.0,897.0,458.0,38.0,10080.0,4380.0,43441.0
22011,2012,35662.0,1031.0,681.0,57.0,10189.0,4637.0,46762.0
22011,2017,36598.0,1343.0,1100.0,186.0,9981.0,5438.0,47350.0
22011,2022,36553.0,1448.0,506.0,78.0,9991.0,5746.0,68525.0
22013,2000,15752.0,149.0,64.0,,,,
22013,2009,14848.0,205.0,61.0,7.0,3955.0,2630.0,31741.0
22013,2012,14312.0,209.0,22.0,0.0,3797.0,2641.0,31229.0
22013,2017,13806.0,238.0,71.0,0.0,3328.0,2665.0,34077.0
22013,2022,12958.0,285.0,146.0,120.0,3119.0,2706.0,34268.0
22015,2000,98310.0,3063.0,2443.0,,,,
22015,2009,108722.0,5161.0,4009.0,1618.0,31257.0,12600.0,49815.0
22015,2012,117742.0,6925.0,5027.0,2101.0,33511.0,14053.0,53070.0
22015,2017,125698.0,8204.0,5209.0,1826.0,34725.0,16497.0,52145.0
22015,2022,128877.0,8914.0,5271.0,895.0,34643.0,19042.0,64598.0
22017,2000,252161.0,3750.0,3781.0,,,,
22017,2009,252467.0,5583.0,4593.0,917.0,70800.0,34175.0,36536.0
22017,2012,254970.0,6106.0,5413.0,868.0,70005.0,34764.0,40497.0
22017,2017,251069.0,6979.0,5649.0,1071.0,66838.0,38735.0,40391.0
22017,2022,236259.0,7200.0,5220.0,903.0,61344.0,42364.0,47572.0
22019,2000,183577.0,2463.0,2520.0,,,,
22019,2009,185017.0,3842.0,3213.0,453.0,52673.0,23140.0,42938.0
22019,2012,192307.0,4968.0,4210.0,626.0,54022.0,24474.0,44247.0
22019,2017,198753.0,6395.0,5538.0,871.0,54165.0,27718.0,48219.0
22019,2022,210770.0,8823.0,6456.0,799.0,57466.0,32328.0,64370.0
22021,2000,10560.0,157.0,68.0,,,,
22021,2009,10400.0,176.0,32.0,0.0,2915.0,1391.0,39156.0
22021,2012,10118.0,222.0,63.0,11.0,2714.0,1536.0,40181.0
22021,2017,10000.0,313.0,216.0,181.0,2552.0,1723.0,31933.0
22021,2022,9658.0,82.0,19.0,1.0,2291.0,1762.0,45707.0
22023,2000,9991.0,215.0,156.0,,,,
22023,2009,7588.0,167.0,127.0,112.0,1876.0,944.0,57786.0
22023,2012,6934.0,105.0,22.0,0.0,1932.0,878.0,62353.0
22023,2017,6806.0,377.0,315.0,264.0,1812.0,1063.0,60194.0
22023,2022,5447.0,218.0,170.0,158.0,1231.0,865.0,69847.0
22025,2000,10920.0,101.0,9.0,,,,
22025,2009,10424.0,113.0,24.0,19.0,2858.0,1517.0,33913.0
22025,2012,10409.0,336.0,49.0,46.0,2718.0,1534.0,38205.0
22025,2017,10044.0,153.0,157.0,8.0,2442.0,1593.0,34470.0
22025,2022,8895.0,97.0,16.0,0.0,2075.0,1515.0,48259.0
22027,2000,16851.0,128.0,60.0,,,,
22027,2009,16311.0,143.0,117.0,51.0,3928.0,2689.0,29345.0
22027,2012,17059.0,189.0,219.0,27.0,3990.0,2795.0,32316.0
22027,2017,16296.0,234.0,111.0,51.0,3448.0,2963.0,26877.0
22027,2022,14203.0,253.0,105.0,0.0,3164.0,2981.0,32034.0
22029,2000,20247.0,300.0,259.0,,,,
22029,2009,18979.0,361.0,138.0,79.0,5496.0,2959.0,26968.0
22029,2012,20624.0,222.0,139.0,69.0,5670.0,3048.0,28971.0
22029,2017,20211.0,266.0,187.0,59.0,5215.0,3262.0,30028.0
22029,2022,18677.0,355.0,367.0,169.0,4856.0,3475.0,38929.0
22031,2000,25494.0,396.0,247.0,,,,
22031,2009,26247.0,564.0,453.0,271.0,7471.0,3530.0,36867.0
22031,2012,26695.0,669.0,421.0,208.0,7318.0,3864.0,40200.0
22031,2017,27164.0,756.0,337.0,219.0,7188.0,4484.0,41443.0
22031,2022,26821.0,879.0,161.0,0.0,6944.0,4870.0,49807.0
22033,2000,412852.0,7363.0,15474.0,,,,
22033,2009,427820.0,11993.0,18420.0,2356.0,125195.0,45378.0,44215.0
22033,2012,439662.0,15864.0,21146.0,2612.0,119735.0,48598.0,48274.0
22033,2017,446167.0,17825.0,24606.0,2818.0,116881.0,57209.0,51436.0
22033,2022,454369.0,20482.0,26212.0,1271.0,120427.0,66711.0,62083.0
22035,2000,9421.0,112.0,83.0,,,,
22035,2009,8265.0,55.0,16.0,16.0,2409.0,947.0,21994.0
22035,2012,7738.0,198.0,37.0,11.0,2233.0,1009.0,25413.0
22035,2017,7318.0,38.0,18.0,0.0,1566.0,950.0,20795.0
22035,2022,7371.0,110.0,16.0,0.0,1893.0,1163.0,30856.0
22037,2000,21360.0,157.0,121.0,,,,
22037,2009,20871.0,206.0,204.0,0.0,5098.0,2545.0,36707.0
22037,2012,20252.0,217.0,225.0,20.0,4708.0,2702.0,43868.0
22037,2017,19553.0,296.0,85.0,14.0,4344.0,3133.0,46964.0
22037,2022,19452.0,351.0,157.0,22.0,3767.0,3636.0,64709.0
22039,2000,35434.0,368.0,224.0,,,,
22039,2009,35490.0,870.0,742.0,301.0,10788.0,4441.0,33445.0
22039,2012,33989.0,771.0,645.0,296.0,10048.0,4490.0,32125.0
22039,2017,33750.0,1162.0,1096.0,203.0,9819.0,4910.0,31745.0
22039,2022,32335.0,1352.0,1087.0,167.0,8884.0,5037.0,34526.0
22041,2000,21263.0,160.0,127.0,,,,
22041,2009,19996.0,63.0,9.0,0.0,5708.0,3262.0,31059.0
22041,2012,20714.0,129.0,52.0,3.0,5776.0,3394.0,32981.0
22041,2017,20388.0,41.0,55.0,5.0,5466.0,3497.0,34722.0
22041,2022,19752.0,328.0,60.0,4.0,5273.0,3751.0,41129.0
22043,2000,18698.0,213.0,100.0,,,,
22043,2009,19785.0,282.0,243.0,74.0,5282.0,2560.0,39328.0
22043,2012,22049.0,908.0,586.0,373.0,5620.0,2689.0,38739.0
22043,2017,22305.0,1084.0,723.0,487.0,5241.0,3114.0,40577.0
22043,2022,22185.0,1190.0,650.0,229.0,5108.0,3372.0,57362.0
22045,2000,73266.0,1101.0,1484.0,,,,
22045,2009,74602.0,1604.0,2143.0,438.0,22892.0,8872.0,40803.0
22045,2012,73527.0,2325.0,2686.0,947.0,21987.0,9074.0,44611.0
22045,2017,73346.0,2961.0,2824.0,1169.0,21130.0,10069.0,44504.0
22045,2022,69958.0,3095.0,2067.0,311.0,19523.0,10923.0,55190.0
22047,2000,33320.0,343.0,228.0,,,,
22047,2009,32677.0,410.0,257.0,49.0,8694.0,3813.0,40774.0
22047,2012,33386.0,687.0,289.0,35.0,8417.0,4066.0,44037.0
22047,2017,33122.0,837.0,191.0,77.0,7815.0,4755.0,47128.0
22047,2022,30210.0,964.0,619.0,79.0,6755.0,5055.0,59410.0
22049,2000,15397.0,94.0,69.0,,,,
22049,2009,15111.0,189.0,127.0,0.0,3787.0,2509.0,37536.0
22049,2012,16210.0,219.0,192.0,3.0,4170.0,2715.0,38757.0
22049,2017,15952.0,251.0,213.0,59.0,3775.0,3011.0,36394.0
22049,2022,15093.0,297.0,264.0,76.0,3450.0,3099.0,40406.0
22051,2000,455466.0,32418.0,34062.0,,,,
22051,2009,440134.0,40060.0,41227.0,3383.0,113053.0,58285.0,48213.0
22051,2012,432706.0,53172.0,47737.0,4174.0,107396.0,59550.0,48522.0
22051,2017,437038.0,62334.0,56578.0,4413.0,104498.0,68345.0,50868.0
22051,2022,436171.0,66079.0,56545.0,3542.0,105071.0,77781.0,63257.0
22053,2000,31435.0,312.0,181.0,,,,
22053,2009,31061.0,429.0,97.0,19.0,9473.0,4227.0,39756.0
22053,2012,31529.0,548.0,245.0,60.0,9271.0,4581.0,41777.0
22053,2017,31405.0,709.0,227.0,50.0,8820.0,4894.0,40744.0
22053,2022,32277.0,837.0,230.0,106.0,8765.0,5434.0,52470.0
22055,2000,190503.0,3320.0,4763.0,,,,
22055,2009,204963.0,5315.0,6063.0,864.0,57627.0,21288.0,46526.0
22055,2012,221602.0,8487.0,9101.0,1650.0,61133.0,22942.0,49705.0
22055,2017,238230.0,10872.0,9924.0,2321.0,63070.0,28017.0,53950.0
22055,2022,243175.0,11370.0,11238.0,932.0,63178.0,34063.0,66617.0
22057,2000,89974.0,1284.0,1336.0,,,,
22057,2009,92852.0,2025.0,1786.0,539.0,25976.0,11197.0,46196.0
22057,2012,96453.0,3629.0,2395.0,811.0,26650.0,12212.0,50574.0
22057,2017,98112.0,4281.0,3102.0,1194.0,25883.0,13917.0,52705.0
22057,2022,97220.0,4372.0,2178.0,679.0,24897.0,15420.0,61381.0
22059,2000,14282.0,117.0,91.0,,,,
22059,2009,13973.0,129.0,58.0,29.0,3808.0,2045.0,33307.0
22059,2012,14840.0,330.0,252.0,133.0,3769.0,2163.0,43641.0
22059,2017,14930.0,417.0,352.0,162.0,3919.0,2385.0,34712.0
22059,2022,14764.0,582.0,196.0,107.0,3612.0,2328.0,59926.0
22061,2000,42509.0,492.0,900.0,,,,
22061,2009,42801.0,805.0,1050.0,109.0,13453.0,5041.0,31843.0
22061,2012,46543.0,1170.0,2164.0,421.0,12722.0,5317.0,35433.0
22061,2017,47536.0,1386.0,2052.0,489.0,12497.0,5993.0,34424.0
22061,2022,48323.0,1550.0,1799.0,291.0,12935.0,6664.0,37001.0
22063,2000,91814.0,1017.0,702.0,,,,
22063,2009,116476.0,2146.0,1383.0,425.0,35222.0,11039.0,52779.0
22063,2012,128192.0,3801.0,2179.0,502.0,38459.0,13005.0,57150.0
22063,2017,137096.0,4741.0,3039.0,1342.0,39580.0,16696.0,60456.0
22063,2022,143425.0,6367.0,3892.0,867.0,39767.0,19405.0,77978.0
22065,2000,13728.0,288.0,63.0,,,,
22065,2009,11790.0,314.0,63.0,0.0,3540.0,1424.0,26021.0
22065,2012,12113.0,188.0,34.0,0.0,3345.0,1422.0,24700.0
22065,2017,11616.0,231.0,78.0,0.0,3190.0,1530.0,29424.0
22065,2022,10028.0,294.0,72.0,0.0,2855.0,1632.0,34508.0
22067,2000,31021.0,230.0,110.0,,,,
22067,2009,28761.0,75.0,48.0,10.0,8103.0,4419.0,31264.0
22067,2012,27893.0,265.0,111.0,35.0,7587.0,4322.0,31447.0
22067,2017,26290.0,330.0,176.0,27.0,7133.0,4520.0,31672.0
22067,2022,25438.0,392.0,252.0,51.0,6568.0,4821.0,37875.0
22069,2000,39080.0,566.0,570.0,,,,
22069,2009,38976.0,673.0,523.0,91.0,11878.0,4867.0,28411.0
22069,2012,39434.0,731.0,403.0,107.0,11499.0,5364.0,32649.0
22069,2017,39051.0,844.0,655.0,43.0,11179.0,6006.0,29001.0
22069,2022,37478.0,948.0,481.0,108.0,10516.0,6205.0,41310.0
22071,2000,484674.0,14826.0,20581.0,,,,
22071,2009,328669.0,14289.0,16892.0,914.0,82315.0,39016.0,36258.0
22071,2012,341407.0,17825.0,19259.0,1675.0,84304.0,37903.0,36681.0
22071,2017,388182.0,21448.0,22781.0,1067.0,88472.0,50009.0,38721.0
22071,2022,380408.0,21528.0,21209.0,1228.0,85973.0,60419.0,51116.0
22073,2000,147250.0,1747.0,1487.0,,,,
22073,2009,150025.0,2529.0,1776.0,229.0,44698.0,18150.0,38568.0
22073,2012,153752.0,2833.0,2460.0,337.0,45219.0,19054.0,38899.0
22073,2017,156433.0,3411.0,2512.0,387.0,44303.0,21271.0,40081.0
22073,2022,159585.0,3709.0,3050.0,262.0,43575.0,24441.0,49261.0
22075,2000,26757.0,433.0,743.0,,,,
22075,2009,22655.0,757.0,414.0,47.0,6915.0,2390.0,50610.0
22075,2012,23220.0,1120.0,961.0,1.0,6908.0,2584.0,57386.0
22075,2017,23394.0,1562.0,1265.0,161.0,6729.0,2782.0,49635.0
22075,2022,23305.0,1885.0,1263.0,180.0,6257.0,3111.0,77996.0
22077,2000,22763.0,245.0,198.0,,,,
22077,2009,22326.0,318.0,334.0,122.0,5950.0,3362.0,37832.0
22077,2012,22821.0,482.0,447.0,169.0,6004.0,3624.0,45196.0
22077,2017,22271.0,550.0,353.0,236.0,5473.0,4159.0,43964.0
22077,2022,20652.0,649.0,344.0,49.0,4928.0,4395.0,53045.0
22079,2000,126337.0,1739.0,1969.0,,,,
22079,2009,132128.0,2937.0,3140.0,774.0,38286.0,17734.0,39456.0
22079,2012,131655.0,3408.0,2818.0,577.0,37557.0,18063.0,40946.0
22079,2017,132080.0,3959.0,3989.0,1212.0,36466.0,20016.0,42655.0
22079,2022,129536.0,4572.0,3345.0,903.0,35244.0,21199.0,55407.0
22081,2000,9622.0,97.0,43.0,,,,
22081,2009,9117.0,112.0,54.0,27.0,2796.0,1345.0,32242.0
22081,2012,9068.0,105.0,26.0,9.0,2621.0,1399.0,36591.0
22081,2017,8723.0,170.0,79.0,0.0,2278.0,1550.0,41510.0
22081,2022,7631.0,168.0,32.0,8.0,2047.0,1464.0,43821.0
22083,2000,20981.0,227.0,107.0,,,,
22083,2009,20415.0,82.0,36.0,0.0,5880.0,2945.0,35610.0
22083,2012,20785.0,344.0,93.0,5.0,5810.0,2990.0,39493.0
22083,2017,20619.0,427.0,52.0,1.0,5493.0,3330.0,34745.0
22083,2022,20028.0,473.0,216.0,92.0,5170.0,3539.0,48125.0
22085,2000,23459.0,642.0,227.0,,,,
22085,2009,23629.0,824.0,206.0,99.0,6566.0,3819.0,34632.0
22085,2012,24265.0,825.0,328.0,178.0,6580.0,4207.0,36914.0
22085,2017,24145.0,921.0,349.0,178.0,6300.0,4632.0,40695.0
22085,2022,22209.0,961.0,219.0,74.0,5873.0,4607.0,40777.0
22087,2000,67229.0,3425.0,2019.0,,,,
22087,2009,38241.0,2906.0,1619.0,32.0,10884.0,4228.0,38478.0
22087,2012,35947.0,3408.0,1638.0,145.0,10046.0,3376.0,40590.0
22087,2017,45067.0,4459.0,2506.0,359.0,13122.0,4629.0,45265.0
22087,2022,44038.0,4667.0,1837.0,202.0,12568.0,5408.0,55857.0
22089,2000,48072.0,1346.0,1192.0,,,,
22089,2009,51410.0,1951.0,1474.0,208.0,15528.0,5057.0,59884.0
22089,2012,52663.0,2645.0,1720.0,288.0,15446.0,5305.0,59197.0
22089,2017,52728.0,3062.0,1800.0,110.0,14537.0,6227.0,64707.0
22089,2022,52191.0,3426.0,2197.0,423.0,13658.0,7513.0,79191.0
22091,2000,10525.0,104.0,27.0,,,,
22091,2009,10505.0,65.0,16.0,0.0,2769.0,1525.0,29124.0
22091,2012,11106.0,35.0,85.0,0.0,3317.0,1610.0,32460.0
22091,2017,10509.0,24.0,56.0,0.0,2576.0,1840.0,35254.0
22091,2022,10872.0,220.0,224.0,6.0,2600.0,2213.0,46402.0
22093,2000,21216.0,130.0,44.0,,,,
22093,2009,21056.0,235.0,175.0,44.0,6165.0,2609.0,49883.0
22093,2012,21978.0,266.0,240.0,17.0,6220.0,2894.0,53728.0
