fips,year,total_direct,interest,n_units,admin,corrections,educ_elemsec,education,fire,health_hosp,highways,housing,judicial,libraries,parks,police,sewer_waste,welfare
18011,2022,560886.0,18867.0,25,28594.0,2329.0,190202.0,190202.0,14788.0,203726.0,16288.0,0.0,3523.0,5763.0,5610.0,28437.0,8130.0,125.0
18013,2022,74760.0,329.0,14,5238.0,1318.0,27882.0,27882.0,330.0,3530.0,2969.0,1981.0,832.0,545.0,1342.0,2723.0,1449.0,12.0
18015,2022,64689.0,911.0,30,4539.0,1299.0,31084.0,31084.0,753.0,1507.0,7022.0,6.0,776.0,1092.0,286.0,2048.0,1937.0,24.0
18017,2022,258984.0,1928.0,28,12817.0,4310.0,99327.0,99327.0,4215.0,107303.0,5613.0,166.0,2123.0,2031.0,2363.0,6253.0,5013.0,32.0
18019,2022,518959.0,19688.0,30,16867.0,12757.0,217829.0,217829.0,21080.0,3584.0,12983.0,32528.0,7884.0,4890.0,9125.0,32079.0,38038.0,510.0
18021,2022,135049.0,1515.0,21,2766.0,0.0,53887.0,53887.0,1582.0,0.0,1134.0,29.0,3.0,471.0,715.0,1430.0,2533.0,46.0
18023,2022,146395.0,5090.0,32,7051.0,3208.0,74922.0,74922.0,2154.0,2880.0,5328.0,12.0,2053.0,3630.0,118.0,3292.0,9523.0,590.0
18025,2022,37415.0,122.0,20,2559.0,1098.0,21760.0,21760.0,269.0,1070.0,3227.0,27.0,622.0,201.0,2102.0,886.0,2486.0,0.0
18027,2022,129468.0,2858.0,27,13637.0,884.0,64174.0,64174.0,2179.0,8425.0,11818.0,1537.0,4145.0,512.0,2583.0,4450.0,3930.0,0.0
18029,2022,219211.0,4363.0,33,12320.0,5918.0,110172.0,110172.0,2299.0,2074.0,7994.0,329.0,4525.0,1807.0,2289.0,14754.0,10719.0,29.0
18031,2022,261423.0,4979.0,22,7311.0,4675.0,57442.0,57442.0,4096.0,133025.0,8122.0,0.0,2658.0,1465.0,843.0,4609.0,15378.0,594.0
18033,2022,195030.0,2963.0,29,11802.0,1024.0,105400.0,105400.0,4168.0,753.0,8058.0,25.0,3512.0,3380.0,2174.0,13181.0,12319.0,365.0
18035,2022,686888.0,14813.0,33,22485.0,6131.0,195815.0,195815.0,16379.0,7755.0,13609.0,12580.0,6077.0,4699.0,5949.0,17106.0,41631.0,125.0
18037,2022,507294.0,11698.0,32,11998.0,11141.0,100183.0,100183.0,2051.0,253545.0,11286.0,8894.0,2354.0,2807.0,5226.0,6721.0,4155.0,123.0
18039,2022,815479.0,24930.0,41,25559.0,2529.0,498475.0,498475.0,34914.0,7572.0,30515.0,12185.0,10822.0,14732.0,8816.0,39993.0,30423.0,182.0
18041,2022,87449.0,850.0,17,6026.0,2972.0,45757.0,45757.0,4376.0,2551.0,5526.0,0.0,1487.0,958.0,1040.0,4267.0,4578.0,7.0
18043,2022,515499.0,8461.0,14,4807.0,0.0,152449.0,152449.0,13565.0,688.0,6439.0,23281.0,327.0,4494.0,2464.0,9649.0,18399.0,0.0
18045,2022,58369.0,1815.0,25,7522.0,90.0,33184.0,33184.0,241.0,511.0,4152.0,131.0,88.0,729.0,371.0,1873.0,1399.0,506.0
18047,2022,48415.0,226.0,20,5066.0,1120.0,26097.0,26097.0,237.0,966.0,3116.0,274.0,821.0,0.0,300.0,3315.0,1969.0,14.0
18049,2022,139568.0,2433.0,21,3244.0,1341.0,36044.0,36044.0,1271.0,63630.0,5880.0,267.0,1869.0,2014.0,1139.0,11074.0,2818.0,33.0
18051,2022,142103.0,3577.0,28,8648.0,1830.0,68586.0,68586.0,4217.0,2435.0,6872.0,22.0,3300.0,2200.0,1025.0,4825.0,12035.0,26.0
18053,2022,241017.0,7016.0,35,16527.0,1600.0,143092.0,143092.0,7623.0,1517.0,13030.0,5874.0,3726.0,2785.0,1601.0,14579.0,3795.0,51.0
18055,2022,118231.0,1831.0,35,6700.0,2632.0,66224.0,66224.0,1920.0,2103.0,6375.0,566.0,2580.0,1098.0,603.0,6998.0,3381.0,2.0
18057,2022,2362837.0,108147.0,35,91869.0,7828.0,886917.0,886917.0,89763.0,648278.0,56142.0,3074.0,14646.0,47252.0,54856.0,88925.0,66564.0,0.0
18059,2022,529564.0,6948.0,26,26490.0,4504.0,186361.0,186361.0,19490.0,166334.0,11312.0,0.0,2209.0,4656.0,2121.0,17574.0,16949.0,0.0
18061,2022,180325.0,1915.0,28,5251.0,2582.0,75967.0,75967.0,1954.0,61937.0,5280.0,0.0,2374.0,2121.0,1272.0,6041.0,1225.0,25.0
18063,2022,1504432.0,35437.0,43,26364.0,11398.0,452294.0,452294.0,38825.0,774834.0,24580.0,1911.0,6944.0,8062.0,12188.0,29777.0,26962.0,488.0
18065,2022,262205.0,4202.0,41,6595.0,5.0,94123.0,94123.0,2765.0,105424.0,3241.0,963.0,88.0,1444.0,1717.0,3780.0,20229.0,312.0
18067,2022,318380.0,6276.0,26,15055.0,4103.0,167715.0,167715.0,15432.0,3262.0,12166.0,14391.0,4740.0,6090.0,4896.0,21304.0,16438.0,945.0
18069,2022,145471.0,6189.0,29,7920.0,14043.0,64751.0,64751.0,4420.0,605.0,7786.0,298.0,2745.0,2377.0,1411.0,7054.0,6050.0,15.0
18071,2022,476611.0,3759.0,26,10448.0,3329.0,102004.0,102004.0,6446.0,311544.0,7171.0,0.0,3496.0,1003.0,1612.0,9741.0,7309.0,598.0
18073,2022,126208.0,3134.0,24,9281.0,216.0,66663.0,66663.0,1086.0,2691.0,19923.0,5.0,1870.0,4914.0,464.0,6627.0,4044.0,15.0
18075,2022,86161.0,1570.0,27,5568.0,1788.0,42222.0,42222.0,1577.0,1929.0,5972.0,1152.0,1595.0,1052.0,507.0,3651.0,3056.0,458.0
18077,2022,104680.0,3009.0,18,6669.0,1802.0,65439.0,65439.0,615.0,166.0,3218.0,132.0,1625.0,1531.0,1965.0,3967.0,4082.0,2.0
18079,2022,94050.0,2291.0,18,6217.0,595.0,57406.0,57406.0,393.0,446.0,5732.0,5.0,1676.0,783.0,1046.0,11505.0,2862.0,10.0
18081,2022,1026504.0,27270.0,36,34045.0,20668.0,407868.0,407868.0,33363.0,314669.0,26226.0,249.0,7652.0,14803.0,8421.0,21235.0,64063.0,10.0
18083,2022,449554.0,8367.0,30,8276.0,4875.0,68610.0,68610.0,5145.0,321524.0,8193.0,848.0,2031.0,1562.0,1250.0,6464.0,7188.0,1.0
18085,2022,305499.0,10419.0,43,20374.0,3515.0,181164.0,181164.0,9123.0,1193.0,14306.0,3003.0,4941.0,4735.0,4239.0,10805.0,11437.0,342.0
18087,2022,128581.0,1982.0,20,8129.0,956.0,69370.0,69370.0,958.0,611.0,5198.0,122.0,1577.0,1216.0,709.0,6221.0,11658.0,78.0
18089,2022,2102274.0,91276.0,65,140530.0,31057.0,1002978.0,1002978.0,62564.0,9184.0,83396.0,45359.0,40975.0,31434.0,51356.0,135922.0,180827.0,1451.0
18091,2022,474805.0,11146.0,49,15259.0,2501.0,248985.0,248985.0,11485.0,3702.0,18296.0,4961.0,4126.0,9466.0,5821.0,12457.0,17469.0,277.0
18093,2022,154334.0,2204.0,20,10132.0,2612.0,78592.0,78592.0,3966.0,929.0,6697.0,1910.0,3711.0,2627.0,2547.0,8862.0,6824.0,2.0
18095,2022,456588.0,10643.0,46,30927.0,11481.0,228540.0,228540.0,17559.0,3476.0,22010.0,16400.0,9103.0,9599.0,7277.0,25137.0,32093.0,270.0
18097,2022,6169783.0,214091.0,45,57455.0,146400.0,2237501.0,2237501.0,222460.0,1725780.0,173659.0,152542.0,124017.0,53517.0,78528.0,262170.0,422355.0,333.0
18099,2022,177907.0,3704.0,31,16646.0,2083.0,93748.0,93748.0,3871.0,1718.0,8281.0,510.0,3709.0,5103.0,3761.0,19408.0,7975.0,1647.0
18101,2022,30681.0,434.0,17,1366.0,574.0,17803.0,17803.0,232.0,0.0,1244.0,0.0,311.0,271.0,1394.0,976.0,2844.0,18.0
18103,2022,136585.0,4386.0,30,9769.0,2012.0,83796.0,83796.0,3725.0,414.0,6281.0,2337.0,3037.0,153.0,507.0,7327.0,5408.0,40.0
18105,2022,484586.0,23551.0,23,16171.0,10128.0,198563.0,198563.0,34329.0,2540.0,20158.0,17534.0,14006.0,11698.0,13503.0,21974.0,68094.0,976.0
18107,2022,166864.0,4297.0,34,7963.0,3477.0,87144.0,87144.0,10520.0,483.0,7835.0,258.0,1961.0,232.0,1448.0,11639.0,6952.0,1.0
18109,2022,241594.0,4117.0,36,14234.0,5320.0,135026.0,135026.0,9402.0,5634.0,9788.0,4934.0,3433.0,2958.0,2511.0,11125.0,8885.0,17.0
18111,2022,65247.0,1796.0,25,5038.0,1222.0,30238.0,30238.0,679.0,225.0,3266.0,45.0,1075.0,1420.0,390.0,1421.0,10649.0,7.0
18113,2022,191002.0,2854.0,36,23204.0,1092.0,94091.0,94091.0,2608.0,705.0,10831.0,3807.0,313.0,2981.0,1763.0,21892.0,9077.0,667.0
18115,2022,22399.0,1010.0,9,2920.0,0.0,11483.0,11483.0,92.0,177.0,1482.0,0.0,24.0,201.0,1552.0,1203.0,566.0,3.0
18117,2022,70231.0,1066.0,24,4035.0,1131.0,43621.0,43621.0,736.0,262.0,3497.0,18.0,1077.0,514.0,888.0,1158.0,2563.0,3.0
18119,2022,66881.0,590.0,20,3576.0,1547.0,31729.0,31729.0,530.0,1649.0,7017.0,557.0,1274.0,2094.0,1074.0,2733.0,724.0,259.0
18121,2022,48144.0,326.0,26,2074.0,186.0,31184.0,31184.0,676.0,814.0,4491.0,48.0,872.0,527.0,341.0,1440.0,288.0,5.0
18123,2022,111325.0,1480.0,18,3472.0,1177.0,36006.0,36006.0,153.0,46946.0,6188.0,1885.0,1302.0,939.0,364.0,2092.0,2739.0,0.0
18125,2022,46051.0,484.0,18,3876.0,922.0,25422.0,25422.0,294.0,280.0,2549.0,2.0,965.0,475.0,579.0,1003.0,5938.0,0.0
18127,2022,694859.0,26881.0,45,52248.0,19208.0,359038.0,359038.0,21574.0,6056.0,35173.0,4942.0,5688.0,7407.0,7500.0,28329.0,40294.0,376.0
18129,2022,100211.0,4275.0,25,8892.0,2383.0,48757.0,48757.0,1869.0,2251.0,7127.0,1587.0,1810.0,2587.0,833.0,2074.0,3413.0,14.0
18131,2022,53706.0,1588.0,23,5812.0,400.0,28772.0,28772.0,282.0,299.0,3376.0,167.0,1498.0,1196.0,363.0,3524.0,1241.0,26.0
18133,2022,192126.0,1687.0,32,6463.0,2870.0,80435.0,80435.0,2662.0,63209.0,8059.0,0.0,2236.0,1070.0,568.0,8657.0,7370.0,0.0
18135,2022,129094.0,1940.0,34,3100.0,861.0,100528.0,100528.0,771.0,0.0,3162.0,151.0,967.0,744.0,156.0,2307.0,12158.0,85.0
18137,2022,116178.0,878.0,27,6167.0,2793.0,84227.0,84227.0,1416.0,164.0,5740.0,3.0,1815.0,1309.0,664.0,3315.0,2608.0,23.0
18139,2022,135560.0,1129.0,23,5636.0,716.0,27549.0,27549.0,1985.0,82044.0,4684.0,0.0,1608.0,370.0,260.0,2652.0,3863.0,18.0
18141,2022,1170330.0,21560.0,37,53172.0,23911.0,544861.0,544861.0,70203.0,15177.0,64433.0,48757.0,11270.0,28685.0,23891.0,90732.0,52758.0,3138.0
18143,2022,96148.0,1623.0,13,5929.0,1930.0,56002.0,56002.0,1164.0,2487.0,4685.0,9.0,1656.0,714.0,823.0,7097.0,4781.0,0.0
18145,2022,271175.0,7414.0,20,10355.0,4535.0,104556.0,104556.0,3919.0,28013.0,5533.0,1810.0,2648.0,1728.0,2041.0,11969.0,5553.0,106.0
18147,2022,69068.0,2384.0,26,6021.0,1460.0,42370.0,42370.0,712.0,400.0,4433.0,774.0,1908.0,1678.0,876.0,1879.0,1506.0,13.0
18149,2022,70365.0,2156.0,23,3135.0,1796.0,47310.0,47310.0,935.0,1646.0,3195.0,0.0,955.0,1463.0,78.0,1464.0,1446.0,0.0
18151,2022,143781.0,2678.0,32,13956.0,1774.0,63101.0,63101.0,4192.0,6823.0,9764.0,4098.0,2082.0,3491.0,956.0,6919.0,10628.0,0.0
18153,2022,113095.0,1449.0,24,9248.0,567.0,34546.0,34546.0,446.0,43953.0,6215.0,1416.0,24.0,1340.0,1651.0,474.0,2063.0,17.0
18155,2022,32104.0,156.0,14,1503.0,831.0,17659.0,17659.0,25.0,1324.0,2349.0,0.0,1015.0,386.0,2116.0,1627.0,557.0,6.0
18157,2022,623909.0,14888.0,32,14028.0,8394.0,337551.0,337551.0,24632.0,3445.0,10256.0,11056.0,14204.0,12468.0,8511.0,50169.0,10977.0,3947.0
18159,2022,70554.0,1579.0,16,5986.0,1623.0,35156.0,35156.0,1913.0,480.0,4783.0,5.0,1210.0,1411.0,911.0,3549.0,704.0,0.0
18161,2022,30575.0,284.0,11,1585.0,311.0,18560.0,18560.0,66.0,169.0,1497.0,0.0,438.0,500.0,20.0,1388.0,2312.0,0.0
18163,2022,721608.0,54722.0,17,30131.0,6898.0,288724.0,288724.0,36927.0,5173.0,16117.0,28370.0,17569.0,14843.0,13516.0,51600.0,105179.0,429.0
18165,2022,64279.0,2410.0,19,4906.0,1841.0,36194.0,36194.0,614.0,243.0,3293.0,0.0,1257.0,536.0,520.0,4489.0,1080.0,5.0
18167,2022,407937.0,11879.0,28,13324.0,11344.0,193367.0,193367.0,18614.0,4207.0,11169.0,16689.0,12467.0,6451.0,4895.0,32786.0,22403.0,153.0
18169,2022,125835.0,2804.0,22,5954.0,3656.0,69712.0,69712.0,5246.0,0.0,5847.0,255.0,1304.0,2016.0,1128.0,5410.0,5640.0,57.0
18171,2022,22956.0,273.0,23,555.0,0.0,20323.0,20323.0,143.0,0.0,63.0,0.0,0.0,462.0,108.0,20.0,649.0,21.0
18173,2022,230402.0,3886.0,23,30157.0,364.0,119244.0,119244.0,2696.0,990.0,10882.0,1543.0,417.0,4767.0,2803.0,3695.0,16326.0,32.0
18175,2022,92303.0,1998.0,30,8228.0,1623.0,56779.0,56779.0,1640.0,499.0,5764.0,445.0,2146.0,436.0,552.0,2761.0,2854.0,36.0
18177,2022,217683.0,5153.0,42,4154.0,0.0,128430.0,128430.0,12706.0,7.0,18905.0,3216.0,18.0,3680.0,1511.0,3523.0,22591.0,48.0
18179,2022,113816.0,2836.0,20,6233.0,3201.0,64550.0,64550.0,2076.0,608.0,5712.0,0.0,1969.0,4090.0,999.0,6546.0,5099.0,38.0
18181,2022,122296.0,3013.0,32,13601.0,2000.0,66946.0,66946.0,2897.0,266.0,5573.0,439.0,1195.0,1280.0,675.0,3535.0,17667.0,566.0
18183,2022,118456.0,6500.0,22,13894.0,2315.0,61039.0,61039.0,2236.0,651.0,5103.0,25.0,335.0,2164.0,1254.0,4757.0,9406.0,31.0
19001,2022,51774.0,1113.0,10,1303.0,166.0,13187.0,13187.0,142.0,17085.0,8028.0,1.0,183.0,228.0,923.0,1882.0,6011.0,101.0
19003,2022,21405.0,221.0,8,1241.0,0.0,7343.0,7343.0,136.0,1559.0,5718.0,320.0,155.0,187.0,172.0,1627.0,893.0,241.0
19005,2022,83568.0,904.0,13,2563.0,49.0,30585.0,30585.0,231.0,22179.0,9789.0,399.0,706.0,678.0,1536.0,3613.0,7855.0,281.0
19007,2022,60160.0,736.0,18,2697.0,8.0,31215.0,31215.0,928.0,2770.0,8468.0,10.0,510.0,367.0,235.0,4491.0,4693.0,52.0
19009,2022,52499.0,938.0,11,1725.0,0.0,15322.0,15322.0,508.0,15235.0,10029.0,1372.0,333.0,259.0,2036.0,1783.0,1385.0,335.0
19011,2022,99988.0,1579.0,27,3898.0,1163.0,50259.0,50259.0,1359.0,1765.0,11560.0,91.0,1173.0,1133.0,2639.0,4679.0,8910.0,135.0
19013,2022,817734.0,10033.0,23,15112.0,11558.0,398331.0,459638.0,18188.0,9920.0,45038.0,15737.0,5701.0,5498.0,16670.0,33918.0,54944.0,2002.0
19015,2022,167544.0,2450.0,17,3815.0,888.0,64364.0,64364.0,1623.0,58805.0,11807.0,87.0,893.0,1063.0,1848.0,6388.0,7907.0,210.0
19017,2022,278124.0,3204.0,17,4753.0,1366.0,90167.0,90167.0,817.0,143772.0,10262.0,7.0,1226.0,2223.0,3401.0,6371.0,5132.0,205.0
19019,2022,128892.0,2460.0,18,3706.0,1000.0,41385.0,41385.0,1678.0,46376.0,11016.0,192.0,842.0,1152.0,1941.0,5176.0,3745.0,92.0
19021,2022,198072.0,2654.0,22,3273.0,0.0,74874.0,74874.0,894.0,63097.0,12542.0,106.0,2237.0,730.0,2226.0,6031.0,12563.0,90.0
19023,2022,55823.0,880.0,18,3505.0,331.0,22708.0,22708.0,404.0,2018.0,11540.0,33.0,354.0,887.0,998.0,2689.0,3427.0,195.0
19025,2022,55413.0,880.0,17,2629.0,0.0,24031.0,24031.0,336.0,4249.0,8617.0,106.0,520.0,668.0,1040.0,2360.0,6473.0,466.0
19027,2022,138372.0,31881.0,23,4565.0,793.0,46464.0,46464.0,872.0,925.0,13965.0,436.0,658.0,950.0,13936.0,4282.0,7550.0,358.0
19029,2022,150318.0,1865.0,14,2664.0,500.0,45141.0,45141.0,1381.0,69362.0,8435.0,767.0,1161.0,852.0,1189.0,3407.0,6424.0,173.0
19031,2022,95867.0,1665.0,17,3547.0,1691.0,49889.0,49889.0,622.0,4050.0,12178.0,2.0,606.0,968.0,1623.0,4561.0,8625.0,50.0
19033,2022,273941.0,5401.0,19,5431.0,3316.0,97940.0,149268.0,4713.0,9255.0,17557.0,2303.0,2801.0,2074.0,5182.0,13490.0,15209.0,1539.0
19035,2022,51080.0,967.0,15,3491.0,402.0,23978.0,23978.0,334.0,1259.0,9315.0,27.0,561.0,712.0,953.0,2529.0,3830.0,83.0
19037,2022,45927.0,950.0,14,2578.0,49.0,21930.0,21930.0,506.0,1780.0,8361.0,118.0,472.0,715.0,1421.0,2740.0,2102.0,35.0
19039,2022,98180.0,1649.0,7,2995.0,0.0,21456.0,21456.0,279.0,32598.0,5349.0,0.0,598.0,311.0,1023.0,4198.0,21801.0,43.0
19041,2022,200222.0,1605.0,20,3737.0,750.0,32678.0,32678.0,1548.0,111875.0,11823.0,435.0,110.0,1079.0,2906.0,4656.0,5687.0,565.0
19043,2022,130132.0,1493.0,24,3784.0,805.0,64954.0,64954.0,820.0,23460.0,16039.0,74.0,409.0,806.0,2115.0,5025.0,5458.0,462.0
19045,2022,233417.0,6594.0,25,3652.0,2403.0,122524.0,122524.0,6884.0,2394.0,19987.0,3423.0,2006.0,1745.0,7880.0,13586.0,15863.0,1290.0
19047,2022,112977.0,1632.0,19,2724.0,516.0,41771.0,41771.0,480.0,39014.0,11267.0,0.0,644.0,420.0,956.0,3653.0,6356.0,698.0
19049,2022,565615.0,23266.0,25,10038.0,216.0,347341.0,347341.0,2210.0,50184.0,36917.0,367.0,2277.0,3319.0,17485.0,16291.0,32714.0,543.0
19051,2022,103313.0,825.0,10,1927.0,78.0,19606.0,19606.0,251.0,66507.0,6217.0,0.0,316.0,206.0,444.0,2371.0,2409.0,177.0
19053,2022,59941.0,786.0,16,1075.0,0.0,24778.0,24778.0,421.0,20561.0,5198.0,0.0,266.0,229.0,471.0,2157.0,1824.0,63.0
19055,2022,140111.0,2208.0,21,2583.0,808.0,42732.0,42732.0,2090.0,60781.0,11783.0,309.0,461.0,862.0,1129.0,4275.0,2704.0,732.0
19057,2022,217931.0,2747.0,17,4653.0,2727.0,82841.0,127478.0,3980.0,5928.0,24975.0,1770.0,1674.0,2083.0,2699.0,10594.0,9599.0,1.0
19059,2022,160809.0,4865.0,18,4334.0,408.0,39010.0,39010.0,757.0,54200.0,13492.0,251.0,999.0,1012.0,3306.0,5189.0,21947.0,950.0
19061,2022,453019.0,12204.0,30,15570.0,7363.0,208770.0,208770.0,10623.0,5076.0,23554.0,19682.0,4132.0,5406.0,16498.0,25206.0,31180.0,2930.0
19063,2022,89433.0,990.0,14,2725.0,329.0,22623.0,64521.0,231.0,1185.0,5138.0,9.0,513.0,280.0,4483.0,2940.0,2760.0,159.0
19065,2022,95459.0,1310.0,22,2698.0,0.0,58008.0,58008.0,672.0,830.0,2693.0,250.0,78.0,942.0,1261.0,7188.0,4466.0,1902.0
19067,2022,142231.0,1102.0,15,2912.0,365.0,30145.0,30145.0,856.0,77127.0,8984.0,2398.0,510.0,830.0,2943.0,3292.0,7295.0,54.0
19069,2022,77917.0,598.0,22,2828.0,175.0,32505.0,32505.0,204.0,25011.0,8172.0,733.0,313.0,661.0,913.0,2217.0,1141.0,129.0
19071,2022,47872.0,2294.0,16,2259.0,895.0,21383.0,21383.0,254.0,486.0,7288.0,0.0,481.0,331.0,574.0,2631.0,703.0,15.0
19073,2022,81641.0,1748.0,12,2742.0,383.0,21749.0,21749.0,262.0,32745.0,8581.0,60.0,800.0,533.0,2020.0,3431.0,1534.0,436.0
19075,2022,96989.0,1347.0,16,2794.0,0.0,42752.0,42752.0,697.0,26896.0,10734.0,57.0,382.0,987.0,1892.0,2605.0,2850.0,490.0
19077,2022,66410.0,1854.0,19,2372.0,0.0,31397.0,31397.0,237.0,3226.0,8299.0,99.0,41.0,523.0,365.0,3326.0,2057.0,0.0
19079,2022,113092.0,1901.0,16,3714.0,1353.0,37360.0,37360.0,1646.0,37648.0,12335.0,24.0,493.0,443.0,3670.0,4371.0,3745.0,464.0
19081,2022,76266.0,1207.0,13,2543.0,186.0,19937.0,19937.0,433.0,29604.0,9619.0,171.0,432.0,682.0,838.0,3370.0,2532.0,61.0
19083,2022,124529.0,1978.0,22,3078.0,2449.0,47077.0,47077.0,862.0,34170.0,10481.0,154.0,577.0,1122.0,1333.0,4791.0,6807.0,50.0
19085,2022,75420.0,641.0,18,4175.0,514.0,38539.0,38539.0,627.0,5073.0,10214.0,0.0,504.0,567.0,872.0,3252.0,1560.0,327.0
19087,2022,104317.0,1177.0,20,2536.0,0.0,47834.0,47834.0,517.0,22255.0,10096.0,10.0,784.0,811.0,1489.0,5697.0,5575.0,1078.0
19089,2022,89023.0,749.0,9,2208.0,800.0,24197.0,24197.0,308.0,41288.0,6664.0,43.0,298.0,388.0,2463.0,1859.0,2249.0,5.0
19091,2022,79590.0,987.0,17,2438.0,469.0,22162.0,22162.0,517.0,35479.0,5613.0,239.0,424.0,636.0,2754.0,2782.0,2894.0,204.0
19093,2022,35217.0,1227.0,9,1696.0,15.0,8603.0,8603.0,143.0,477.0,12850.0,467.0,265.0,348.0,3819.0,1763.0,1370.0,486.0
19095,2022,109034.0,2053.0,22,2861.0,891.0,33324.0,33324.0,187.0,40328.0,11212.0,0.0,681.0,756.0,1037.0,4156.0,8550.0,473.0
19097,2022,107019.0,1398.0,23,3716.0,682.0,39843.0,39843.0,755.0,19947.0,9314.0,437.0,603.0,927.0,961.0,4745.0,5302.0,665.0
19099,2022,125152.0,3764.0,25,3243.0,1.0,86073.0,86073.0,4547.0,332.0,5218.0,360.0,182.0,1337.0,1873.0,5639.0,7761.0,1.0
19101,2022,116691.0,1619.0,11,4687.0,1193.0,24833.0,24833.0,911.0,58537.0,10368.0,35.0,633.0,618.0,1228.0,3508.0,6062.0,147.0
19103,2022,627801.0,34588.0,19,28618.0,5159.0,296667.0,296667.0,15076.0,17063.0,34404.0,15441.0,7875.0,11203.0,28921.0,31263.0,37634.0,4790.0
19105,2022,84868.0,1875.0,17,3600.0,784.0,41396.0,41396.0,491.0,5773.0,13494.0,0.0,507.0,541.0,1566.0,4285.0,4356.0,128.0
19107,2022,69671.0,559.0,24,515.0,0.0,26673.0,26673.0,91.0,19333.0,1174.0,19.0,67.0,380.0,357.0,266.0,5885.0,0.0
19109,2022,121554.0,1251.0,20,5194.0,1232.0,29526.0,29526.0,1084.0,41366.0,20501.0,26.0,771.0,1954.0,2959.0,3653.0,3888.0,939.0
19111,2022,146281.0,1902.0,16,6971.0,1895.0,73401.0,73401.0,4060.0,8815.0,10994.0,1078.0,1420.0,1383.0,3443.0,8496.0,10878.0,933.0
19113,2022,1537557.0,35868.0,41,36710.0,13007.0,608198.0,798705.0,32755.0,18741.0,55268.0,8592.0,10972.0,11673.0,38716.0,77466.0,105441.0,21226.0
19115,2022,53588.0,2807.0,19,2399.0,1277.0,29602.0,29602.0,201.0,1864.0,6666.0,0.0,362.0,426.0,244.0,3162.0,1803.0,164.0
19117,2022,76204.0,487.0,11,1842.0,603.0,16104.0,16104.0,159.0,43321.0,5048.0,576.0,160.0,382.0,474.0,1340.0,3568.0,107.0
19119,2022,62332.0,614.0,16,2834.0,0.0,28321.0,28321.0,586.0,1024.0,10628.0,296.0,469.0,483.0,2081.0,3548.0,7088.0,434.0
19121,2022,97599.0,2054.0,14,2870.0,422.0,40464.0,40464.0,243.0,27626.0,8760.0,0.0,675.0,844.0,1093.0,2846.0,1566.0,96.0
19123,2022,157555.0,2336.0,15,3290.0,2196.0,44453.0,44453.0,1053.0,66236.0,13279.0,421.0,722.0,913.0,9466.0,3270.0,2533.0,670.0
19125,2022,174796.0,3879.0,19,6244.0,1695.0,98218.0,98218.0,527.0,7205.0,13177.0,393.0,1109.0,1324.0,3669.0,8339.0,16465.0,190.0
19127,2022,241547.0,3486.0,22,6635.0,5346.0,99577.0,157287.0,4051.0,3326.0,21096.0,1239.0,2261.0,1741.0,2271.0,10351.0,12172.0,358.0
19129,2022,70355.0,726.0,17,4396.0,698.0,35553.0,35553.0,944.0,1639.0,8842.0,23.0,741.0,530.0,1222.0,4325.0,445.0,563.0
19131,2022,63289.0,2350.0,14,488.0,0.0,20500.0,20500.0,164.0,29464.0,1731.0,243.0,29.0,687.0,1066.0,940.0,3307.0,0.0
19133,2022,44883.0,268.0,17,1876.0,416.0,22594.0,22594.0,335.0,755.0,8218.0,327.0,454.0,702.0,1564.0,2598.0,1931.0,73.0
19135,2022,62881.0,844.0,8,2571.0,0.0,14951.0,14951.0,87.0,31405.0,6269.0,0.0,25.0,174.0,907.0,2874.0,709.0,0.0
19137,2022,99239.0,1648.0,13,2155.0,516.0,21890.0,21890.0,969.0,54553.0,6580.0,1144.0,384.0,413.0,747.0,2677.0,1395.0,195.0
19139,2022,204714.0,1980.0,20,11171.0,6612.0,90899.0,90899.0,5935.0,1224.0,19004.0,3234.0,1547.0,2042.0,6687.0,12189.0,18337.0,2724.0
19141,2022,108188.0,1785.0,15,3296.0,1794.0,36190.0,65301.0,546.0,3355.0,9146.0,310.0,787.0,739.0,4280.0,4192.0,4754.0,218.0
19143,2022,29528.0,338.0,9,2085.0,295.0,10315.0,10315.0,200.0,278.0,4875.0,90.0,319.0,444.0,1236.0,2317.0,961.0,4.0
19145,2022,115203.0,763.0,20,2096.0,776.0,34834.0,34834.0,689.0,47618.0,8467.0,1475.0,497.0,865.0,1768.0,3945.0,8099.0,5.0
19147,2022,85871.0,856.0,17,2162.0,385.0,23085.0,23085.0,179.0,32648.0,9730.0,83.0,529.0,664.0,1617.0,2740.0,5521.0,149.0
19149,2022,156864.0,2571.0,19,4473.0,1394.0,57403.0,57403.0,2226.0,47868.0,14708.0,45.0,571.0,1056.0,3708.0,5606.0,6495.0,189.0
19151,2022,43489.0,441.0,13,3058.0,0.0,13899.0,13899.0,228.0,1982.0,9775.0,0.0,493.0,495.0,431.0,2891.0,1755.0,221.0
19153,2022,3388309.0,97286.0,42,190053.0,41275.0,1301890.0,1480451.0,81570.0,276403.0,211304.0,130102.0,30169.0,26053.0,83666.0,157325.0,282862.0,44138.0
19155,2022,603259.0,13224.0,31,26094.0,15611.0,266736.0,336173.0,15032.0,11978.0,25162.0,840.0,4923.0,4862.0,20225.0,34640.0,23226.0,2409.0
19157,2022,62831.0,1517.0,15,2506.0,0.0,36522.0,36522.0,855.0,572.0,3835.0,952.0,38.0,844.0,790.0,1911.0,3408.0,0.0
