cz,group_persons,other_persons,group_workers,other_workers,group_earnings,other_earnings,mexborn_persons,s_persons,s_workers,s_ba_workers,E_lths,E_hs,E_sc,E_ba,E_grad,E_hsless,E_more,E_baplus,E_nonba,dSC,dBA,dYRS,dCOLLY,dHSY,dIPCOLL,dIPHS,ba25_with,dBA25,lnpop_with,group_ft_lc,group_ft_ba,E_all
3600,7042.8439912817075,178163.9949385253,2822.469847031977,76930.1503350598,124084390.73794785,4253005321.6730537,1382.7508626339195,0.038026911057808886,0.03539030868939093,0.012674844410801876,261159062.64350238,1547724694.9243538,1127575090.421014,741174956.0140326,575371517.6701498,1808883757.5678563,2444121564.1051965,1316546473.6841824,2936458847.9888706,0.008816483655073593,0.005500545650639038,0.10355124115513092,0.031227257872151526,0.07232398328297762,0.13702506173303597,-0.033473820577905045,0.20576667984710162,0.004140556753671143,12.129228527779198,1159.5640498569232,165.95934683971163,4253005321.6730537
3700,10899.425896388106,338773.4371036119,3617.4991894588265,148535.05971054116,179400922.8884317,9005674319.725616,3327.404831754083,0.03117035106149517,0.02377547387708658,0.03883680429337469,430369281.7122159,2850757322.903945,2656035544.4735117,1606996141.5130978,1461516029.1228456,3281126604.616161,5724547715.109455,3068512170.6359434,5937162149.089672,7.711954777545049e-05,-0.0037218192807594863,0.0011144484420579914,-0.01565021496050889,0.01676466340256688,-0.01472478038720304,0.01583922882926103,0.21916306323859922,-0.0021019841578972798,12.764753319239682,1261.3092908254043,1088.0239433444776,9005674319.725616
3800,14750.121066757118,585540.8789332429,5504.457668327123,258610.54233167288,214112299.68558732,15527221831.074413,6835.194278175192,0.024571617876591716,0.020841139913776664,0.013622370591710566,1026509470.172736,4653803412.672831,3703987116.9841537,3566189022.4564843,2576732808.788207,5680312882.845567,9846908948.228844,6142921831.244692,9384299999.82972,0.006356535644027161,0.0021104688432750374,0.046928166045780983,0.01800550443588156,0.028922661609897204,0.09428393216420616,-0.04735576611842518,0.24692600991850874,0.0004624574117006175,13.305169816623797,1865.9354334502534,888.8864182695205,15527221831.074413
3901,3736.8498754912434,246523.08332450877,1851.673836891087,105997.24276310892,70409612.87657458,6218840421.615257,1016.9536883981975,0.014931874342445653,0.017169146387985938,0.023081857907415616,459689696.77034855,1478446850.7926,1732892973.013187,1325951051.6767426,1221859849.3623796,1938136547.5629485,4280703874.052309,2547810901.039122,3671029520.5761356,-0.0005874126568620186,-0.001670237613851766,0.00967725252582241,-0.0027276865206671275,0.01240493904648865,-0.009776638403010907,0.019453890928833317,0.24470918545437667,-0.0012054855460842395,12.43025538949661,432.8426709124806,661.7380803453373,6218840421.615257
3902,359.79861100241175,16060.470788997589,156.48860951740247,6333.671090482599,3836680.1985645304,324425499.95194715,117.92981613231449,0.02191185797490093,0.024111673171524954,0.004731989457349978,27715304.81047935,113850572.60653265,110331655.14113529,46577479.63277985,25950487.76102,141565877.417012,182859622.53493515,72527967.39379986,251897532.5581473,0.0034617076308915973,0.00339992564231395,0.03317799848541014,0.018823393027372237,0.014354605458040126,0.06036388459807185,-0.027185886112661706,0.1671713457628585,0.0017594534595997136,9.70627178969278,73.36186014175827,0.0,324425499.95194715
4001,1655.0264384357113,26061.27996156429,759.1036077256535,11475.381192274348,26937766.94744533,591647087.7927647,420.64387167963173,0.05971309504774818,0.062046225904474,0.0544213561180325,29031560.944553018,154612571.4182977,223600925.9326108,106534301.66558316,77867727.83172001,183644132.36285073,408002955.429914,184402029.4973032,407245058.29546154,0.004044140489347869,0.0017298442874177367,0.1947328199041678,0.029246415603517928,0.16548640430064943,0.07777610147569192,0.11695671842847588,0.19622116610641013,0.0018908115614648113,10.229776197672455,382.67711606297814,2.083541466767576,591647087.7927647
4002,19205.677797281274,468988.7147419726,8767.586684749485,200853.2228962086,394071691.1993343,10974859158.694279,5732.638856568627,0.03934022612874853,0.041825936567444356,0.03133216127055614,484034536.04721636,2316701056.475907,3449541770.9463663,2553248267.4408836,2171333527.783907,2800735592.5231233,8174123566.171157,4724581795.224791,6250277363.46949,0.009216794417563512,0.003320860338588527,0.05725096894754955,0.02777468834067154,0.029476280606878902,0.13837622135143413,-0.08112525240388457,0.26748246162562206,0.001661627746279426,13.098468950884156,4743.060683451016,1619.9790955978933,10974859158.694279
4003,1297.7717451264807,73868.77344964069,598.6078460567937,28595.208404436737,31794111.39741745,1491891096.567798,216.72905248678578,0.017265283934013068,0.020504611008047777,0.009821756891755217,102713531.21325651,417778337.4951,430411364.7871903,308935434.9041413,232052428.16810974,520491868.7083565,971399227.8594414,540987863.0722511,950903233.4955468,0.0005690006388453517,0.0029325661395472324,0.041094278248577254,0.008876824586973697,0.03221745366160356,0.015704832253117473,0.02538944599545978,0.21882180700107487,0.0018579457974896574,11.227461533221314,253.29714216888766,13.61345886757349,1491891096.567798
4004,291.2664864921715,21411.007940950567,169.34098051870438,8367.92054563391,11081015.248873072,431476737.3546202,45.92527391667263,0.013421012044887893,0.019835515170755144,0.012136580404469832,23793966.946434792,99736494.28440845,115139463.0710348,103322476.48500603,89484336.56773615,123530461.23084325,307946276.123777,192806813.05274218,238669924.30187804,-0.0023549934061808386,0.0025161405449560803,0.006870956025826658,0.0014204783837934443,0.005450477642034102,-0.02683944249037573,0.03371039851620239,0.2538415824772901,0.0010040599001205908,9.985172346360674,46.60263783874744,6.231748083088321,431476737.3546202
4101,863.3530781142018,17471.9233218858,413.5522798254984,6900.0729201745025,20615676.33015932,360728774.706822,403.63523232141387,0.04708699554233072,0.05654545707722325,0.027098987071323886,9731687.848900769,127323009.85954958,114400494.79712701,61871433.60235328,47402148.598891325,137054697.70845035,223674076.9983716,109273582.20124461,251455192.50557736,0.02062789072516258,0.007252220625705907,0.1722472787493139,0.05671486582009888,0.11553241292921435,0.30424955452205005,-0.13200227577273616,0.17262478238087997,0.0026204472273461954,9.816582155384982,196.9730814604358,34.53868268663892,360728774.706822
4102,6215.513697943189,125785.1295020568,2977.2753757773817,49675.50222422262,148417862.71539629,2596984590.9739537,2905.87985270885,0.047086995542330735,0.05654545707722325,0.027098987071323886,70061068.48089434,916632988.179032,823600286.473948,445429283.5867326,341260964.2533468,986694056.6599263,1610290534.3140273,786690247.8400794,1810294343.1338744,0.02062789072516258,0.007252220625705907,0.1722472787493139,0.05671486582009888,0.11553241292921435,0.30424955452204827,-0.13200227577273438,0.17262478238087997,0.0026204472273461954,11.790562074283908,1418.0628030163493,248.65337344557517,2596984590.9739537
4103,4146.46408769377,65293.31431230622,1901.840221506207,28750.14857849379,67489244.07263184,1482298617.8033779,1053.871205390905,0.05971309504774818,0.062046225904474,0.054421356118032505,72734986.02237475,387362678.92971355,560204470.3472936,266908519.22667605,195087963.27732,460097664.9520883,1022200952.8512896,461996482.503996,1020302135.299382,0.004044140489347758,0.0017298442874177644,0.1947328199041678,0.029246415603517928,0.16548640430064943,0.07777610147569192,0.11695671842847588,0.19622116610641016,0.0018908115614647836,11.1482151580849,958.7501940072461,5.220055502761776,1482298617.8033779
4200,41749.11445180518,750140.2400836484,16420.60588936618,370386.34890611336,684097841.4689047,22292960039.62805,18997.1723194133,0.05272089366108033,0.04245168212667845,0.017407254589348865,572468909.2292205,3943759243.0117416,5630134118.69486,7057338474.600304,5089259294.091927,4516228152.240962,17776731887.387093,12146597768.69223,10146362270.935822,0.010970300696465873,0.01011209832985549,0.08880546155046964,0.050801878452002125,0.038003583098467075,0.18244548680959127,-0.09364002525912163,0.3462562417122877,0.009005387992720548,13.582176957167691,7240.376157001839,2170.874298060801,22292960039.62805
4301,1437.574015478419,29887.064184521583,618.5185972047136,12029.663802795287,28170353.397601515,606983323.6317375,500.7821164613904,0.04589275720600083,0.04890177716006955,0.028541083297736147,20233746.597237606,211240648.03392747,194252432.7407621,103930793.43283448,77325702.82697585,231474394.6311651,375508929.00057244,181256496.25981033,425726827.3719272,0.013475702276768087,0.004791580452490146,0.11801684886360775,0.040084884195142445,0.07793196466846375,0.2017933115163597,-0.08377646265275196,0.17634874775691567,0.00236698129619925,10.352160229817281,306.90623889079654,51.78183455264063,606983323.6317375
4302,4370.85646283851,93710.5857371615,1629.9483284425612,38507.46647155744,63634892.07074136,1868136701.9535882,910.0319578369192,0.044563541938196644,0.04060920058166181,0.030235306586455814,75927642.0057212,639526780.9838701,604070009.2491258,319243167.7351787,229369101.97969252,715454422.9895914,1152682278.9639971,548612269.7148712,1319524432.238717,0.005888288820405929,0.0023201475032114394,0.06065238384520022,0.02318741732257057,0.03746496652263076,0.0938468831674415,-0.03319449932224128,0.18063391646762636,0.0020475857124516716,11.493553455384932,857.7726968918288,136.9553045457542,1868136701.9535882
4401,1424.786808701714,146142.26539129828,503.8591985349961,55112.309601465,25915341.47022616,2557982423.084514,687.227235481498,0.009655182423585162,0.009059581222628123,0.005484253723585216,180342429.7095298,867051932.8245349,678247455.5319624,398899222.17873216,433441382.839755,1047394362.5340647,1510588060.5504496,832340605.0184872,1725641818.0660272,0.003340607305781007,0.0008359720582967189,0.021419797929636886,0.00937767067107731,0.012042127258558466,0.04946495834044917,-0.028045160410812287,0.1639843706524447,0.0013879990251860486,11.902037942653182,433.18806085096804,0.0,2557982423.084514
4402,2430.8303238717976,140097.8732761282,920.4747655807012,64842.389434419296,27810244.610119075,3429534043.0344133,310.36532431078354,0.01705502304078908,0.013996877672196966,0.027111527300529507,143462939.13819036,887880557.1618462,895951444.9551002,711807463.3928167,790431638.3864601,1031343496.3000365,2398190546.734377,1502239101.7792768,1927294941.2551367,-0.0017531733905508107,-0.004038215150272417,0.014916073825189002,-0.00905879027853107,0.02397486410372096,-0.03009687096514213,0.04501294479033113,0.26632692358112564,-0.00029578763769622096,11.867298687178721,256.3081687129179,308.52801579115385,3429534043.0344133
4501,239.5444028029731,43312.516200277634,87.60079804701901,16007.478277863771,2085010.788359127,815599114.7777939,81.09651809066472,0.005500185283679303,0.005442706906493521,0.0006071939288546501,48097961.266089305,232955309.6982906,240730338.48784548,168379888.42605925,125435616.89950922,281053270.9643799,534545843.813414,293815505.32556844,521783609.4522254,0.0001028658489200529,0.0012537775996830924,0.018001957242576694,0.00477925941892221,0.013222697823652041,0.006013649605963067,0.011988307636613627,0.1759721090369352,0.0006410725152102004,10.681712296961075,64.41531640051225,0.0,815599114.7777939
4502,245.82382891372265,96040.13576651581,70.14309558888102,32871.701512501924,8095448.006407081,1644196999.4764276,99.78801951309885,0.0025530599678978668,0.0021293007851677275,0.0033069439258045868,110343601.01085958,481381348.514457,446650544.6011899,355946715.3865471,249874789.96337414,591724949.5253166,1052472049.9511111,605821505.3499212,1038375494.1265066,0.00031162009208418606,-0.00030702547817329506,-3.342970823538849e-05,0.0003201231839522478,-0.00035355289218941266,0.0040595642889620365,-0.004092993997197425,0.16541303586336423,0.00018312989438823424,11.4750777885629,41.80245090650485,0.0,1644196999.4764276
4601,1860.0440975625395,92579.01190243746,755.5596787712273,41475.20032122877,45778838.65945014,2135119596.06171,704.0644245188993,0.01969570828368445,0.017891216704866958,0.0,138570362.61831018,678254048.2516326,614796980.2944071,363137342.49439996,340360862.40296,816824410.8699428,1318295185.1917672,703498204.89736,1431621391.16435,0.009571112254254,0.0040606856758766685,0.06200166009334218,0.027792157938497652,0.03420950215484453,0.1426455049895452,-0.08064384489620302,0.1939836642539345,0.003611999177951908,11.455709995384984,191.77542962935968,0.0,2135119596.06171
4602,1428.638580700414,133287.0564192996,413.11042963391975,52812.156570366074,19205231.021137096,2419993478.295694,627.0717174742305,0.010604841408422485,0.007761547342428922,0.006545039429623141,76452343.20501506,968075282.3608878,754472050.0252125,343500416.57258356,277493386.13199496,1044527625.5659028,1375465852.729791,620993802.7045785,1798999675.5911155,0.002776235411251826,0.00023362224408504662,0.016520769683566527,0.006067738284350366,0.010453031399217494,0.03938256321937228,-0.022861793535805752,0.16138613495430174,0.0008259481142148528,11.810921873799305,175.86923761534095,66.3812494390307,2419993478.295694
4701,846.4165302040323,65909.15102655164,583.2242368705156,26133.298615414715,19477810.25054037,1271250858.7876983,221.1803779657252,0.012679339884039001,0.021830095184734298,0.0,58522068.52774537,408877354.90393645,324846152.2249785,337131701.3450895,141873581.78594857,467399423.4316818,803851435.3560166,479005283.13103807,792245575.6566603,0.012036366060175219,0.005697246440223458,0.11098998031680551,0.03522391028383054,0.07576607003297653,0.17966030300593339,-0.06867032268912787,0.22751878699208622,0.002776713876348119,11.108792981874124,415.1765753993501,0.0,1271250858.7876983
4702,2059.3045738469846,138775.80104532407,1045.2819184259597,58896.813915135,30287547.079295278,3170946034.2753534,123.2416064748333,0.0146220969891946,0.01743819437559134,0.009042522043080772,157796147.83719638,675089463.4137881,908602317.6017208,831511931.6908995,597946173.7317485,832885611.2509844,2338060423.024369,1429458105.422648,1741487928.8527052,-0.0009676076528258859,0.002622734717718289,0.02205242931862017,0.015052023640028,0.007000405678592614,0.0034407318061173697,0.0186116975125028,0.25573183883304645,0.0019845133126696335,11.855345021310212,613.6647275546453,62.42003333825988,3170946034.2753534
4800,802.5140406791166,97026.28275932088,259.12501554458225,38515.73398445542,7149010.399522414,1784716434.7117596,131.49627654501188,0.008203249625156554,0.006682810001825725,0.004019316771738943,190432278.15655476,412983818.02699083,567040876.2077919,303213249.89637464,311046212.4240475,603416096.1835456,1181300338.528214,614259462.3204222,1170456972.3913374,0.0029894643531965803,0.0005988778233832204,0.009888553173743375,0.00755904880217706,0.002329504371568092,0.04343262104053558,-0.033544067866792204,0.20001119413427362,0.0008570865228199054,11.49097425849002,98.62220740875891,0.0,1784716434.7117596
