item,family,label,model,contrast,estimate,se,n
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",raw,Hisp G3+ vs White G3+ conservative,0.1378553190840821,0.035345304317016456,5696
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",raw,Hisp G3+ vs White G3+ no BA,0.08271188473710911,0.03416932244702558,9449
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",raw,White G3+ conservative vs White G3+ liberal,-0.05506275785929926,0.017180286650564466,8326
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G1 vs white G3+,0.3524486413204322,0.024277664644098612,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G2 vs white G3+,0.13511352214985628,0.032000674960253286,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G3+ vs white G3+,0.048390115336896855,0.029298463370458862,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G2 minus Hisp G1,-0.2173351191705759,0.03835572034706939,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G3+ minus Hisp G1,-0.30405852598353533,0.035591701750669474,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_hisp,Hisp G3+ minus Hisp G2,-0.08672340681295942,0.040473720878055085,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G1 vs white moderate,0.324540025658953,0.025673163026152156,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G2 vs white moderate,0.10782785231563352,0.03324564292821973,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G3+ vs white moderate,0.020471593353282636,0.03014070068729807,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G1 vs white conservative,0.3859443324553419,0.025398676855215976,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G2 vs white conservative,0.16923215911202238,0.03309165715713288,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G3+ vs white conservative,0.0818759001496715,0.030965535473169863,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G1 vs white liberal,0.34263882171453997,0.027367908109891214,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G2 vs white liberal,0.12592664837122047,0.033635081286410344,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,Hisp G3+ vs white liberal,0.03857038940886959,0.03152328270953451,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,white liberal vs white moderate,-0.018098796055586952,0.01732260642245975,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,white conservative vs white moderate,-0.06140430679638886,0.01500174684168954,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_hisp,white conservative vs white liberal,-0.04330551074080191,0.016592646579797334,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G1 vs white no BA,0.366978814966072,0.02459815148911635,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G2 vs white no BA,0.14232137246989218,0.03239145556662887,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G3+ vs white no BA,0.0556620454775949,0.029682294989600875,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G1 vs white BA+,0.35005795101216197,0.026409681162384825,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G2 vs white BA+,0.12540050851598217,0.03319024992841945,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,Hisp G3+ vs white BA+,0.03874118152368489,0.03048307311442163,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_hisp,white BA+ vs white no BA,0.016920863953910015,0.014433180471088543,15741
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G1 vs white G3+,0.38477342625919597,0.033332891768279506,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G2 vs white G3+,0.1481043789603298,0.040528444631032695,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G3+ vs white G3+,0.09889084033511075,0.039532634550191154,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G2 minus Mex G1,-0.23666904729886618,0.049599670093932464,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G3+ minus Mex G1,-0.2858825859240852,0.04795288617357377,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",adj_mex,Mex G3+ minus Mex G2,-0.049213538625219044,0.05444363851714088,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G1 vs white moderate,0.3569639167988239,0.0343434835175955,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G2 vs white moderate,0.120674520482968,0.04135996501377351,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G3+ vs white moderate,0.07066884868052004,0.04007591070530765,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G1 vs white conservative,0.41948540316699656,0.03407459716444839,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G2 vs white conservative,0.18319600685114068,0.041602057799460475,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G3+ vs white conservative,0.1331903350486927,0.040867361209676434,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G1 vs white liberal,0.3764525192857451,0.03595562824788745,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G2 vs white liberal,0.1401631229698892,0.04179415711737329,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,Mex G3+ vs white liberal,0.09015745116744123,0.041413740032424484,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,white liberal vs white moderate,-0.01948860248692119,0.017341615595759356,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,white conservative vs white moderate,-0.06252148636817267,0.015005801748307348,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",ideo_mex,white conservative vs white liberal,-0.04303288388125148,0.016700289395897083,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G1 vs white no BA,0.40005114919760976,0.03349983701878993,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G2 vs white no BA,0.15459553579271024,0.040931936445102936,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G3+ vs white no BA,0.10573472752797475,0.03974914330548758,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G1 vs white BA+,0.38597507624297434,0.03468585188341565,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G2 vs white BA+,0.14051946283807482,0.04129919986285485,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,Mex G3+ vs white BA+,0.09165865457333933,0.04034372228587881,14610
conlegis_mean,A1 institutional confidence,"conlegis: 3-point confidence mean (3=a great deal, 1=hardly any)",educ_mex,white BA+ vs white no BA,0.014076072954635421,0.014359717118641294,14610
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,Hisp G3+ vs NHWhite G3+,-0.015709605596789022,0.02134498230401186,13831
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,Mex G3+ vs NHWhite G3+,0.015567157597986103,0.028129781107839126,13504
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,Hisp G1 vs NHWhite G3+,0.049130038394357756,0.017742347249470755,14168
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,Mex G1 vs NHWhite G3+,0.03754049371837376,0.02387510160884389,13603
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,Hisp G3+ vs White G3+ conservative,-0.048964951242494004,0.02249005928197521,5670
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,Hisp G3+ vs White G3+ no BA,0.008323801138157005,0.021608434952391897,9370
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,raw,White G3+ conservative vs White G3+ liberal,0.069313256426171,0.012741687439875228,8288
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,adj_hisp,Hisp G1 vs white G3+,0.10048121003122601,0.0181443403978198,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,adj_hisp,Hisp G2 vs white G3+,0.01219156324904791,0.022190990635438414,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,adj_hisp,Hisp G3+ vs white G3+,0.010478537292022194,0.020651945443285632,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,adj_hisp,Hisp G2 minus Hisp G1,-0.0882896467821781,0.028108814587956832,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,adj_hisp,Hisp G3+ minus Hisp G1,-0.09000267273920382,0.026026496070443245,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,adj_hisp,Hisp G3+ minus Hisp G2,-0.0017130259570257156,0.029438945327102797,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G1 vs white moderate,0.101721689394971,0.019175518303903454,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G2 vs white moderate,0.010385650933347534,0.02321759112465296,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G3+ vs white moderate,0.00966498102850144,0.021216438989427346,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G1 vs white conservative,0.06843084393433063,0.019249238913372223,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G2 vs white conservative,-0.022905194527292838,0.023378706850049398,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G3+ vs white conservative,-0.023625864432138932,0.022027471848818352,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G1 vs white liberal,0.14485741370277969,0.020359654482749092,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G2 vs white liberal,0.053521375241156216,0.02354638885831003,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,Hisp G3+ vs white liberal,0.05280070533631012,0.02219684720925734,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,white liberal vs white moderate,-0.04313572430780868,0.012267910278482395,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,white conservative vs white moderate,0.03329084546064037,0.011589202659242319,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,ideo_hisp,white conservative vs white liberal,0.07642656976844905,0.012838124111717591,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,educ_hisp,Hisp G1 vs white no BA,0.09287158493314429,0.01815285044325542,15648
conjudge_great,A1 institutional confidence,conjudge: share 'a great deal' of confidence,educ_hisp,Hisp G2 vs white no BA,0.025828264330207906,0.022363580615889018,15648
