fips,state,no_county_govt,pop_2002,pop_2007,pop_2012,pop_2017,pop_2022,e23_1997,e29_1997,e31_1997,e25_1997,d23_1997,d29_1997,d31_1997,d25_1997,e23_2002,e29_2002,e31_2002,e25_2002,d23_2002,d29_2002,d31_2002,d25_2002,e23_2007,e29_2007,e31_2007,e25_2007,d23_2007,d29_2007,d31_2007,d25_2007,e23_2012,e29_2012,e31_2012,e25_2012,d23_2012,d29_2012,d31_2012,d25_2012,e23_2017,e29_2017,e31_2017,e25_2017,d23_2017,d29_2017,d31_2017,d25_2017,e23_2022,e29_2022,e31_2022,e25_2022,d23_2022,d29_2022,d31_2022,d25_2022,present_1997,present_2002,present_2007,present_2012,present_2017,present_2022,bartik_1222,bartik_pay_1222,cbp_emp0_1222,imm_1222,imm_nomex_1222,imm_mex_1222,dfbshare_1222,bartik_0717,bartik_pay_0717,cbp_emp0_0717,imm_0717,imm_nomex_0717,imm_mex_0717,dfbshare_0717,bartik_1217,bartik_pay_1217,cbp_emp0_1217,imm_1217,imm_nomex_1217,imm_mex_1217,dfbshare_1217,bartik_1722,bartik_pay_1722,cbp_emp0_1722,imm_1722,imm_nomex_1722,imm_mex_1722,dfbshare_1722,bartik_0712,bartik_pay_0712,cbp_emp0_0712,imm_0712,imm_nomex_0712,imm_mex_0712,dfbshare_0712,bartik_1722_s12,bartik_1217_s07,medhhinc_2009,medhhinc_2012,medhhinc_2017,medhhinc_2022
19133,19,0,9791,9423,9126,8837,8506,1075.803,592.604,435.792,306.330,1081.274,592.604,778.590,306.330,1363.229,649.079,383.917,281.430,1363.229,650.706,383.917,281.430,1235.028,574.464,455.902,515.183,1249.142,581.522,506.714,515.183,1608.625,715.086,489.471,638.606,1608.625,715.086,587.620,638.606,692.477,909.771,237.591,475.182,698.446,913.353,250.724,475.182,671.000,1056.000,149.000,454.000,671.000,1056.000,149.000,454.000,1,1,1,1,1,1,0.09357783,0.43111192,1988.6,0.00044209,0.00049282,-0.00005073,-0.00316078,0.07215927,0.23927523,2394.3,0.00056267,0.00056612,-0.00000344,-0.00816502,0.06635337,0.12116868,1988.6,0.00022930,0.00025695,-0.00002765,-0.00805136,0.01251769,0.28445769,1727.0,0.00021975,0.00024358,-0.00002383,0.00489058,-0.00346285,0.10759270,2394.3,0.00034060,0.00031727,0.00002334,-0.00011366,0.02353122,0.07581947,38670.0,42832.0,41598.0,59897.0
19135,19,0,7887,7877,8030,7653,7530,650.952,286.273,169.576,816.881,650.952,286.273,169.576,816.881,792.234,273.296,102.486,331.860,792.234,273.296,102.486,331.860,580.110,87.511,31.052,379.683,580.110,87.511,31.052,379.683,907.560,521.337,193.749,233.263,907.560,521.337,193.749,233.263,1567.624,21.491,862.014,3.582,1567.624,21.491,862.014,3.582,1646.000,27.000,898.000,25.000,1646.000,27.000,898.000,25.000,1,1,1,1,1,1,0.07885710,0.40713419,1861.0,0.00040623,0.00040623,0.00000000,-0.01796781,0.00120418,0.24680126,1767.4,0.00059884,0.00059884,0.00000000,-0.00361533,0.06187545,0.11076195,1861.0,0.00023198,0.00023198,0.00000000,-0.01861001,0.01706922,0.27062126,1178.0,0.00018283,0.00018283,0.00000000,0.00064220,-0.04881468,0.12178099,1767.4,0.00036235,0.00036235,0.00000000,0.01499468,0.02021740,0.05063110,39632.0,45266.0,50179.0,76324.0
19137,19,0,11313,10981,10630,10406,10210,317.271,406.617,213.337,249.805,317.271,406.617,213.337,249.805,1307.919,370.902,201.719,515.684,1307.919,370.902,201.719,515.684,958.382,252.651,26.818,231.479,958.382,252.651,26.818,231.479,1036.301,441.033,155.509,364.554,1036.301,441.033,155.509,364.554,750.979,710.386,784.409,451.304,750.979,710.386,784.409,451.304,535.000,962.000,658.000,384.000,535.000,962.000,658.000,384.000,1,1,1,1,1,1,0.08426516,0.42196014,3004.3,-0.00036877,0.00037149,-0.00074026,0.00307669,0.00839491,0.25748421,4130.7,0.00057941,0.00062965,-0.00005024,0.00058679,0.04600407,0.11956378,3004.3,-0.00025076,0.00015282,-0.00040358,0.00527455,0.01801542,0.29685177,2097.0,-0.00012055,0.00022338,-0.00034393,-0.00219786,-0.05225882,0.12520316,4130.7,0.00082216,0.00048171,0.00034044,-0.00468776,0.03322542,0.06590349,37917.0,40530.0,43674.0,61261.0
19139,19,0,41757,42325,43095,43384,42395,2005.735,990.104,1418.602,935.402,2089.611,990.104,1435.012,935.402,2178.238,1686.955,1374.616,1086.679,2178.238,1686.955,1439.687,1086.679,2011.331,2458.764,1990.159,1322.538,2011.331,3044.520,2052.263,1322.538,2763.470,2545.502,1518.124,1161.218,2767.294,2548.052,2550.601,1161.218,4538.111,2507.243,1665.526,1807.603,4538.111,2514.407,3839.664,1807.603,2160.000,4345.000,2136.000,1547.000,2160.000,4369.000,4642.000,1547.000,1,1,1,1,1,1,0.09591249,0.39556189,19530.8,0.00276782,0.00568617,-0.00291835,0.00881540,-0.02865920,0.25040459,21683.5,0.00424378,0.00444902,-0.00020524,-0.00759987,0.05323428,0.11347910,19530.8,0.00069910,0.00228901,-0.00158992,0.00428204,0.03504581,0.23994288,20585.0,0.00205494,0.00337452,-0.00131959,0.00453336,-0.08165374,0.12126055,21683.5,0.00353196,0.00211836,0.00141360,-0.01188190,0.03558143,0.05361569,50188.0,51675.0,56398.0,67427.0
19141,19,0,14808,14421,14257,14111,14085,827.822,658.246,516.021,169.576,831.468,658.246,516.021,169.576,836.157,834.530,603.530,400.184,871.946,834.530,623.051,400.184,1112.231,656.329,378.271,271.000,1112.231,656.329,378.271,271.000,1296.332,620.761,364.554,362.004,1296.332,620.761,364.554,362.004,1696.568,939.619,1179.598,482.346,1696.568,939.619,1179.598,482.346,1695.000,1001.000,600.000,787.000,1695.000,1001.000,600.000,787.000,1,1,1,1,1,1,0.10513801,0.42712928,5281.2,0.00373475,0.00437869,-0.00064395,0.01463538,0.04121038,0.25230714,5055.1,0.00325784,0.00330255,-0.00004471,0.01050790,0.07360360,0.12185180,5281.2,0.00170593,0.00205711,-0.00035118,0.00087609,0.02927050,0.27482434,4641.0,0.00204980,0.00234560,-0.00029580,0.01375929,-0.02350911,0.11426862,5055.1,0.00157131,0.00126883,0.00030248,0.00963181,0.02997159,0.06853026,43024.0,45194.0,56314.0,65076.0
19143,19,0,6899,6600,6251,6177,6072,1026.572,278.980,373.796,193.280,1026.572,278.980,373.796,193.280,735.298,208.226,208.226,204.972,745.058,208.226,209.853,204.972,776.303,204.662,262.532,153.849,784.772,204.662,262.532,153.849,738.030,305.919,257.482,252.383,740.579,305.919,257.482,252.383,715.161,532.491,386.832,314.002,716.355,532.491,386.832,314.002,868.000,1091.000,126.000,319.000,868.000,1091.000,126.000,319.000,1,1,1,1,1,1,0.07033743,0.42909332,1485.0,0.00105212,0.00152116,-0.00046904,0.01365810,-0.06166884,0.27016903,1669.3,0.00119582,0.00122704,-0.00003122,0.02676785,0.03579439,0.13902937,1485.0,0.00035829,0.00061396,-0.00025566,-0.00254506,0.04831996,0.27022801,1269.0,0.00070214,0.00091808,-0.00021594,0.01620317,-0.06761934,0.12192682,1669.3,0.00085647,0.00064555,0.00021092,0.02931291,0.03853829,0.00547139,38691.0,45951.0,53604.0,67561.0
19145,19,0,16506,16256,15734,15348,15176,736.652,539.725,603.544,640.012,736.652,539.725,625.425,640.012,1416.912,841.037,112.247,553.100,1416.912,841.037,126.888,553.100,969.673,757.954,313.344,413.558,969.673,757.954,321.813,413.558,883.342,506.041,874.419,453.780,883.342,506.041,874.419,453.780,924.098,239.979,367.729,388.026,942.007,239.979,367.729,388.026,661.000,966.000,469.000,497.000,661.000,966.000,469.000,497.000,1,1,1,1,1,1,0.09265918,0.40883446,5297.7,0.00057426,0.00068703,-0.00011277,-0.00270950,-0.01074824,0.23697928,7058.0,0.00048089,0.00048854,-0.00000765,0.00495485,0.06257868,0.11017072,5297.7,0.00022028,0.00028176,-0.00006148,0.00464025,0.02249401,0.25275413,4696.5,0.00036288,0.00041547,-0.00005258,-0.00734975,-0.07993715,0.12055612,7058.0,0.00026768,0.00021583,0.00005186,0.00031460,0.02992191,0.07754185,41213.0,41803.0,46708.0,58264.0
19147,19,0,9896,9577,9313,9159,8790,1569.944,537.902,224.278,350.092,1608.235,547.019,271.686,350.092,1361.602,592.142,201.719,388.797,1368.109,592.142,203.346,388.797,1439.689,892.043,342.985,392.386,1439.689,894.866,342.985,392.386,1122.978,702.339,271.503,416.815,1122.978,702.339,271.503,416.815,890.668,1010.061,259.082,497.867,890.668,1010.061,266.245,497.867,846.000,1055.000,261.000,529.000,846.000,1055.000,261.000,529.000,1,1,1,1,1,1,0.07107623,0.43876840,2786.8,-0.00023451,-0.00023451,0.00000000,0.00525834,0.03644902,0.24967458,3027.0,-0.00043683,-0.00043683,0.00000000,0.02057910,0.06790224,0.12623864,2786.8,-0.00032597,-0.00032597,0.00000000,0.00458670,0.00121752,0.27839493,2200.0,0.00009300,0.00009300,0.00000000,0.00067164,-0.01750501,0.11470313,3027.0,-0.00011984,-0.00011984,0.00000000,0.01599240,0.00348803,0.05401252,39555.0,40500.0,50470.0,67306.0
19149,19,0,24729,24886,24946,25407,25722,1511.595,1001.044,594.427,804.117,1515.242,1004.691,751.239,831.468,1555.187,1250.982,458.748,678.361,1556.814,1250.982,471.762,678.361,2090.373,1398.757,406.501,779.126,2090.373,1398.757,410.735,779.126,2378.521,1222.402,490.745,470.351,2395.092,1222.402,503.492,470.351,1991.468,3674.902,2172.944,405.935,1991.468,3677.290,2176.526,405.935,2803.000,1416.000,254.000,571.000,2803.000,1416.000,254.000,571.000,1,1,1,1,1,1,0.13747902,0.39797554,9721.1,0.00169579,0.00198036,-0.00028457,0.01499512,0.05315236,0.24894142,9808.1,0.00173137,0.00175144,-0.00002007,0.01884615,0.08170226,0.12165765,9721.1,0.00073380,0.00088895,-0.00015515,0.00841206,0.05391378,0.24023673,10073.0,0.00094454,0.00107161,-0.00012707,0.00658306,-0.02889005,0.11393211,9808.1,0.00099580,0.00086034,0.00013546,0.01043409,0.04974856,0.08524133,54226.0,58916.0,61316.0,79963.0
19151,19,0,8355,7667,7248,7169,7073,1661.113,324.564,579.840,224.278,1830.689,324.564,619.955,224.278,1124.095,283.057,326.980,294.444,1124.095,283.057,326.980,294.444,1004.960,550.470,303.464,323.224,1004.960,553.292,303.464,323.224,1156.119,727.833,460.153,271.503,1156.119,727.833,460.153,271.503,990.958,922.904,581.442,303.257,990.958,922.904,581.442,303.257,1141.000,956.000,948.000,491.000,1149.000,960.000,949.000,493.000,1,1,1,1,1,1,0.06209917,0.39315777,2061.7,0.00050598,0.00070826,-0.00020228,0.01414083,0.00321597,0.25111626,2041.0,0.00070561,0.00071902,-0.00001341,0.02370266,0.04405105,0.10827554,2061.7,0.00029953,0.00040979,-0.00011026,0.02236887,0.03357749,0.23743324,1197.0,0.00020873,0.00030176,-0.00009303,-0.00822804,-0.03551087,0.13338847,2041.0,0.00042245,0.00033162,0.00009082,0.00133379,0.01656820,0.03913091,41119.0,42138.0,45969.0,61434.0
19153,19,0,384355,413024,444460,480017,501184,18155.550,20387.387,10342.300,14935.434,18208.429,20449.382,10643.160,15013.840,34165.316,18403.591,9197.729,19184.438,34228.760,18475.169,10699.233,20204.420,35783.341,21815.530,10837.192,18014.468,35849.680,22457.745,20137.304,18879.693,41722.273,24064.365,10199.854,25467.769,41722.273,24880.149,17865.678,25467.769,35187.370,26760.644,15276.276,27863.832,35309.150,26852.577,16700.629,36420.695,25345.000,154313.000,10395.000,30169.000,25345.000,154313.000,10395.000,30169.000,1,1,1,1,1,1,0.16380961,0.42020964,239210.1,0.00706009,0.00793890,-0.00087881,0.01548830,0.05315344,0.26169746,248476.0,0.00936134,0.00942841,-0.00006707,0.01990650,0.09693377,0.12099335,239210.1,0.00297622,0.00345322,-0.00047700,0.00461355,0.05854291,0.25644496,265188.0,0.00378136,0.00415341,-0.00037204,0.01087474,-0.03795336,0.12434382,248476.0,0.00615859,0.00571236,0.00044623,0.01529294,0.05796510,0.09526687,55915.0,58096.0,63530.0,78827.0
19155,19,0,88447,91239,93035,93787,93065,4569.429,2401.412,1724.932,3094.302,4604.074,2403.235,1726.756,3105.243,5138.950,5879.128,2116.421,3307.213,5150.338,5880.755,2153.837,3307.213,5523.044,5301.445,2002.862,3277.411,5563.976,5308.502,2045.206,3278.822,8053.321,3626.417,3498.950,4239.529,8258.542,3626.417,4417.982,4239.529,4877.185,4795.998,3928.015,4938.076,4877.185,4795.998,3928.015,4938.076,9960.000,9655.000,6479.000,4923.000,9960.000,9655.000,6479.000,4923.000,1,1,1,1,1,1,0.10969793,0.42255472,31843.3,0.00153981,0.00209573,-0.00055592,0.00713490,0.05255621,0.24094364,32604.3,0.00237335,0.00241380,-0.00004045,0.01381121,0.08134089,0.11617661,31843.3,0.00081214,0.00111527,-0.00030313,0.00891553,0.03035366,0.26293902,31087.0,0.00072184,0.00097260,-0.00025077,-0.00178064,-0.02451080,0.11220591,32604.3,0.00154522,0.00127658,0.00026865,0.00489568,0.02341316,0.07887961,49192.0,49941.0,56291.0,68718.0
19157,19,0,18941,19140,18797,18560,18518,1927.329,508.727,647.305,353.739,1945.563,508.727,671.010,353.739,2676.028,733.671,897.974,894.721,2690.669,733.671,910.988,894.721,2269.628,252.651,138.323,938.621,2269.628,252.651,138.323,938.621,1646.865,1018.456,567.225,335.236,1646.865,1018.456,567.225,335.236,1589.115,970.661,644.720,359.372,1589.115,970.661,644.720,359.372,1946.000,390.000,170.000,38.000,1946.000,390.000,170.000,38.000,1,1,1,1,1,1,0.11727174,0.39353152,9206.7,0.00533777,0.00543218,-0.00009440,0.00351783,0.04460353,0.24090622,9590.2,0.00545060,0.00545709,-0.00000649,0.00019429,0.08013630,0.11119825,9206.7,0.00278757,0.00283903,-0.00005146,-0.00566989,0.03298275,0.24719428,8527.0,0.00258277,0.00262626,-0.00004349,0.00918772,-0.02655989,0.11791706,9590.2,0.00271298,0.00266894,0.00004404,0.00586419,0.03475057,0.07088415,50202.0,50703.0,51456.0,61192.0
19159,19,0,5339,5201,4991,4919,4688,702.007,118.521,133.108,98.463,702.007,118.521,140.401,98.463,414.825,99.233,1.627,43.923,414.825,99.233,9.761,43.923,446.021,103.037,79.042,50.813,446.021,103.037,79.042,50.813,480.548,646.254,184.826,191.199,480.548,646.254,184.826,191.199,623.229,593.381,219.682,186.252,623.229,593.381,219.682,186.252,591.000,552.000,216.000,175.000,591.000,552.000,216.000,175.000,1,1,1,1,1,1,0.07289096,0.42346239,984.0,0.00005047,0.00005047,0.00000000,-0.00456872,0.01301626,0.25128416,1086.1,0.00026061,0.00026061,0.00000000,0.00478722,0.05653587,0.11881783,984.0,-0.00003994,-0.00003994,0.00000000,0.00200267,0.00744889,0.28762295,686.0,0.00009173,0.00009173,0.00000000,-0.00657139,-0.03926729,0.11449964,1086.1,0.00029893,0.00029893,0.00000000,0.00278455,0.02189587,0.05899221,42367.0,43655.0,50642.0,67898.0
19161,19,0,11119,10532,10209,9950,9689,703.831,342.798,525.138,264.392,705.654,342.798,528.785,264.392,762.953,353.008,567.741,335.114,762.953,353.008,570.994,335.114,1518.731,299.230,280.881,279.469,1518.731,299.230,381.094,279.469,1177.789,509.865,549.380,351.807,1177.789,509.865,551.929,351.807,1198.701,623.229,593.381,465.631,1198.701,623.229,593.381,465.631,1217.000,776.000,1012.000,510.000,1219.000,776.000,1012.000,510.000,1,1,1,1,1,1,0.09098568,0.41417981,2619.5,0.00231764,0.00253683,-0.00021918,0.00962254,0.03965895,0.25842537,2649.8,0.00132994,0.00134485,-0.00001491,-0.00084931,0.06418684,0.12006173,2619.5,0.00077564,0.00089514,-0.00011950,0.00508568,0.02618147,0.26356215,1979.0,0.00158214,0.00168442,-0.00010228,0.00453687,-0.03010578,0.12204837,2649.8,0.00057809,0.00047717,0.00010092,-0.00593499,0.02602659,0.07070382,40613.0,46606.0,53254.0,68778.0
19163,19,0,158086,160077,168741,173683,173751,9483.481,10260.247,3894.773,3121.653,10451.704,10322.243,5313.375,3251.114,12971.823,11777.778,4214.948,6258.164,13511.909,11777.778,5750.614,6258.164,11002.333,11161.828,2128.482,8161.063,11053.146,11174.531,2134.128,8161.063,10128.473,6792.680,6570.888,5846.880,10134.846,7424.913,6874.258,6040.628,8825.497,7256.679,6595.244,8054.221,8950.859,7256.679,7163.553,9500.065,7946.000,9743.000,8182.000,9163.000,7946.000,18078.000,8182.000,9163.000,1,1,1,1,1,1,0.13626080,0.41971443,80091.8,0.00494505,0.00539205,-0.00044700,0.01249994,0.04334710,0.25532399,81866.5,0.00527952,0.00531289,-0.00003337,0.00421184,0.08171545,0.11653870,80091.8,0.00223477,0.00247886,-0.00024408,0.00560969,0.04759113,0.26158910,81635.9,0.00263316,0.00283030,-0.00019714,0.00689025,-0.03556026,0.12287583,81866.5,0.00292379,0.00269987,0.00022392,-0.00139785,0.04416873,0.08171140,50656.0,53002.0,57681.0,72792.0
19165,19,0,12869,12496,12101,11806,11711,1425.895,561.606,537.902,322.741,1502.478,561.606,537.902,322.741,1939.104,813.382,509.177,322.099,1956.998,813.382,509.177,322.099,1604.830,623.865,223.011,307.698,1627.414,625.277,223.011,307.698,1281.036,846.376,240.911,217.967,1291.234,847.651,240.911,217.967,1825.512,538.460,475.182,330.717,1825.512,538.460,620.841,330.717,1067.000,792.000,769.000,389.000,1067.000,792.000,799.000,389.000,1,1,1,1,1,1,0.10927961,0.43492425,5296.8,0.00137324,0.00140513,-0.00003188,-0.00145492,0.04561305,0.26240900,4986.1,0.00161689,0.00161905,-0.00000217,0.01030725,0.07349968,0.12724263,5296.8,0.00081410,0.00083148,-0.00001738,0.00070013,0.05425733,0.25623037,3982.0,0.00057312,0.00058798,-0.00001487,-0.00215505,-0.02314599,0.12425567,4986.1,0.00082852,0.00081386,0.00001466,0.00960713,0.03805392,0.07018983,43420.0,47731.0,55638.0,70295.0
19167,19,0,32164,33150,34481,35401,36127,1710.345,1998.442,804.117,490.493,1717.639,2005.735,813.234,490.493,2267.710,2254.696,1091.559,706.016,2267.710,2257.950,1117.587,706.016,2245.633,1873.008,911.803,599.871,2245.633,1905.471,911.803,599.871,2361.951,2950.845,950.899,657.726,2361.951,2950.845,1374.087,657.726,2915.566,2371.136,1032.745,816.645,3186.587,2371.136,3457.608,816.645,2185.000,2847.000,644.000,862.000,2185.000,2847.000,644.000,862.000,1,1,1,1,1,1,0.10542535,0.39270429,18007.8,0.00253818,0.00318111,-0.00064292,0.02158069,0.00700618,0.25726984,17246.0,0.00336671,0.00341398,-0.00004727,0.01577909,0.06363618,0.11681916,18007.8,0.00142925,0.00177941,-0.00035016,-0.00584407,0.04092474,0.24579463,17968.9,0.00108011,0.00136527,-0.00028516,0.02742476,-0.05471727,0.12421337,17246.0,0.00188007,0.00156312,0.00031695,0.02162316,0.03740716,0.06621949,49272.0,55252.0,66022.0,81914.0
19169,19,0,81885,86540,92147,97662,98257,5065.393,4082.583,1737.696,2671.275,5074.510,4109.934,1744.990,2685.862,4654.174,5112.922,2013.935,3180.325,4662.308,5129.190,2023.695,3180.325,3895.630,6132.795,2165.180,3555.468,3937.974,6203.368,2173.649,3555.468,4621.928,3922.138,2973.789,3170.087,4621.928,3922.138,3057.917,3170.087,3128.085,4593.031,979.019,4003.232,3128.085,4593.031,989.764,4003.232,4339.000,4730.000,5456.000,3915.000,4401.000,4733.000,5501.000,3917.000,1,1,1,1,1,1,0.13337137,0.42970193,29702.7,0.02369426,0.02392534,-0.00023108,0.00039524,0.04478376,0.25745413,29858.9,0.02685469,0.02687198,-0.00001729,0.02186374,0.08387433,0.12401942,29702.7,0.01306541,0.01319137,-0.00012596,0.00609193,0.03387610,0.27979585,29676.7,0.01002864,0.01012782,-0.00009919,-0.00569669,-0.04194456,0.11730065,29858.9,0.01294276,0.01282593,0.00011683,0.01577181,0.04034636,0.09075886,45594.0,49683.0,52671.0,66197.0
19171,19,0,18017,18064,17574,17280,16943,1050.276,1022.925,448.555,672.833,1050.276,1022.925,703.831,672.833,1192.419,570.994,577.502,541.713,1192.419,570.994,580.755,541.713,1107.996,959.793,405.089,570.230,1107.996,959.793,515.183,698.673,1377.911,545.556,1009.533,559.577,1377.911,545.556,1009.533,559.577,1635.678,645.914,583.830,692.477,1638.066,645.914,583.830,692.477,1669.000,679.000,695.000,741.000,1669.000,679.000,695.000,741.000,1,1,1,1,1,1,0.05523205,0.43328005,3566.6,0.00017692,0.00116034,-0.00098343,0.01180785,0.06393173,0.19879340,3786.4,0.00121976,0.00128715,-0.00006740,0.01716495,0.07089141,0.12414714,3566.6,0.00010839,0.00064473,-0.00053634,0.01865826,-0.02063909,0.28548794,3131.0,0.00006970,0.00052439,-0.00045469,-0.00685042,-0.03295660,0.08324769,3786.4,0.00111431,0.00065992,0.00045439,-0.00149332,-0.01290642,0.09808085,45691.0,49244.0,56110.0,65483.0
19173,19,0,6813,6448,6208,5947,5875,609.014,406.617,366.503,202.397,609.014,406.617,366.503,202.397,473.389,315.592,318.846,154.543,473.389,315.592,318.846,154.543,412.146,290.761,223.011,153.849,412.146,290.761,223.011,153.849,483.097,302.095,234.538,178.453,483.097,302.095,234.538,178.453,569.502,383.250,205.355,216.101,569.502,383.250,205.355,216.101,116.000,27.000,64.000,28.000,116.000,27.000,64.000,28.000,1,1,1,1,1,1,0.12761623,0.40224706,1572.6,-0.00022817,0.00121350,-0.00144167,-0.00409160,0.02331615,0.23304034,1314.0,0.00051375,0.00061117,-0.00009742,0.01931693,0.08869027,0.13162346,1572.6,-0.00043425,0.00035154,-0.00078579,0.00510770,0.04215029,0.24779142,1213.0,0.00021512,0.00089978,-0.00068467,-0.00919930,-0.04198779,0.10430736,1314.0,0.00093183,0.00027271,0.00065912,0.01420923,0.04141363,0.06773980,37987.0,42638.0,46825.0,65926.0
19175,19,0,12163,12319,12585,12473,11903,1952.857,382.913,501.434,207.867,1952.857,382.913,550.665,209.690,1220.074,501.044,237.508,296.071,1257.489,501.044,237.508,296.071,1283.017,342.985,207.485,221.599,1345.122,342.985,220.188,221.599,3409.724,628.409,377.300,272.778,3409.724,628.409,377.300,272.778,1466.140,610.096,132.526,355.790,1466.140,610.096,132.526,355.790,1741.000,655.000,128.000,407.000,1741.000,655.000,128.000,407.000,1,1,1,1,1,1,0.04492434,0.39869777,5396.2,0.00034056,0.00051837,-0.00017780,0.00521297,0.00264536,0.24818788,4932.5,0.00067036,0.00068313,-0.00001277,0.01984586,0.02359877,0.10626485,5396.2,0.00017111,0.00026805,-0.00009695,0.00957959,0.03114333,0.27758381,3625.0,0.00017098,0.00025256,-0.00008158,-0.00436662,-0.03015838,0.12358928,4932.5,0.00049556,0.00040929,0.00008627,0.01026628,0.01411485,0.03221293,42229.0,41795.0,47597.0,56495.0
19177,19,0,7722,7690,7482,7262,7252,599.897,519.668,138.578,204.220,599.897,519.668,333.681,204.220,1005.341,354.635,130.141,161.050,1307.919,354.635,144.782,161.050,882.163,320.401,206.073,152.438,882.163,320.401,206.073,153.849,595.268,393.871,253.658,184.826,595.268,393.871,253.658,184.826,170.731,22.685,148.047,37.012,170.731,223.264,148.047,37.012,274.000,23.000,125.000,32.000,274.000,308.000,125.000,32.000,1,1,1,1,1,1,0.01406397,0.34955447,1991.0,-0.00008630,-0.00006568,-0.00002062,-0.00234868,-0.06134649,0.24250819,1877.1,0.00002432,0.00002573,-0.00000141,0.00262528,-0.00505369,0.09307719,1991.0,-0.00005249,-0.00004124,-0.00001124,0.00590496,0.03657258,0.22714223,1131.0,-0.00003484,-0.00002518,-0.00000967,-0.00825364,-0.05619277,0.13388498,1877.1,0.00007538,0.00006585,0.00000953,-0.00327969,0.01967292,-0.00537616,42797.0,41572.0,47197.0,58417.0
19179,19,0,35796,35458,35526,35352,35081,1307.375,3216.470,242.512,1026.572,1320.138,3227.410,278.980,1026.572,1525.905,3560.988,138.275,3234.009,1535.666,3567.495,144.782,3234.009,1888.534,3452.432,135.500,1578.013,1919.586,3458.078,495.423,1578.013,1878.853,2944.472,571.049,1649.414,1926.016,2944.472,1158.669,1649.414,1579.563,4270.671,156.404,798.736,1579.563,4270.671,156.404,798.736,1356.000,4443.000,570.000,861.000,1356.000,4443.000,570.000,861.000,1,1,1,1,1,1,0.13549212,0.40478741,14221.8,0.00392053,0.00450213,-0.00058160,0.02275866,0.04394468,0.23982417,14796.7,0.00379182,0.00383300,-0.00004118,0.03240664,0.08055263,0.11633752,14221.8,0.00179067,0.00210766,-0.00031699,-0.00111877,0.04522234,0.25966486,13276.3,0.00214034,0.00240625,-0.00026591,0.02387742,-0.02400411,0.11366997,14796.7,0.00199771,0.00172130,0.00027642,0.03352541,0.04570332,0.07038215,38619.0,41088.0,43329.0,56209.0
19181,19,0,41422,44868,46979,50322,54303,1606.412,1256.320,1236.262,798.647,1777.811,1263.613,1424.072,809.588,2270.964,1940.730,937.017,1682.075,2282.351,1940.730,946.777,1682.075,2598.498,1247.731,951.324,1037.423,2605.556,1257.611,1239.262,1064.241,3158.615,1329.474,1714.422,1982.101,3177.735,1330.748,1727.169,1982.101,4021.141,2058.327,1652.393,1787.306,4055.765,2058.327,1676.271,1787.306,3282.000,3304.000,1891.000,1860.000,3282.000,3304.000,2091.000,1860.000,1,1,1,1,1,1,0.12715499,0.43756560,7840.6,0.00082941,0.00086391,-0.00003450,0.00315034,0.08408734,0.25198497,8003.7,0.00065170,0.00065424,-0.00000254,0.00436472,0.09912083,0.12166839,7840.6,0.00026098,0.00027979,-0.00001881,0.00379290,0.02632564,0.27423720,8552.0,0.00053067,0.00054531,-0.00001465,-0.00064256,-0.00454349,0.11600254,8003.7,0.00037844,0.00036129,0.00001715,0.00057183,0.02478561,0.09123884,60609.0,62778.0,71514.0,89741.0
