approach,f_beta,f_vot,f_tau,f_nhts,f_pi_source,f_fill_in,note,is_central,umr_eq_a4_hours_per_other_car_commuter,others_passenger_hours_m,others_truck_person_hours_m,time_bn,fuel_bn,total_bn,usd_per_other_commuter,hours_per_other_commuter,usd_per_other_car_commuter,usd_per_other_resident,f_variant,f_theta,f_sigma,f_hours,areas_at_free_flow_cap,uncapped_others_passenger_hours_m,f_elasticity,f_share,f_residual,f_elasticity_value
"B3 proportional capacity, residual",,low,central,2017 southwest,,,,False,,105.13353460359471,8.322465029235925,1.7852245823458475,0.15295723309965112,1.9381818154454986,21.991186910847002,1.1928763295791358,24.955150688359172,9.327052615970919,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,central,2022 national,,,,False,,85.22561411925446,6.724234593135725,1.446512893002881,0.12572685993309787,1.5722397529359788,17.839099510657483,0.9669951470767726,20.243446533279705,7.566040906840483,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,central,2022 national,,,,False,,105.13355561831418,8.16586920044737,1.7805598217157295,0.15484765836421643,1.935407480079946,21.959708477249574,1.1928765680183886,24.91942960349722,9.313701767395905,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,central,2017 national,,,,False,,85.22560686257792,6.769172753532806,1.4478515171253394,0.12067791568671385,1.5685294328120531,17.79700111581439,0.9669950647403639,20.195674132849184,7.548185847659672,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,central,2017 national,,,,False,,105.13354836163764,8.219856993236764,1.7821680389048138,0.1486264516895627,1.9307944905943766,21.907368127553532,1.1928764856819798,24.860034841448165,9.291502820266203,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,high,2017 southwest,,,,False,,85.22559310453498,6.677961170504303,1.4451340773590227,0.12329533366330221,1.5684294110223251,17.79586623886139,0.9669949086375198,20.19438629761366,7.547704515883621,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,high,2017 southwest,,,,False,,105.13353460359471,8.108022394888259,1.778836229216917,0.15185096998467543,1.9306871992015926,21.90615076752372,1.1928763295791358,24.858653406098217,9.290986505203414,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,high,2022 national,,,,False,,85.22561411925446,6.550973116510918,1.441351347120523,0.12483508209592792,1.5661864292164507,17.770416700671767,0.9669951470767726,20.16550668038127,7.536910683667603,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,high,2022 national,,,,False,,105.13355561831418,7.955461527128112,1.7742916720901245,0.1537617144348091,1.9280533865249339,21.876266746118198,1.1928765680183886,24.82474162769479,9.278311889633274,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,high,2017 national,,,,False,,85.22560686257792,6.5947533678672965,1.4426554765546205,0.11978032122543603,1.5624357977800565,17.727860921696777,0.9669950647403639,20.117215249760147,7.51886163560019,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,high,2017 national,,,,False,,105.13354836163764,8.008058231523899,1.7758584480615192,0.14753350254176228,1.9233919506032815,21.823376708759948,1.1928764856819798,24.764723091290236,9.255879805212322,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,low,2017 southwest,,,,False,,85.22559310453498,7.031201335794722,2.022736914718805,0.12511263248681934,2.1478495472056243,24.3701393092062,0.9669949086375198,27.6547373828911,10.336030179589464,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,low,2017 southwest,,,,False,,105.13353460359471,8.53690766358359,2.4901390996230317,0.1540634962146268,2.6442025958376583,30.001908516434497,1.1928763295791358,34.04555429414758,12.724614657988589,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,low,2022 national,,,,False,,85.22561411925446,6.897496069760531,2.017758415641704,0.12661863777026788,2.1443770534119717,24.330739362589007,0.9669951470767726,27.61002712650833,10.319319604728053,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,low,2022 national,,,,False,,105.13355561831418,8.376276873766626,2.484157944552237,0.15593360229362377,2.64009154684586,29.955263332758832,1.1928765680183886,33.9926222904212,12.704831183627324,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,low,2017 national,,,,False,,85.22560686257792,6.943592139198316,2.0194747968563758,0.12157551014799169,2.141050307004367,24.29299310913043,0.9669950647403639,27.567193447416855,10.303310405520605,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,low,2017 national,,,,False,,105.13354836163764,8.431655754949626,2.486220000261851,0.14971940083736315,2.6359394010992134,29.908151853088597,1.1928764856819798,33.9391611435041,12.6848499406193,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,central,2017 southwest,,,,False,,85.22559310453498,6.8545812531495125,2.0161599141783646,0.12420398307506078,2.140363897253425,24.28520490009343,0.9669949086375198,27.558355546538714,10.300007217031201,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,central,2017 southwest,,,,False,,105.13353460359471,8.322465029235925,2.4821536582118684,0.15295723309965112,2.6351108913115198,29.898751334802103,1.1928763295791358,33.92849362695126,12.680862928502536,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,central,2022 national,,,,False,,85.22561411925446,6.724234593135725,2.0113064832887564,0.12572685993309787,2.1370333432218542,24.24741544420169,0.9669951470767726,27.515472842206627,10.28397969451229,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,central,2022 national,,,,False,,105.13355561831418,8.16586920044737,2.4763227575202302,0.15484765836421643,2.631170415884447,29.85404152948674,1.1928765680183886,33.87775785114182,12.661900300049748,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,central,2017 national,,,,False,,85.22560686257792,6.769172753532806,2.012979746142977,0.12067791568671385,2.1336576618296905,24.20911395986469,0.9669950647403639,27.47200909843088,10.267735006986817,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,central,2017 national,,,,False,,105.13354836163764,8.219856993236764,2.4783330117077327,0.1486264516895627,2.6269594633972955,29.806262811061213,1.1928764856819798,33.82353953528468,12.641636063176806,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,high,2017 southwest,,,,False,,85.22559310453498,6.677961170504303,2.0095829136379235,0.12329533366330221,2.132878247301226,24.200270490980657,0.9669949086375198,27.46197371018633,10.263984254472938,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,high,2017 southwest,,,,False,,105.13353460359471,8.108022394888259,2.4741682168007055,0.15185096998467543,2.6260191867853813,29.795594153169716,1.1928763295791358,33.81143295975494,12.637111199016488,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,high,2022 national,,,,False,,85.22561411925446,6.550973116510918,2.004854550935809,0.12483508209592792,2.1296896330317368,24.16409152581437,0.9669951470767726,27.420918557904926,10.248639784296527,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,high,2022 national,,,,False,,105.13355561831418,7.955461527128112,2.4684875704882243,0.1537617144348091,2.6222492849230337,29.75281972621464,1.1928765680183886,33.76289341186243,12.618969416472169,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,high,2017 national,,,,False,,85.22560686257792,6.5947533678672965,2.006484695429578,0.11978032122543603,2.126265016655014,24.125234810598954,0.9669950647403639,27.37682474944491,10.23215960845303,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,central,high,2017 national,,,,False,,105.13354836163764,8.008058231523899,2.470446023153615,0.14753350254176228,2.6179795256953775,29.704373769033825,1.1928764856819798,33.70791792706526,12.598422185734313,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,low,2017 southwest,,,,False,,85.22559310453498,7.031201335794722,2.4272842976625664,0.12511263248681934,2.552396930149386,28.96025414864678,0.9669949086375198,32.863506148282916,12.282821082434928,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,low,2017 southwest,,,,False,,105.13353460359471,8.53690766358359,2.9881669195476386,0.1540634962146268,3.142230415762265,35.65268017649482,1.1928763295791358,40.45793480157529,15.12125858666274,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,low,2022 national,,,,False,,85.22561411925446,6.897496069760531,2.421310098770045,0.12661863777026788,2.547928736540313,28.909556695999182,0.9669951470767726,32.80597571231937,12.2613189320391,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,low,2022 national,,,,False,,105.13355561831418,8.376276873766626,2.9809895334626844,0.15593360229362377,3.136923135756308,35.59246220020946,1.1928765680183886,40.389600669432205,15.095718526659715,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,low,2017 national,,,,False,,85.22560686257792,6.943592139198316,2.4233697562276513,0.12157551014799169,2.544945266375643,28.875705356815555,0.9669950647403639,32.76756190256209,12.2469616705158,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,low,2017 national,,,,False,,105.13354836163764,8.431655754949626,2.9834640003142217,0.14971940083736315,3.1331834011515847,35.55003005992518,1.1928764856819798,40.341449541477324,15.07772191707951,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,central,2017 southwest,,,,False,,85.22559310453498,6.8545812531495125,2.4193918970140382,0.12420398307506078,2.5435958800890983,28.86039481896722,0.9669949086375198,32.75018781626679,12.240468060476962,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,central,2017 southwest,,,,False,,105.13353460359471,8.322465029235925,2.978584389854243,0.15295723309965112,3.1315416229538937,35.53140195655332,1.1928763295791358,40.32031074944361,15.069821238458141,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,central,2022 national,,,,False,,85.22561411925446,6.724234593135725,2.4135677799465083,0.12572685993309787,2.5392946398796057,28.811591669210255,0.9669951470767726,32.6948069966144,12.219769334780452,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,central,2022 national,,,,False,,105.13355561831418,8.16586920044737,2.971587309024277,0.15484765836421643,3.1264349673884935,35.47346032479664,1.1928765680183886,40.25455976667586,15.045246637267189,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,central,2017 national,,,,False,,85.22560686257792,6.769172753532806,2.4155756953715724,0.12067791568671385,2.536253611058286,28.777087252401692,0.9669950647403639,32.65565208767918,12.205135085507706,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,central,2017 national,,,,False,,105.13354836163764,8.219856993236764,2.9739996140492804,0.1486264516895627,3.122626065738842,35.43024339466397,1.1928764856819798,40.205518075196395,15.026917177248396,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,high,2017 southwest,,,,False,,85.22559310453498,6.677961170504303,2.411499496365509,0.12329533366330221,2.5347948300288117,28.760535489287662,0.9669949086375198,32.636869484250674,12.198115038518997,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,high,2017 southwest,,,,False,,105.13353460359471,8.108022394888259,2.9690018601608466,0.15185096998467543,3.1208528301455227,35.41012373661182,1.1928763295791358,40.18268669731192,15.018383890253544,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,high,2022 national,,,,False,,85.22561411925446,6.550973116510918,2.405825461122971,0.12483508209592792,2.530660543218899,28.713626642421332,0.9669951470767726,32.58363828090943,12.178219737521806,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,high,2022 national,,,,False,,105.13355561831418,7.955461527128112,2.9621850845858697,0.1537617144348091,3.1159467990206786,35.35445844938381,1.1928765680183886,40.11951886391951,14.994774747874661,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,high,2017 national,,,,False,,85.22560686257792,6.5947533678672965,2.4077816345154934,0.11978032122543603,2.5275619557409295,28.678469147987833,0.9669950647403639,32.54374227279628,12.163308500499616,,,,2022,1.0,85.23140624005438,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,high,high,2017 national,,,,False,,105.13354836163764,8.008058231523899,2.964535227784338,0.14753350254176228,3.1120687303261008,35.31045672940278,1.1928764856819798,40.06958660891548,14.97611243741729,,,,2017,1.0,105.14122952575103,,,"PMSA text, sigma 16",0.0125
"B3 proportional capacity, residual",,low,low,2017 southwest,,,,False,,458.4431245768193,35.3359140179224,7.756167905048477,0.6617957335866982,8.417963638635173,95.51271728518877,5.201631941967339,108.38588486239783,40.50950697772043,,,,2022,16.0,465.4616654542958,,,"fn19 -0.06, sigma 0",0.06897
"B3 proportional capacity, residual",,low,low,2017 southwest,,,,False,,563.8238417624231,42.1409288661529,9.499801267108158,0.8100400613959302,10.30984132850409,116.97852382553431,6.397312878585271,132.7448446144641,49.61373167726595,,,,2017,20.0,574.2453397249825,,,"fn19 -0.06, sigma 0",0.06897
"B3 proportional capacity, residual",,low,low,2022 national,,,,False,,458.83935528070555,34.91222354187371,7.749339758898282,0.6711754870435368,8.420515245941818,95.54166858003445,5.206127693294453,108.41873820171172,40.521785998922006,,,,2022,16.0,465.4616654542958,,,"fn19 -0.06, sigma 0",0.06897
"B3 proportional capacity, residual",,low,low,2022 national,,,,False,,564.3828937183081,41.648745695226836,9.493313510751085,0.821751925002317,10.315065435753404,117.03779809900364,6.403656048228474,132.81210785188586,49.638871487575564,,,,2017,18.0,574.2453397249825,,,"fn19 -0.06, sigma 0",0.06897
"B3 proportional capacity, residual",,low,low,2017 national,,,,False,,458.69929800108497,35.05829456946565,7.751643328021976,0.6443616561399885,8.396004984161966,95.2635678653651,5.2045385617744815,108.10315517887402,40.40383602156172,,,,2022,16.0,465.4616654542958,,,"fn19 -0.06, sigma 0",0.06897
"B3 proportional capacity, residual",,low,low,2017 national,,,,False,,564.1930000436034,41.81971249946255,9.49563001471653,0.7889232406985128,10.284553255415043,116.69159783258326,6.401501458158369,132.41924684570662,49.492038662514474,,,,2017,19.0,574.2453397249825,,,"fn19 -0.06, sigma 0",0.06897
"B3 proportional capacity, residual",,low,central,2017 southwest,,,,False,,458.4431245768193,34.44829442688362,7.729725274323656,0.6571754702842756,8.386900744607932,95.16026845758078,5.201631941967339,107.9859331163393,40.36002397014726,,,,2022,16.0,465.4616654542958,,,"fn19 -0.06, sigma 0",0.06897
