area_group,name,state,size,pop_k,auto_commuters_k,freeway_dvmt_k,arterial_dvmt_k,vot,commercial_vot,gas_price,diesel_price,fuel_kgal,delay_kph,delay_per_auto_commuter,tti,cost_musd,cost_per_auto_commuter,truck_delay_kph,truck_fuel_kgal,truck_cost_musd,ua,ua_name,match,ua_pop20,acs_group_car_commuters,acs_other_car_commuters,acs_group_car_person_minutes,acs_other_car_person_minutes,acs_group_carpool_2,acs_other_carpool_2,acs_group_carpool_3,acs_other_carpool_3,acs_group_carpool_4,acs_other_carpool_4,acs_group_carpool_5_6,acs_other_carpool_5_6,acs_group_carpool_7plus,acs_other_carpool_7plus,acs_group_carpooled,acs_other_carpooled,acs_group_commuter_minutes,acs_other_commuter_minutes,acs_group_commuters,acs_other_commuters,acs_group_drove_alone,acs_other_drove_alone,acs_group_means_bicycle,acs_other_means_bicycle,acs_group_means_bus,acs_other_means_bus,acs_group_means_car_truck_van,acs_other_means_car_truck_van,acs_group_means_commuter_rail,acs_other_means_commuter_rail,acs_group_means_ferry,acs_other_means_ferry,acs_group_means_light_rail,acs_other_means_light_rail,acs_group_means_motorcycle,acs_other_means_motorcycle,acs_group_means_other,acs_other_means_other,acs_group_means_subway,acs_other_means_subway,acs_group_means_taxi_ridehail,acs_other_means_taxi_ridehail,acs_group_means_walked,acs_other_means_walked,acs_group_means_worked_from_home,acs_other_means_worked_from_home,acs_group_personal_income,acs_other_personal_income,acs_group_persons,acs_other_persons,acs_group_transit_commuters,acs_other_transit_commuters,acs_group_transit_minutes,acs_other_transit_minutes,acs_group_vehicle_minutes,acs_other_vehicle_minutes,acs_group_vehicle_minutes_peak,acs_other_vehicle_minutes_peak,acs_group_vehicles,acs_other_vehicles,acs_group_vehicles_before_6am,acs_other_vehicles_before_6am,acs_group_vehicles_narrow_peak,acs_other_vehicles_narrow_peak,acs_group_vehicles_peak,acs_other_vehicles_peak,acs_group_workers,acs_other_workers,in_scope,s,c_commute,phi_commute_route,phi_population_route,q,persons,other_persons,group_persons,other_commuters,other_car_commuters,urbansize,h_other_2022,h_other_2017,passenger_delay_ph,truck_delay_ph,passenger_fuel_gal,truck_fuel_gal,w_truck
101,Phoenix-Mesa AZ,AZ,Vlg,4185,2005,43804.0,51956.0,24.01,80.15999999999998,4.13,4.08,62205,203239,76,1.24,5632,1645,10704,13183,806,69184,"Phoenix--Mesa--Scottsdale, AZ",first_city,3976313.0,426243.62487260276,1169774.4028217779,11395040.529672664,30519842.560818877,58515.575510658935,103449.20673329667,17735.30297130287,16078.508959054094,6043.6432798720125,6388.174851184882,2810.465,3114.2015724227576,789.0,2094.9835590540947,85893.98676183382,131125.0756750125,12430032.615186391,33220164.867272694,459829.05500679935,1258528.669580502,340349.6381107689,1038649.3271467653,1807.1769854514548,6576.1883156584345,8188.539776292371,16644.44814662534,426243.62487260276,1169774.4028217779,568.0,258.06940000000003,84.4987,55.882400000000004,813.0,2903.697124267573,1426.7485251474852,3877.046487681232,10238.530426577343,25303.95366669333,0.0,714.0,3625.7699000000002,7023.700964043595,6833.165820727927,25397.280253754623,55156.597352614735,328007.2852771823,30554752279.830494,169552699095.08414,1029338.8555137886,3128994.9567971504,9654.038476292371,20576.097070892913,475930.6719775422,998391.4401386861,10194616.840438506,28967020.326057147,5927319.85016424,19308355.27694231,382727.79387879104,1109049.3744456542,88878.36976347127,184391.399384784,133810.1289822574,460239.29168272624,224906.40491763887,739398.8920175114,514985.6523594141,1586535.9548576842,True,0.2567464608768624,0.270007306729546,0.24139539899116697,0.23196652311583754,1.0064127097276592,4185000.0,3110516.061230331,1074483.9387696693,1249380.6644166247,1161314.8695731708,5,282.92661513740046,334.9344494131314,192535000.0,10704000.0,49022000.0,13183000.0,0.0681650582752661
101,Pittsburgh PA,PA,Lrg,1745,794,14437.0,18959.0,24.01,80.15999999999998,3.75,4.509999999999999,17114,57560,53,1.1899999999999997,1585,1450,2949,3366,223,69697,"Pittsburgh, PA",exact,1745039.0,4534.624325043609,633296.108516548,128350.28454141984,16460266.039600035,646.0366,48470.33491587823,34.0,5128.141854599748,75.37,2399.89629929993,0.0,2089.3485535646437,0.0,641.5946912208778,755.4066,58729.31631456343,156355.21274141985,18765015.389323466,5713.5260250436095,712216.1120064064,3779.2177250436093,574566.7922019846,0.0,3462.545185711429,594.0,32538.243775325336,4534.624325043609,633296.108516548,0.0,140.6548,0.0,202.8355311668833,0.0,2919.367,0.0,581.0404564193436,215.9017,8392.543717043784,0.0,2641.1731,113.0,3960.2858555044495,256.0,24081.31406868726,2855.5054999999998,149298.3474439677,623129843.5137345,85681327047.36317,17303.356220888974,1707863.376394415,594.0,38442.27420649222,17565.0,1661177.2844410269,122703.8912080865,15757414.363186046,75986.51616919039,11151856.48793613,4245.411858376943,606142.2502189316,295.74027597240274,75332.43163220711,1616.0406333333333,266675.84244335536,2652.10898240454,427064.2396756372,8569.031525043609,861514.4594503741,True,0.010403146690439392,0.0080143822362298,0.00690260514467466,0.009107738154931816,1.0114964351037707,1745000.0,1726846.5090251833,18153.490974816737,720189.031076654,640406.0965833295,5,282.92661513740046,334.9344494131314,54611000.0,2949000.0,13748000.0,3366000.0,0.06633919235801299
101,Portland OR-WA,OR,Lrg,2085,861,16097.0,16512.0,24.01,80.15999999999998,4.44,4.3,24786,85991,72,1.4,2396,1817,4793,5746,362,71317,"Portland, OR--WA",exact,2104238.0,88828.93068731127,696342.7168780821,2297436.4100347864,16871492.239641737,12309.282357344266,62425.753202829714,2729.976652324767,10239.722773392661,51.146639336066386,5271.6539999999995,491.043,2811.1303,0.0,707.2666095290472,15581.4486490051,81455.52688575143,2729736.6199347866,19525136.11698332,105471.23548731126,787235.6153975902,73247.48203830617,614887.1899923307,1696.8295,16035.407439336066,6295.1519,28113.85335059494,88828.93068731127,696342.7168780821,481.33,620.0,0.0,0.0,787.7029,7492.1602,0.0,1808.6750689731027,1195.6276,6682.844391320868,354.533,704.3133,378.6474,2973.0978,5452.4825,26462.54696928307,12218.647181961804,215774.96682147786,7225768599.110134,105148942348.00351,224710.47289779023,1895976.1582730627,7918.7178,36930.32685059494,292050.1405,1675415.176570123,2059771.2085554595,15845819.52255279,1196220.8291548195,11276633.811790138,80801.44106092057,656220.8337137311,18807.861664710195,86272.72160742209,28937.979396795323,297477.4711900601,47600.594063010365,457394.7528205842,117689.88266927307,1003010.5822190681,True,0.10990368736695413,0.11931520128593981,0.10438824048924701,0.09743832968146238,0.9831721336635436,2085000.0,1855850.8118399007,229149.18816009938,770129.8861577343,681375.3118009784,5,282.92661513740046,334.9344494131314,81198000.0,4793000.0,19040000.0,5746000.0,0.07207141641309599
101,Poughkeepsie-Newburgh NY-NJ,NY,Sml,430,189,5203.0,4941.0,24.01,80.15999999999998,3.56,4.4,2791,9526,35,1.09,260,818,443,501,33,71803,"Poughkeepsie--Newburgh, NY",exact,314766.0,6847.4577,120075.6009,183467.5289,3635501.2287,755.9685999999999,6646.504400000001,342.0159,1170.1732,3.2697000000000003,410.7788,162.876,223.79860000000002,134.7231,210.9711,1398.8533000000002,8662.2261,199947.02180000002,4529710.0574,7637.3244,134072.5882,5448.6044,111413.3748,25.096500000000002,352.8579,272.2741,2251.0192,6847.4577,120075.6009,10.452,4338.884,0.0,21.918,0.0,0.0,0.0,2.3874,0.0,653.7429,76.4157,1052.7642,0.0,728.7856,405.6284,4594.6281,239.52800000000002,18400.208700000003,374827546.41661453,15770460994.759712,13894.7993,308352.5053,359.1418,7664.5854,13263.591,772876.41,167785.3503,3519738.5803184523,97913.4419,2559174.4671309525,5991.876353571428,116028.10637392857,1230.7536,10865.52776,3140.511025,60558.794886428564,4130.1723250000005,85493.4426697619,7876.8524,152472.79690000002,True,0.04472274307419496,0.047193766569551245,0.04087084845025461,0.039323646082610776,1.3343788880833356,430000.0,410769.22047809616,19230.77952190383,178524.4512568369,159886.38241841344,2,293.6911726184126,351.3603531069761,9083000.0,443000.0,2290000.0,501000.0,0.060304271121468876
101,Providence RI-MA,RI,Lrg,1225,589,9189.0,10506.0,24.01,80.15999999999998,3.4300000000000006,4.29,11309,41672,52,1.24,1108,1083,1455,1689,110,72505,"Providence, RI--MA",exact,1285806.0,4868.477162083792,531874.0724164384,138608.32363427657,14473357.874326877,661.0414999999999,42237.98364131587,0.0,10154.510390350966,0.0,2446.667205769423,0.0,1769.2548491650834,0.0,320.36,661.0414999999999,56928.77608660134,150985.5045210979,16261397.850734217,5656.200348905109,588790.2124387361,4207.435662083792,474945.296329837,0.0,3558.2384944405558,210.0,10463.262346275373,4868.477162083792,531874.0724164384,0.042899999999999994,5859.221589081092,0.0,73.5072,0.0,412.7375,0.0,1251.6299427757226,168.805,10252.19306580342,0.0,676.2874644535547,0.0,3742.1577277472256,408.87528682131784,20626.90469172083,735.6921324367564,77487.74178924107,686286750.2997837,60637532082.82541,12266.280235636437,1294683.0362845315,210.0429,17485.01609981002,8252.574,1042459.6931772323,127399.11613427658,13652184.190819532,90295.4634820518,9652146.100220079,4537.956412083791,505421.32762275345,462.615,60865.61119133237,2388.11055,239477.77781852952,3341.0811233626637,360191.97117186384,6391.892481341866,666277.9542279772,True,0.009734633041504761,0.009589495920834683,0.008261034390782743,0.00852175154418931,0.9372972497982072,1225000.0,1213075.0745241565,11924.925475843333,551674.1922705722,498354.3218483494,5,282.92661513740046,334.9344494131314,40217000.0,1455000.0,9620000.0,1689000.0,0.04544046331158854
101,Provo-Orem UT,UT,Med,615,272,6338.0,4632.0,24.01,80.15999999999998,3.97,3.86,4894,14012,38,1.17,422,843,1434,1860,108,72559,"Provo--Orem, UT",exact,588609.0,23486.61561251125,221577.29469864987,602625.779159856,5406022.591988029,2299.977824932493,20933.650965976598,1557.5563178217822,4288.617525112511,511.1717443744374,758.7841624662466,94.21121008100809,1964.0702927092711,0.0,779.1855711971198,4462.917097209721,28724.308517461744,637920.9966770477,5988842.565863096,24458.671854185417,242978.11009918991,19023.69851530153,192852.9861811881,70.5101,1785.0628034203419,166.5553,3619.9769842484247,23486.61561251125,221577.29469864987,128.19072619261925,1866.0253507650764,0.0,0.0,0.0,340.4241584158416,98.15481548154814,2076.1363810981097,0.0,1724.457692709271,0.0,338.62537083708366,0.0,400.1873504950495,508.6453,9249.919308550856,2491.9363861386137,53349.07114464446,1737751239.6774213,23755898452.23832,56778.663311161115,598188.5559633663,294.74602619261924,6165.0518642664265,19020.080033483348,324171.4930739874,517640.61131839186,5052204.512609197,370695.8833764177,3558938.352516244,20937.662860633063,207891.80930691547,2932.506320462046,23169.69184711328,7229.826010876088,97021.45032406562,14296.721057245724,145528.58773736894,26950.608240324033,296327.1812438344,True,0.08991477219099632,0.09639414835366061,0.08406102610545788,0.07951404246594997,0.9389782906711011,615000.0,559702.4151025373,55297.58489746274,227296.66798961002,207235.7272526906,3,303.794226077386,360.5279398245528,12578000.0,1434000.0,3034000.0,1860000.0,0.13044332537695758
101,Raleigh NC,NC,Lrg,1100,523,11941.0,14279.0,24.01,80.15999999999998,3.38,3.96,8069,28085,42,1.15,748,987,988,1206,74,73261,"Raleigh, NC",exact,1106646.0,19719.905178852117,432818.06812767725,655371.5965072192,11153058.846870394,2092.060296530347,28948.345720547946,562.9795297670233,5833.215158614139,554.6805686931307,2014.6884156684332,182.5268872912709,674.238401279872,20.230304439556043,733.3935709529047,3412.477586721328,38203.8812670633,746761.9943818019,11820410.337732976,21786.698265843417,456809.54843155685,16307.427592130787,394614.18686061393,1.7433256674332565,1309.9699378462153,442.2898,4512.848655024498,19719.905178852117,432818.06812767725,0.0,0.0,0.0,0.0,0.0,0.8264,0.0,280.46665593440656,68.96011254874513,7752.5765707129285,0.0,0.0,284.93670000000003,3679.5788000000002,1268.8631487751225,6455.213284361565,5473.825774072593,160017.84672077792,1720034376.325597,68034971951.93303,56033.13975961404,1149460.3043580242,442.2898,4513.675055024498,15925.717,188511.98988264176,573037.1169415375,10753458.255746944,460570.9881360997,8569754.666364638,18003.25283372713,415722.01958646806,2916.1657874820853,32436.56131312302,7940.097925631104,213908.51078447927,13646.37744760824,323579.4937182511,27260.52403991601,616827.3951523348,True,0.0482109349778227,0.05247502446956453,0.04547830794057526,0.04240942542292964,0.9124894086878637,1100000.0,1046967.971524395,53032.02847560497,416094.19423461513,394272.39227950195,5,282.92661513740046,334.9344494131314,27097000.0,988000.0,6863000.0,1206000.0,0.045779483748283264
101,Richmond VA,VA,Lrg,1060,503,13992.0,11688.0,24.01,80.15999999999998,3.52,4.02,8353,28611,42,1.12,764,929,1024,1273,77,74746,"Richmond, VA",exact,1059150.0,8765.471,429418.9964,226042.42429999998,11133357.4978,410.6343,35318.7481,0.0,6382.6085,35.6438,2260.0456,0.0,1187.3255,0.0,488.68809999999996,446.2781,45637.4158,258243.2401,11933097.444,11085.7492,460524.3984,8319.1929,383781.5806,0.0,1593.196,1024.4131,6143.5671999999995,8765.471,429418.9964,0.0,964.9938,0.0,0.0,0.0,0.0,0.0,288.8419,33.442,5488.5953,0.0,327.8075,418.8782,3668.9946,843.5449,12629.4057,1222.0851,94209.9262,731351249.204614,52757308904.7773,20292.0037,1077887.3002,1024.4131,7436.3685000000005,15366.1965,408663.461,225251.79249999998,10460723.598932143,163595.2428,7715120.943991667,8952.2992,408383.19509619044,987.2598499999999,42126.22880952381,4484.25785,205854.72872666668,6595.74495,305873.27103666664,12307.8343,554734.3245999999,True,0.01916536640527073,0.021863492329921005,0.018867068694769836,0.01679739888894058,0.9652339979779144,1060000.0,1039684.7116104129,20315.288389586975,444115.67836783873,414175.0161085124,5,282.92661513740046,334.9344494131314,27587000.0,1024000.0,7080000.0,1273000.0,0.046566367077578476
101,Riverside-San Bernardino CA,CA,Lrg,2115,1067,31482.0,14293.0,24.01,80.15999999999998,5.46,5.45,36589,133638,95,1.44,3731,2009,6966,8240,535,75340,"Riverside--San Bernardino, CA",exact,2276703.0,517495.395149397,417135.4424669386,17387356.632743508,14078657.558877494,56082.586293898676,38298.5796232217,16392.326020803393,9263.43064980402,5406.49699717803,2905.4047352054504,4967.223499338593,1857.3291503459855,1765.4920307269274,480.48249999999996,84614.12484194562,52805.22665857716,17926988.120725974,15009051.38447958,533474.6335281152,441725.32205381675,432881.27030745137,364330.2158083614,1173.2317314585223,2120.190888808881,2680.4474224677533,4025.6596284086654,517495.395149397,417135.4424669386,1578.3606359564042,2230.7298875312467,0.0,70.4107589241076,63.25697320267974,240.8065,882.3408000000001,2224.3692148214823,3362.987590502816,4612.470713375884,536.4621400759924,424.80244726527343,1001.9929819901067,1666.3479,4700.158103063915,6974.091647742625,39877.02787199375,62981.78339256084,33884838199.75141,46991496603.141525,1227262.5224885035,1111038.5881325623,4858.52717170283,6992.409222129293,326704.0274521948,488653.23108487605,15513792.224203128,13158917.910461126,7769853.309669954,7908582.440654277,470832.898524426,391602.7502728847,139809.7168685063,72878.50900664506,142002.31246922488,148917.9235294707,244662.9985490581,240211.22976854874,573351.661400109,504707.1054463776,True,0.5443804054899741,0.5611961396303787,0.5238715879871779,0.5109227469861987,0.9045028419963604,2115000.0,963635.4423887047,1151364.5576112953,381588.3298402578,359884.47688220884,5,282.92661513740046,334.9344494131314,126672000.0,6966000.0,28349000.0,8240000.0,0.06747599110084086
101,Rochester NY,NY,Med,720,335,5587.0,6815.0,24.01,80.15999999999998,3.56,4.4,4911,19254,41,1.15,507,1119,575,719,44,75664,"Rochester, NY",exact,704327.0,1787.1356252774722,273757.99372267775,43570.22190879912,5327555.6707112985,302.6922443155684,20784.4249039696,470.77434371562845,4198.95685879412,3.3566,1319.837211738826,24.748925107489256,904.5082377262273,0.0,446.70674118588136,801.5721131386862,27654.433953414657,62025.74683581642,5794494.928814629,2443.399690680932,295416.01955682435,985.5635121387861,246103.55976926308,0.0,1339.9737310868913,532.9118,5386.998150574942,1787.1356252774722,273757.99372267775,0.0,4.666172322767723,0.0,48.897,0.0,0.0,0.0,0.0,116.8095,2999.9178988501153,0.0,371.0,0.0,2075.9851945505447,6.542765403459653,9430.587686761324,395.5134219478052,44424.119827817216,199355463.03588277,30107883751.95749,5751.7124296970305,690167.7491147785,532.9118,5811.56132289771,17857.354,217906.6029159584,33828.587663015365,5057030.991220575,28122.73133848115,3777866.0319788,1299.623350556611,260544.91372856643,55.40383333333333,24477.24512859614,628.995547610239,130500.76353269034,986.9780379612039,194065.99160368656,2838.913112628737,339840.13938464154,True,0.008572423754546664,0.006892205165187168,0.005935168154633578,0.007503249925931767,1.0346024788588062,720000.0,713827.8548967263,6172.145103273598,305544.08873320214,283161.9040604329,3,303.794226077386,360.5279398245528,18679000.0,575000.0,4192000.0,719000.0,0.03892752304509365
101,Sacramento CA,CA,Lrg,1935,912,18447.0,14970.0,24.01,80.15999999999998,5.46,5.45,24857,88748,72,1.32,2420,1642,3325,4260,257,77068,"Sacramento, CA",exact,1946618.0,135400.42625434542,591029.9217323533,3631980.3081694967,16322368.070823632,13298.726609470947,43239.76692668267,4547.663687108711,11415.058577237724,1999.7920755975597,5248.476841324133,692.1581,2520.1739,85.60659671967197,838.1601,20623.94706889689,63261.63634524452,3935475.874551225,17700957.37379654,146502.20058251824,636730.3676788078,114776.47918544855,527768.2853871087,496.9776281728173,6920.686996059606,1041.3566,6698.386477237724,135400.42625434542,591029.9217323533,363.4875,1256.9965335833583,0.0,0.0,908.2502,5286.462399999999,34.9615,927.7920927492748,2836.9893,7894.541072147214,0.0,524.0441,898.9903,2824.8976000000002,4520.7613,13366.638674677468,19422.294678737875,134975.00684477447,11583958330.013464,82050770246.50873,355271.64036337635,1639108.2500266326,2313.0943,13765.889510821082,105425.7597,789381.2233028803,3326236.6802985435,15450343.235736202,2187433.0424257396,10327347.490682496,124518.46623445828,558846.5447188001,20367.37698819415,71888.71653209542,51171.67668729473,248149.33366728856,82819.29650428743,382426.1798900329,165924.49526125612,771705.3745235824,True,0.1847643179968827,0.1837393209349135,0.16223731659077137,0.16538584992037147,0.9702263893272626,1935000.0,1577481.044676032,357518.955323968,612483.9882290105,568544.9751290483,5,282.92661513740046,334.9344494131314,85423000.0,3325000.0,20597000.0,4260000.0,0.04872046148021115
101,Salem OR,OR,Sml,270,125,2060.0,2568.0,24.01,80.15999999999998,4.44,4.3,2157,7136,42,1.13,200,945,411,484,31,78229,"Salem, OR",exact,268331.0,29551.11503564356,74116.08008988899,669221.5836894689,1716949.3780465347,5558.343238133813,6570.862152625263,712.9298,523.0666330933093,404.5634137413741,28.39063906390639,335.0791,580.4297909991,0.0,0.0,7010.915551875187,7702.749215781579,764048.844590429,1852943.9876364535,31608.659432673267,81682.07170141014,22540.199483768374,66413.3308741074,0.0,676.0868390639064,757.7362999999999,882.3156251125113,29551.11503564356,74116.08008988899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.825,577.0666525952595,1528.6665789978997,0.0,0.0,0.0,0.0,722.7414444344435,4138.097568346835,1937.6332757575756,12763.770296579658,1748659642.9591556,8511942013.916592,71822.90255820582,199374.5776659466,757.7362999999999,882.3156251125113,17507.711499999998,38995.38916021602,551214.9031455416,1617383.5651986927,326243.47941665165,1047650.1704843964,25725.17104293729,70337.12611275027,5781.365895847584,11101.225227482748,10554.31113360336,27883.499469839982,16126.075140684068,48528.4262460386,33546.29270843084,94445.8419979898,True,0.274689937557842,0.2636375413828392,0.2354828809272079,0.24875779969755227,0.9955844714222172,270000.0,195833.71685938266,74166.28314061734,80150.53102194516,72694.16433201314,2,293.6911726184126,351.3603531069761,6725000.0,411000.0,1673000.0,484000.0,0.0744295545092358
101,Salt Lake City-West Valley City UT,UT,Lrg,1165,527,11058.0,11152.0,24.01,80.15999999999998,3.97,3.86,13393,41415,58,1.24,1224,1524,3819,4535,286,78499,"Salt Lake City, UT",first_city,1178533.0,77502.2199,425959.6788,1786368.5273,9484048.2904,14049.4775,45302.2881,3017.4165,5929.0638,1084.6022,2968.0132,194.37539999999998,3431.6282,318.5479,1541.1161,18664.4195,59172.1094,1895454.8647999999,10484961.0741,81859.0431,463111.7417,58837.8004,366787.56940000004,201.8192,3797.4836,1061.6851,7272.6582,77502.2199,425959.6788,119.0,3239.1383,0.0,0.0,369.7472,3766.9569,0.0,1034.9213,642.0887,4826.6441,187.0,43.0,184.4934,1688.9503,1590.9895999999999,11482.3102,6234.662499999999,100162.9075,4661869005.246814,51842384561.493416,176068.80180000002,1033036.2597,1737.4323,14321.7534,66823.703,589655.1475,1520916.8756809523,8786107.93634619,940163.9456833333,6579530.516307857,67398.62785285714,395703.3178909524,14273.011716666668,41755.23366333333,24755.560146666667,193757.4341107143,43349.06970142857,285076.3507509524,88093.7056,563274.6492,True,0.1510371625116665,0.1530515054384303,0.13454876595951198,0.1346119766114421,0.9635225565549417,1165000.0,989041.7056739086,175958.29432609145,443283.97856586915,407643.3192031684,5,282.92661513740046,334.9344494131314,37596000.0,3819000.0,8858000.0,4535000.0,0.11789962694446401
101,San Antonio TX,TX,Lrg,2070,997,27674.0,15793.0,24.01,80.15999999999998,3.27,3.67,17172,61944,48,1.26,1701,1042,3369,3411,249,78580,"San Antonio, TX",exact,1992689.0,414715.55381146114,414048.3653550255,10835463.583189528,10996875.293726223,52682.66204206421,40328.643018151815,15699.728388418842,11031.697713021302,4178.099381608161,3903.9469652265225,2674.6081,786.1120999999999,9.1537,592.8674000000001,75244.2516120912,56643.26719639964,11560867.645944973,11865817.15539337,438835.0716078908,450807.29496051604,339471.30219936994,357405.0981586259,1738.9849,1084.7282138013802,6622.02902280228,10927.7357,414715.55381146114,414048.3653550255,0.0,0.0,0.0,0.0,0.0,0.0,894.2425000000001,902.8259258025803,4273.140610021002,6324.732098619862,0.0,0.0,2039.1818999999998,2797.69,8551.938863606361,14721.217667266726,46844.12994050405,85577.35583129313,29512925467.76728,49039182740.875435,1011061.6257264927,1082854.3843207022,6622.02902280228,10927.7357,326105.3387160516,427524.4643,9743751.7316,10200964.277547605,6599253.59248747,7201904.454893014,375549.9160867056,386144.43868581805,55613.52246965797,51926.59567515901,157533.0262574476,168000.46079992998,250862.51536942137,271467.1782428148,485679.20154839486,536384.6507918092,True,0.5008224844437937,0.5067150475709582,0.46913999145673296,0.46729621788903525,0.9885783336425915,2070000.0,1033297.457201347,1036702.542798653,429517.0681410139,394065.15222635755,5,282.92661513740046,334.9344494131314,58575000.0,3369000.0,13761000.0,3411000.0,0.07035459215637138
