area,group_car_commuters,other_car_commuters,group_car_person_minutes,other_car_person_minutes,group_carpool_2,other_carpool_2,group_carpool_3,other_carpool_3,group_carpool_4,other_carpool_4,group_carpool_5_6,other_carpool_5_6,group_carpool_7plus,other_carpool_7plus,group_carpooled,other_carpooled,group_commuter_minutes,other_commuter_minutes,group_commuters,other_commuters,group_drove_alone,other_drove_alone,group_means_bicycle,other_means_bicycle,group_means_bus,other_means_bus,group_means_car_truck_van,other_means_car_truck_van,group_means_commuter_rail,other_means_commuter_rail,group_means_ferry,other_means_ferry,group_means_light_rail,other_means_light_rail,group_means_motorcycle,other_means_motorcycle,group_means_other,other_means_other,group_means_subway,other_means_subway,group_means_taxi_ridehail,other_means_taxi_ridehail,group_means_walked,other_means_walked,group_means_worked_from_home,other_means_worked_from_home,group_personal_income,other_personal_income,group_persons,other_persons,group_transit_commuters,other_transit_commuters,group_transit_minutes,other_transit_minutes,group_vehicle_minutes,other_vehicle_minutes,group_vehicle_minutes_peak,other_vehicle_minutes_peak,group_vehicles,other_vehicles,group_vehicles_before_6am,other_vehicles_before_6am,group_vehicles_narrow_peak,other_vehicles_narrow_peak,group_vehicles_peak,other_vehicles_peak,group_workers,other_workers,title,group_share_persons,group_share_commuters,group_share_car_commuters,group_share_vehicles,group_share_vehicle_minutes,group_share_vehicles_peak,group_share_carpooled,group_share_transit_commuters,group_share_means_worked_from_home,group_mean_one_way_minutes,group_peak_share_of_vehicles,group_vehicles_per_car_commuter,other_mean_one_way_minutes,other_peak_share_of_vehicles,other_vehicles_per_car_commuter,group_share_persons_scaled
19820,60485.4459,1678599.252,1550468.9399,43884518.1545,7864.8816,114369.3023,2838.0,23257.6387,1120.0,8904.5856,0.0,4956.7986,108.0,505.0,11930.8816,151993.3252,1593482.9399,45994447.7542,62838.4459,1762418.0781,48554.5643,1526605.9268,0.0,4674.3076,50.0,18043.0,60485.4459,1678599.252,0.0,76.30760000000001,0.0,647.0,0.0,224.0,0.0,1812.0,680.0,22505.881,0.0,806.0,109.0,9062.0473,1514.0,25968.2826,4870.3964,257928.684,4875409117.592498,188207989249.76782,152252.7734,4249007.6827,50.0,19796.3076,500.0,823968.602,1397739.6612333334,42155935.727719046,968933.581,29005412.567885716,53835.5051,1605679.9033642856,8527.372966666666,213467.3774,23418.7623,693404.7215380953,36012.5127,1082208.1022809525,67708.8423,2020346.7621,"Detroit-Warren-Dearborn, MI",0.034592993284226735,0.034427186027688454,0.03478004606275824,0.03244049728337223,0.03209234694318995,0.0322051947688457,0.07278291493919861,0.002519360326754182,0.018532775657307814,25.35840785171296,0.668936097712957,0.8900571748946965,26.097353588079944,0.6739874491880146,0.956559405975647,0.035880095563171385
41860,261224.0,1251715.0,7924508.0,39590625.0,35676.0,119955.0,7512.0,33259.0,5524.0,10795.0,2447.0,7938.0,1222.0,2820.0,52381.0,174767.0,9420603.0,54585304.0,307499.0,1640857.0,208843.0,1076948.0,2538.0,38001.0,13522.0,111228.0,261224.0,1251715.0,2589.0,26376.0,466.0,7678.0,596.0,9027.0,898.0,5829.0,2717.0,22245.0,7973.0,77141.0,2453.0,11474.0,12523.0,80143.0,37644.0,416954.0,26055046287.41,321845174973.2675,682098.0,3965863.0,25146.0,231450.0,1108789.0,11704754.0,7094603.392857143,36708429.01428571,4591026.630952381,27169999.811904762,234546.43333333335,1169917.5166666666,38290.13809523809,113110.94285714286,99290.38333333333,575647.0619047619,155365.0,855814.2976190476,345143.0,2057811.0,"San Francisco-Oakland-Hayward, CA",0.1467520919388093,0.15782485336355367,0.17265996844552225,0.16700067903724647,0.16196603301145523,0.15364733076104997,0.23060295490165003,0.0979984099518309,0.0828072274845028,30.63620694701446,0.6624061504239459,0.8978747486193204,33.266338261042854,0.7315167825313335,0.9346516712403915,0.15221230032327604
42660,130053.0,1384022.0,3927314.0,40745119.0,16445.0,120659.0,6128.0,25972.0,1101.0,13706.0,180.0,5960.0,1149.0,3013.0,25003.0,169310.0,4553688.0,48771534.0,147626.0,1633400.0,105050.0,1214712.0,281.0,21721.0,9206.0,95067.0,130053.0,1384022.0,146.0,6327.0,0.0,1832.0,1219.0,16686.0,0.0,3390.0,1471.0,14874.0,250.0,4949.0,248.0,3413.0,4752.0,81119.0,15287.0,395760.0,11060947618.8225,260712516619.19174,323076.0,3821069.0,10821.0,124861.0,492530.0,5674956.0,3443982.119047619,38102935.942857146,2223712.4523809524,25128049.014285713,116030.01190476191,1295466.8444444444,22945.245238095238,208943.4,39228.416666666664,522465.0468253968,71686.92380952381,869938.2349206349,162913.0,2029160.0,"Seattle-Tacoma-Bellevue, WA",0.07795962737790305,0.08288817793788524,0.08589600911447584,0.08220352130635984,0.08289380487659993,0.07613106249858295,0.12867384065914272,0.07975265694786339,0.0371903942858116,30.846111118637637,0.6178308752425609,0.8921748203021992,29.85890412636219,0.6715248936330009,0.9360160781002357,0.08086027298666357
33460,64760.60630335658,1464495.83988498,1422623.3979703132,35084751.39471724,11336.797391296663,94077.81562934647,2540.6766910258457,23135.00682646903,343.0,9384.544343237812,155.0,5063.148759339127,0.0,1644.072449390122,14375.47408232251,133304.58800778256,1549422.3187466257,38367888.62761179,72370.33173549916,1591808.7904876086,50385.13222103407,1331191.2518771975,138.0,12695.4119310069,2082.272427242724,29955.702324392438,64760.60630335658,1464495.83988498,0.0,406.0,0.0,0.0,0.0,3849.0,0.0,634.5634873025394,1244.8976,23231.81747330704,0.0,503.0,0.0,9916.425583803251,4144.555404899858,46121.02980281642,10030.383634565584,343482.5385925973,5322123072.876727,189718596960.10577,151581.62898218932,3619981.6061974447,2082.272427242724,34713.70232439244,48225.44854485449,1545249.241139114,1219192.387119452,33650870.16921711,816196.1560867946,24269150.356645573,57012.00648035769,1400004.0342089396,11361.378100829897,190150.80151396032,25459.48972387505,645830.0491283291,37356.72017242466,987881.869002052,82400.71537006475,1935291.329080206,"Minneapolis-St. Paul-Bloomington, MN-WI",0.04019066353396822,0.04348710470470429,0.042347773955618784,0.039129292257747535,0.034963871520153074,0.03643709919512914,0.09734201001047454,0.056589679748874994,0.028373456821247933,21.40963405293611,0.6552430352595141,0.880350103785281,24.103327520800285,0.705627873108413,0.9559631349440326,0.0416860384557578
38060,571363.1904,1402170.384,15825609.3536,38180446.9248,76070.5664,124952.3808,22026.0,20436.7728,9067.0,9187.0,3310.0,4394.0,789.0,2617.2688,111262.5664,161587.4224,17021997.3136,41218296.5152,611365.4496,1502184.0192,460100.624,1240582.9616,2039.0,7438.0,9368.0,17228.9504,571363.1904,1402170.384,568.0,259.0,143.0,67.2288,813.0,2918.0,1840.2592,5059.3408,13049.0,30696.7232,0.0,714.0,4140.0,7778.8288,8042.0,27853.5632,70951.5216,385336.0992,40230109994.855125,198894285686.10876,1390043.9824,3796699.368,10892.0,21187.1792,521119.0,1033543.344,14232654.49375238,36158355.87269524,7880760.000114285,23153775.862238094,514465.0592571428,1326137.4473619047,132904.0636952381,244933.4769904762,165306.2296952381,525147.7549047619,288100.1788952381,857795.7751714286,682316.9712,1887520.1184,"Phoenix-Mesa-Scottsdale, AZ",0.26799937619678066,0.28926006162851353,0.2895127794183626,0.27950905065436954,0.2824443167591071,0.25141914313668723,0.4077792595460059,0.33953487188973963,0.15549736255303642,27.84258960779847,0.5599995057219974,0.9004168765176771,27.438912935015196,0.6468377594478222,0.9457748234410752,0.2779708350128613
45300,57543.0,1215241.0,1666714.0,36000361.0,8655.0,99317.0,2128.0,19723.0,1668.0,7024.0,809.0,4893.0,469.0,951.0,13729.0,131908.0,1864133.0,37933020.0,65526.0,1290037.0,43814.0,1083333.0,1552.0,7793.0,2295.0,12010.0,57543.0,1215241.0,0.0,102.0,0.0,0.0,331.0,90.0,0.0,4118.0,2009.0,21168.0,0.0,300.0,564.0,9036.0,1232.0,20179.0,7633.0,315825.0,3654788210.8224998,150750409674.5805,132615.0,3291887.0,2626.0,12502.0,111760.0,537256.0,1421435.1785714286,34009013.15238095,995766.3452380953,24606715.552380953,50041.94761904762,1155531.9761904762,6463.333333333334,135554.16666666666,18039.38095238095,509765.3261904762,33576.59761904762,823310.8595238095,73159.0,1605862.0,"Tampa-St. Petersburg-Clearwater, FL",0.03872533874998467,0.04833858699300586,0.04521034205332562,0.04150881719548046,0.040119028844736615,0.0391843728591885,0.0942686267912687,0.17358540454785829,0.023598117839101214,28.44875316668193,0.6709690413062033,0.8696443984333041,29.404598472756984,0.7124950901298954,0.9508665163457094,0.04016619329958896
12580,21298.769,1117988.1335,673955.1208,33483862.3972,3987.0661,85975.5068,1361.8045,20981.551,0.0,5746.5337,657.0,3735.8111,0.0,1664.3514,6005.8706,118103.754,762865.2188,37168679.5203,23216.7056,1233373.3810999999,15292.8984,999884.3795,91.0,4872.2748,449.0,30605.4677,21298.769,1117988.1335,491.0,8106.0,0.0,332.0,0.0,1429.0,0.0,1663.8798,515.0,13964.5087,0.0,7768.0,119.9366,9534.8376,252.0,37109.279,2923.1189,216152.2433,1715838146.6233876,148991220360.76437,62096.9729,2795005.6663,940.0,48240.4677,58863.0,2591856.6385,554300.1784666666,31746027.8522,400235.71646666666,22535644.6567,17983.102883333333,1063412.224149762,2489.6666666666665,143684.83472333333,6488.8812,479963.034855,12454.802766666668,760087.7424597619,26139.8245,1449525.6244,"Baltimore-Columbia-Towson, MD",0.02173424645233865,0.018475957948204624,0.01869482476561693,0.016629536334941988,0.017160821956371506,0.01612183412243817,0.04839165874005875,0.0191132789898214,0.013342983303304565,32.85846114187708,0.6925836351750914,0.8443259271619563,30.13578863454199,0.7147630290478189,0.9511838205479146,0.022542913048782188
36740,35728.0,1134858.0,1192394.0,32681368.0,7498.0,102273.0,689.0,22988.0,426.0,5970.0,432.0,4289.0,0.0,894.0,9045.0,136414.0,1247039.0,35003811.0,38147.0,1200151.0,26683.0,998444.0,0.0,5056.0,598.0,13403.0,35728.0,1134858.0,0.0,1943.0,0.0,0.0,0.0,148.0,0.0,1151.0,244.0,17616.0,0.0,301.0,626.0,10148.0,951.0,15527.0,3890.0,244436.0,2169883114.1125,118509179440.15399,81769.0,2857334.0,598.0,15795.0,19740.0,1107957.0,1027060.0,30902787.50952381,558096.5,20973116.283333335,31480.566666666666,1070982.4416666667,5351.333333333333,138313.74285714285,12562.233333333334,479416.9,19972.233333333334,729803.65,42037.0,1444587.0,"Orlando-Kissimmee-Sanford, FL",0.027821073300255215,0.030805993387698277,0.030521465317370957,0.028554760049734396,0.032166141717202244,0.02663760435257176,0.06218247066183598,0.03647898493259318,0.01566489211761958,32.69035572915301,0.6344305534525533,0.8811175175399313,29.1661724233034,0.6814338140448661,0.9437149332045653,0.028856212600090598
41180,28394.43079381312,1120699.4812700774,597605.9369374496,28081924.799160115,3533.81137820774,83532.46130959757,1958.759,17192.551403314348,447.0,5959.621825316059,444.0,2216.298069519623,0.0,915.0068414158584,6383.57037820774,109815.93944916344,690879.4347178935,30163821.16442436,32262.430349901904,1187863.7093674475,22010.86041560538,1010883.5418209139,65.0,3860.555172765447,896.0,17845.377436263363,28394.43079381312,1120699.4812700774,0.0,1377.0,0.0,47.2871104889511,72.0,1096.0,0.0,712.5599792428675,1057.0,10447.275408594684,0.0,2548.0,0.0,5278.974,1777.9995560887824,23951.198990014855,3608.0,190215.93565215505,2099856743.5170887,127126317441.03664,76287.90531688633,2730642.3250270626,968.0,22913.664546752312,43050.0,1290659.9514423017,508799.03144699626,26749383.05163067,368825.2955663069,18308283.36993896,24616.435771375916,1066393.6753563664,3659.879521795641,155495.68090810446,11713.342661644163,478931.9044330039,17601.95145489312,743383.8029044651,35870.4303499019,1378079.6450196027,"St. Louis, MO-IL",0.02717841166559325,0.026441881129909826,0.024710278677583287,0.02256297674998694,0.018665919462137102,0.02313046118676881,0.05493629351527667,0.04053318804914036,0.018614832001322454,21.41436423806163,0.7150487429768664,0.86694591450446,25.393335048923227,0.6971007237604272,0.9515429365130367,0.028189639439537614
16740,63943.9395,1078652.3258,1780515.1726,29614542.6682,11126.0846,85248.9141,3772.8458,19684.4131,1930.2409,5273.6341,561.6536,2869.6873,139.1226,1002.9345,17529.9475,114079.5831,1862127.0382,31019629.2511,67368.8051,1136076.3272,46413.992,964572.7427000001,108.0,1997.253,263.0,7047.2432,63943.9395,1078652.3258,0.0,292.2472,0.0,311.815,214.0,6811.2327,0.0,833.436,1839.0,14731.2368,0.0,863.8746,0.0,6497.0671999999995,1000.8656,18038.595699999998,7866.4634,273934.1124,3766673117.447056,133677419957.60172,153356.2496,2699003.4118,477.0,15326.4127,21370.0,613145.8952,1424597.5258166667,27964438.25430119,1049026.0268166666,20875796.195317857,53834.486105,1023087.8945970238,6677.9422,111206.11209666666,26888.587821666668,478028.65228369046,39242.589471666666,754461.7134420238,75235.2685,1410010.4396,"Charlotte-Concord-Gastonia, NC-SC",0.05376469583247767,0.0559799556222776,0.055963721781648636,0.049989197986494066,0.0484737756105775,0.04944232924983148,0.1331966417635715,0.030183354004290477,0.02791500115877336,27.640790651339607,0.7289489008054619,0.841901304892233,27.304177112423158,0.7374358717627022,0.9484871724892765,0.05576512007920804
19740,226108.4284140686,985507.1242379562,6335863.324786991,26393585.763934165,21620.9558,70535.14616080392,5093.3178,12877.163940685932,2828.4474,3768.8980299870013,1648.0,2098.008821217878,563.0,1165.6373699730027,31753.721,90444.85432266773,6944165.568910139,28988044.499663122,241348.69243225676,1072716.39999992,194354.7074140686,895062.2699152884,689.0,7762.825300719928,4081.0835693930608,17708.53645660434,226108.4284140686,985507.1242379562,93.0,2209.0,0.0,114.17388261173883,1388.0,7867.6125,306.0,1687.965903409659,3184.0972902709727,11640.923053234677,277.0,1274.0,433.0,4377.7043,4789.083158524148,32566.53436538346,30650.68721171883,354065.4188674932,17896216331.9319,163940620260.81546,541538.2860082692,2502453.3829480554,5839.08356939306,29173.322839216078,240325.4660408959,1368305.8359851516,5853296.123644134,25245346.464180123,4214052.893364639,18401072.682665013,208682.3685735924,942178.6178190414,33683.913287444586,117046.4615280322,85893.49795002142,434389.82047337305,146743.71130675575,681092.4410258908,271999.3796439756,1426781.8188674133,"Denver-Aurora-Lakewood, CO",0.17790399741597954,0.18366570562006887,0.18661730440745405,0.18132717247432803,0.18821709362761116,0.177261781686227,0.25985344686837536,0.1667718437073008,0.07967092286333323,28.772335573598642,0.7031917085750644,0.9229305162894497,27.023027241557305,0.7228909976777929,0.9560343042142707,0.18452327544798142
nonmetro_39,19273.135783608053,931278.7771707887,496123.17078942497,23362099.63576672,1975.5315,73220.56933018428,410.2595,15120.382104906805,0.0,6111.978477345208,0.0,3398.2938380880464,0.0,1668.505281383893,2385.791,99519.72903190824,504696.66198942496,24050807.70146821,19604.777383608052,978418.6605840587,16887.344783608052,831759.0481388804,0.0,7454.431112138786,19.0,3144.8055576442357,19273.135783608053,931278.7771707887,0.0,0.0,0.0,111.0,0.0,0.0,0.0,948.3184,153.0,8517.44747442834,0.0,0.0,138.0,4043.536093960604,21.6416,22920.344775098067,1175.5894,75629.30425154157,1148996438.0045874,81529758783.04288,44842.384160085705,2290102.2304848363,19.0,3255.8055576442357,570.0,71322.90634986502,462437.133539425,22001773.539011933,216303.436169983,12910369.92039339,18149.86370027472,880786.9017416044,5069.419938238824,173208.2259219688,4964.834963643636,325584.2647904143,8408.92148486818,549491.7226026682,20780.366783608053,1054047.9648356002,,0.019204902711109893,0.019643604185819927,0.020275731941568027,0.02019036755199685,0.020585505552815582,0.015072435520523963,0.023411793583438572,0.005801871184580449,0.015306178345009719,25.743554854716788,0.46330493846854076,0.9417182499026088,24.581305192105887,0.623864548298962,0.9457822118715323,0.019919459958101605
38300,5633.2473,876703.7968,175321.1165,23099442.5244,793.0,63989.7131,34.0,8599.1044,100.0,3918.1253,0.0,2594.255,0.0,740.0,927.0,79841.1978,203831.1165,25635586.0908,6833.2473,968874.2457,4706.2473,796862.599,0.0,3938.0416,594.0,34223.9553,5633.2473,876703.7968,0.0,143.0,0.0,207.0,0.0,2965.0,0.0,1045.0148,237.0,11662.8488,0.0,2808.0,113.0,4091.5044000000003,256.0,31086.084,3567.616,183308.2962,763997609.3960925,111478643131.92094,21218.9314,2325704.1304,594.0,40346.9553,17565.0,1738158.22,167220.28316666666,22103324.602009524,110118.49116666667,15161528.944309523,5252.080633333333,838440.5452276984,375.404,115714.65676222222,1964.5881333333332,357494.9192654762,3263.8960333333334,578716.4556821429,10400.863299999999,1152182.5419,"Pittsburgh, PA",0.009041170435184992,0.0070033768819278705,0.006384461966850791,0.006225111459251306,0.007508585175119469,0.00560825812024839,0.011477289641839701,0.014508699067898886,0.019090828550347536,29.82931943645593,0.6214481957147409,0.9323362447328263,26.4591469992874,0.6902295684245312,0.9563555539374144,0.009377565466856322
17140,20594.498529967004,913213.8907022398,549660.4803208279,22995346.32082553,2010.2152874612539,57495.76701084891,619.8913108689131,12463.658615538447,0.0,3920.853280231977,0.0,1605.8483812618738,0.0,1484.1132401159884,2630.106598330167,76970.2405279972,582684.9873208279,24259111.30248161,22111.132329967004,965119.0720049295,17964.391931636837,836243.6501742426,0.0,2043.0,0.0,10825.581310118989,20594.498529967004,913213.8907022398,0.0,0.0,0.0,703.492,0.0,35.0,0.0,824.5436,407.0,12352.234393660634,0.0,70.0,614.0,4453.4528,495.6338,20597.877198910108,1940.9774,143012.22882414758,1390921644.0538661,101017304869.90913,55042.52025751425,2230728.9427348864,0.0,11634.073310118987,0.0,525400.0641156384,522408.24649191916,22039989.62725975,365304.5171735176,15198051.376662984,19790.130012323767,875891.3576957524,3223.3835937306267,121304.24829139352,9048.350570289638,389043.74903712334,12304.687471554511,606863.2471728561,24052.109729967004,1108131.3008290771,"Cincinnati, OH-KY-IN",0.024080500237524068,0.022397139221305956,0.022054308750535163,0.022095053078482113,0.023153932902657975,0.019872940414172317,0.033041396090347876,0.0,0.013390372317798755,26.352562077118076,0.6217587991535225,0.960942553834326,25.135873910445014,0.6928521920450946,0.9591305680011204,0.024976463951308172
40140,916669.0,910978.0,31528604.0,31626877.0,97078.0,75035.0,30145.0,16381.0,10619.0,6484.0,5683.0,3199.0,2414.0,1654.0,145939.0,102753.0,32502787.0,33201449.0,948975.0,958976.0,770730.0,808225.0,2049.0,3454.0,5723.0,7363.0,916669.0,910978.0,2023.0,2669.0,13.0,83.0,131.0,489.0,1480.0,3739.0,7272.0,10906.0,919.0,535.0,2690.0,3023.0,10006.0,15737.0,68729.0,159631.0,61964044504.92,113232140016.109,2220435.0,2523765.0,8809.0,11139.0,540006.0,675199.0,28319812.632936507,29762090.53452381,14158815.91547619,16909182.610714287,837565.655952381,860398.6488095238,238622.46547619047,174005.2626984127,261128.06666666668,317274.5369047619,445950.95714285714,521877.9202380952,1017704.0,1118607.0,"Riverside-San Bernardino-Ontario, CA",0.4680314910838497,0.49737912556454544,0.5015569199084944,0.49327636252625917,0.487584102595356,0.4607745930764618,0.5868262750711724,0.4415981552035292,0.3009677701874234,34.250414394478256,0.5324370143087759,0.9137056625154565,34.62177259910571,0.6065536259967201,0.9444779663279725,0.4854455492962266
41740,409636.0,863701.0,10890958.0,22844033.0,43257.0,56747.0,7891.0,12239.0,4158.0,5630.0,1802.0,4994.0,513.0,1330.0,57621.0,80940.0,12121598.0,24622950.0,456650.0,950918.0,352015.0,782761.0,1101.0,5509.0,8295.0,11501.0,409636.0,863701.0,62.0,1037.0,62.0,491.0,3401.0,3779.0,2380.0,4978.0,10074.0,12812.0,531.0,934.0,2663.0,2627.0,18445.0,43549.0,42320.0,228776.0,31824831847.0625,145729475769.8195,1008710.0,2291916.0,12351.0,17742.0,614435.0,731775.0,10127209.666666666,21825280.54047619,6600995.833333333,15529949.123809524,382758.0333333333,825366.0488095238,72804.13333333333,106758.33333333333,142915.1,376414.7154761905,248258.31666666665,581478.6654761905,498970.0,1179694.0,"San Diego-Carlsbad, CA",0.30561172335187325,0.32442482352539986,0.32170273855232356,0.3168201337849611,0.3169458655965026,0.299201219193004,0.4158529456340529,0.41042767420994913,0.15610706170507865,26.54461403700865,0.6486038046142467,0.9343857310718133,25.893873078435785,0.7045100368677545,0.9556154836100963,0.3169826256142616
38900,105347.16835691569,832371.7280974498,2789121.9075840386,20717083.317829702,14642.502508490848,72016.19976789679,3268.0,13071.21748190819,143.0,5780.728744074408,492.0,2877.4386438643864,0.0,796.0,18545.50250849085,94541.58463774377,3247011.336130333,23546560.76990267,123755.43952811281,932479.5421482148,86801.66584842485,737830.143459706,1793.0,17289.369599999998,6469.042604260426,29329.009370057007,105347.16835691569,832371.7280974498,496.0,623.9105910591059,0.0,0.0,817.0,7627.0,0.0,2077.646515691569,1472.0,7933.604310591059,360.0,714.0,413.6693669366937,3071.0,6587.5592,31442.273663366337,14091.218091569157,245498.2760878488,8451595994.029439,122761285681.49931,270326.838479688,2267019.8155833185,8142.042604260426,38293.91996111611,298554.07560756075,1727887.907218722,2494901.1521923793,19511899.01877212,1434817.7995409542,13530614.743757322,95759.73646960696,785419.2191728688,23091.466346954694,111822.44040338033,33571.33654257426,347444.47434565454,56357.03592979298,541434.9195337849,137846.65761968197,1177977.8182360637,"Portland-Vancouver-Hillsboro, OR-WA",0.10653918259328839,0.11716657909938114,0.112344081744803,0.10867229165701948,0.1133695554469623,0.09427533344119532,0.16399310457532063,0.17533915858419774,0.05428269790390618,26.2373221614451,0.588525386634497,0.9089920304755932,25.25155749332248,0.6893578694241456,0.943591898499604,0.11050318835555491
26900,45985.0,883212.0,1135174.0,22980103.0,8862.0,61355.0,1882.0,9628.0,385.0,7073.0,0.0,2418.0,0.0,2121.0,11129.0,82595.0,1196521.0,23838056.0,48378.0,921098.0,34856.0,800617.0,0.0,1705.0,232.0,4693.0,45985.0,883212.0,0.0,0.0,0.0,141.0,0.0,0.0,302.0,379.0,272.0,8698.0,0.0,668.0,233.0,6176.0,1354.0,15426.0,3390.0,146957.0,2869989584.9674997,93944479967.1185,116562.0,2079007.0,232.0,5502.0,11790.0,315188.0,1014607.8333333334,22076353.945238095,629195.6666666666,16097490.383333333,40545.583333333336,843533.9166666666,5243.333333333333,102184.67142857143,15798.333333333332,399885.8666666667,26876.583333333332,606421.2071428571,51768.0,1068055.0,"Indianapolis-Carmel-Anderson, IN",0.05308965466355191,0.04990118373224298,0.04948896735568453,0.04586192003471785,0.043939609058419406,0.04243909222093486,0.1187422645213606,0.04046041158004883,0.022547839331679382,24.73275042374633,0.6628732681529225,0.8817132398245805,25.880043165873772,0.7189055415094736,0.9550752442977073,0.055064962638331855
28140,72821.01320132014,880041.7823782378,1642097.399539954,20395470.809780978,8928.154215421542,59846.17301730173,2147.0,12727.871787178718,166.0,3378.0,992.0,2699.4133413341333,815.0,206.0,13048.154215421542,78857.45814581458,1720424.5837583758,21346136.352635264,76645.23162316231,920784.2122212221,59772.858985898594,801184.3242324232,122.0,3031.0,560.0,5838.040704070407,72821.01320132014,880041.7823782378,0.0,92.0,0.0,0.0,278.0,114.0,0.0,741.2484248424843,2182.0,9108.289728972897,0.0,0.0,0.0,4548.0,682.2184218421842,17269.85098509851,5560.633863386339,163438.901890189,4740502162.678361,99678757703.87236,165020.69526952694,2089544.7555755575,838.0,6044.040704070407,23585.0,247914.20352035202,1476611.6854535453,19602504.5869637,1044608.9257925793,13872656.611207787,65275.527760276025,842020.9349443278,10181.270537053706,100754.65222438911,31352.823342334235,398123.650020002,43394.603000300034,602184.1266293296,82205.86548654866,1084223.1141114112,"Kansas City, MO-KS",0.07319401404278231,0.07684276025354655,0.07642339856183424,0.07194509230829915,0.07005092938292404,0.06721814243352726,0.14197342121105308,0.12176620802378603,0.03290324934084145,22.446596446039845,0.6647913006489422,0.8963831302348959,23.182561200893797,0.7151652668459418,0.956796542851452,0.07591734536902887
18140,25190.947567926793,869208.6587212621,624318.6488805581,20654455.3314811,2301.9056,65651.65551350135,1023.0,10972.016113521353,3017.0,4634.577335283529,184.0,2866.5523407240726,0.0,2782.560039843984,6525.9056,86907.36134287428,709681.157680558,21742877.349856596,27644.305967926794,919008.5570144714,18665.041967926794,782301.2973783879,208.0,4984.8902,244.0,12609.4791,25190.947567926793,869208.6587212621,0.0,147.0,0.0,169.0,0.0,57.0,0.0,1244.6816,1120.0,7465.163771087109,0.0,0.0,0.0,4427.6592,881.3584,18695.024422122213,3296.0,193880.88071636163,1796445086.7111301,99154432768.68456,62251.924091449146,2162297.6823265427,244.0,12982.4791,17760.0,450639.081,486146.95088055806,19660774.09002759,347949.8092,13851821.640772503,20948.044767926793,826466.2679129099,1655.583811761176,99854.05330979827,7780.829066666666,378483.52261251776,14000.988,577617.4282970207,30940.305967926794,1112889.4377308332,"Columbus, OH",0.027984057497233462,0.02920215746333279,0.028165204222799854,0.024719956288744554,0.024130086671479027,0.023665571615625356,0.06984563221994562,0.018447842253045257,0.0167159556841823,25.671874653099895,0.6683672941847385,0.8315703373777777,23.65905864956404,0.6989001859152563,0.9508260871776947,0.029025260953750492
34980,48603.1901809819,869617.1146885311,1478142.8119188081,24929661.262073793,6398.453454654535,67204.11908809119,2150.0,12920.4899510049,1433.0,8435.363463653634,199.0,3621.0,0.0,723.5727427257274,10180.453454654535,92904.54524547546,1526563.8119188081,25889824.884911507,50505.1901809819,907530.0919908009,38422.73672632737,776712.5694430557,0.0,1747.0,285.0,8460.526447355263,48603.1901809819,869617.1146885311,0.0,295.0,105.0,0.0,0.0,315.13778622137784,82.0,726.0,697.0,12976.029797020297,0.0,0.0,433.0,2396.0,300.0,10997.283271672834,5447.0,185497.05579442056,3300164305.279907,102990797633.7357,113476.94530546945,2038448.9251074893,390.0,9070.664233576643,13779.0,359524.0089991001,1293118.444397227,23574218.712732457,854515.7819634703,16226236.559949402,43251.6801203213,820653.6753078661,8218.590907575908,135275.77771889477,13421.82613405326,337506.5254852293,26131.89299903343,559045.8826687966,55952.1901809819,1093027.1477852215,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.05273273901563022,0.052717463668447595,0.05293194881797875,0.05006529922352892,0.05200068009800875,0.04465633194837345,0.09875785597348702,0.04122332115073477,0.0285266801175759,30.225879883799486,0.6041821479844817,0.8898938518082171,28.5277866964371,0.6812202266188255,0.9436954050769778,0.05469476722187275
17460,10642.4464,815070.8832,230401.0736,19450242.1696,1964.0,67439.9552,112.0,9568.0208,0.0,3869.9024,0.0,2292.6848,0.0,1608.7056,2076.0,84779.2688,274754.0736,21180484.0272,12414.4464,880276.744,8566.4464,730291.6144,0.0,3846.3088,614.0,17466.7168,10642.4464,815070.8832,0.0,50.0,0.0,0.0,0.0,444.0,0.0,878.0,0.0,12614.3584,0.0,2854.0,63.0,6961.8336,1095.0,20090.6432,2588.0,143804.79200000002,1065636705.521136,89855590947.56882,30983.7376,2043580.7664,614.0,20814.7168,30350.0,915704.816,209783.40693333335,18554728.05887619,160096.49493333334,13089626.209123809,9648.779733333333,776651.5732095238,1164.856,99845.31131428572,5626.833333333333,352977.81333333335,7767.682133333333,540966.4591619048,15002.4464,1024081.536,"Cleveland-Elyria, OH",0.014935056268561316,0.013906764773199224,0.012888790841193657,0.012271112046714976,0.011179795824451699,0.014155638493712841,0.023901831502938137,0.028653138950438695,0.01767846602720713,22.131802317016728,0.805042953410841,0.9066317433680786,24.061165050158362,0.6965368742206406,0.9528638419279063,0.015490745242958246
