outcome,outcome_label,taxonomy,period,group,n_obs,mean,se_mean
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Africa|2nd_both_foreign,760.0,0.7768290696649589,0.0195087465334467
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Canada|1st_foreign_born,2585.0,0.7696060732596423,0.008963047350170368
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Canada|2nd_father_foreign,1167.0,0.7581719526694473,0.01735059567617787
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Canada|2nd_mother_foreign,1358.0,0.7617189745874829,0.01286370635862424
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Canada|2nd_both_foreign,491.0,0.7714920979708921,0.025653344898742388
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Other|1st_foreign_born,1640.0,0.7191000129169267,0.013419610414503106
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Other|2nd_father_foreign,176.0,0.8615291158806041,0.03218568564952397
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Other|2nd_mother_foreign,193.0,0.7112010698737451,0.045329886685546876
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,Other|2nd_both_foreign,324.0,0.7416008352427199,0.0268082600783444
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,US outlying|1st_foreign_born,6065.0,0.6451828707935271,0.007467859607165196
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,US outlying|2nd_father_foreign,986.0,0.7201576446740843,0.014994106577891545
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,US outlying|2nd_mother_foreign,605.0,0.7450337790178707,0.023588541469648935
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,US outlying|2nd_both_foreign,2999.0,0.6870934164418253,0.009187164921114948
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,3rd+_NH_white,496750.0,0.7656791617565033,0.0007966108290117498
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,3rd+_Mexican_selfid,29593.0,0.7361113619698652,0.0032938456125313617
employed,employed (EMPSTAT 10 or 12),region_gen_detail,2015-2025,3rd+_other,130267.0,0.6856611717246773,0.0016397392518148549
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Mexico|1st_foreign_born,161785.0,0.6926878899281171,0.001290079416302381
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Mexico|2nd_father_foreign,10560.0,0.7282125848118308,0.005111204961458967
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Mexico|2nd_mother_foreign,7312.0,0.7408514275945947,0.005979119038196072
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Mexico|2nd_both_foreign,32311.0,0.7588760304026883,0.002872023970250048
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Central America|1st_foreign_born,44868.0,0.7479107299927389,0.0025470433080903403
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Central America|2nd_father_foreign,1274.0,0.7665159114993423,0.012969067838513853
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Central America|2nd_mother_foreign,1540.0,0.7788526576096271,0.013374134630472784
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Central America|2nd_both_foreign,3948.0,0.784799538171161,0.00786701421919424
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Caribbean|1st_foreign_born,44054.0,0.7285683061843439,0.002547515661322059
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Caribbean|2nd_father_foreign,1931.0,0.7781889299104469,0.010903350872803263
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Caribbean|2nd_mother_foreign,1439.0,0.7818503030431485,0.012948550579929356
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Caribbean|2nd_both_foreign,7739.0,0.7680353477445436,0.006275939586050764
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,South America|1st_foreign_born,36385.0,0.7641451503928005,0.002673124515718621
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,South America|2nd_father_foreign,1053.0,0.8105633449332907,0.013413916522373524
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,South America|2nd_mother_foreign,1274.0,0.8121159899778596,0.013101977957592813
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,South America|2nd_both_foreign,3791.0,0.8084717180800701,0.007902108052056376
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Europe|1st_foreign_born,53572.0,0.7527861900659825,0.002282377160938502
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Europe|2nd_father_foreign,19846.0,0.7634070719739176,0.0036830011590000284
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Europe|2nd_mother_foreign,19554.0,0.781381958188922,0.0037179015625253492
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Europe|2nd_both_foreign,18603.0,0.7608454677596022,0.003937081002744311
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Asia|1st_foreign_born,140182.0,0.7353221437889889,0.0013163456044058852
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Asia|2nd_father_foreign,4879.0,0.7961512864472514,0.0069860450774372794
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Asia|2nd_mother_foreign,6454.0,0.8085254036398877,0.006475866446172212
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Asia|2nd_both_foreign,18609.0,0.7967175101354533,0.0036679697764980808
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Africa|1st_foreign_born,19343.0,0.7619904642199173,0.004015910593835905
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Africa|2nd_father_foreign,867.0,0.7862668925676155,0.017388241861659496
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Africa|2nd_mother_foreign,498.0,0.8088005649728139,0.019964078699205738
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Africa|2nd_both_foreign,1296.0,0.7847393212829054,0.01470850124986481
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Canada|1st_foreign_born,9483.0,0.7626017292093322,0.005042811794756124
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Canada|2nd_father_foreign,5522.0,0.7588035949842763,0.008474625787772777
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Canada|2nd_mother_foreign,6709.0,0.7674233271788585,0.006544316692016202
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Canada|2nd_both_foreign,2636.0,0.7610675790510987,0.012102669389873567
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Other|1st_foreign_born,4197.0,0.7266681591082019,0.008349013733950831
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Other|2nd_father_foreign,396.0,0.8016494382593565,0.024198395337537624
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Other|2nd_mother_foreign,570.0,0.7754399575554674,0.023845272660328935
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,Other|2nd_both_foreign,587.0,0.733148507262554,0.020996354302926352
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,US outlying|1st_foreign_born,22114.0,0.6179665349492446,0.004205466739135954
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,US outlying|2nd_father_foreign,2817.0,0.7090958781148697,0.009933090364800943
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,US outlying|2nd_mother_foreign,1632.0,0.7281464542286881,0.015729174884222905
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,US outlying|2nd_both_foreign,10213.0,0.6890798178749471,0.005165168462882111
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,3rd+_NH_white,1683418.0,0.7681539308783322,0.00045137477615526597
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,3rd+_Mexican_selfid,76779.0,0.7297338356058701,0.002042383634304942
employed,employed (EMPSTAT 10 or 12),region_gen_detail,all,3rd+_other,382713.0,0.6791882835269636,0.0010525670425865202
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Mexico|1st_foreign_born,42104.0,0.6810194809652809,0.0024360080161702877
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Mexico|2nd_gen_all,10582.0,0.7350819559807342,0.004758754019232021
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Canada|1st_foreign_born,3435.0,0.7598725236036128,0.009068456510325269
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Canada|2nd_gen_all,6643.0,0.7786243549513041,0.006175046186398842
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Italy|1st_foreign_born,1676.0,0.7094594797023893,0.011706227780576681
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Italy|2nd_gen_all,5200.0,0.7358591657467668,0.006692519298191611
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Germany|1st_foreign_born,3996.0,0.7454413274796958,0.008840815691769165
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Germany|2nd_gen_all,4173.0,0.7733541510546104,0.007861752879885322
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Philippines|1st_foreign_born,6565.0,0.8218277333801165,0.0061851210137363385
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Philippines|2nd_gen_all,1451.0,0.823598488131901,0.014343940210108017
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,England|1st_foreign_born,2394.0,0.7752149151338296,0.009456198414009135
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,England|2nd_gen_all,2366.0,0.7900121547533788,0.010130107457676433
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,China|1st_foreign_born,3765.0,0.7555092666473358,0.008387519625629555
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,China|2nd_gen_all,815.0,0.8116142648313189,0.015942409158667226
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Cuba|1st_foreign_born,4609.0,0.7052481765676316,0.007659338595691771
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Cuba|2nd_gen_all,1092.0,0.829607177990111,0.013585646297727521
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Poland|1st_foreign_born,1571.0,0.76666548947768,0.010886002947660112
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Poland|2nd_gen_all,1946.0,0.726921167287222,0.010481698102077186
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Ireland|1st_foreign_born,661.0,0.7780007327866085,0.018296519520147478
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Ireland|2nd_gen_all,1905.0,0.7543598701821167,0.011226116890293725
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Other origin|1st_foreign_born,73352.0,0.715028366589022,0.002011272311307281
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,Other origin|2nd_gen_all,20707.0,0.751225393719109,0.003473987899872707
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,3rd+_NH_white,585870.0,0.7847643329031907,0.0006290357255364992
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,3rd+_Mexican_selfid,20827.0,0.7444124447747554,0.003680553363624425
employed,employed (EMPSTAT 10 or 12),country_gen_union,1994-2004,3rd+_other,113915.0,0.695054705348572,0.0018451436091218426
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Mexico|1st_foreign_born,60678.0,0.6805825780382653,0.002094286920102845
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Mexico|2nd_gen_all,15611.0,0.7394989270225514,0.0039193779659849335
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Canada|1st_foreign_born,3463.0,0.7584511473778566,0.009478469348562484
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Canada|2nd_gen_all,5208.0,0.7416658790373027,0.00848965817253502
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Italy|1st_foreign_born,1202.0,0.6890392378296107,0.018285093575559682
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Italy|2nd_gen_all,3485.0,0.7351809084983881,0.009127087479884966
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Germany|1st_foreign_born,3732.0,0.7369777775318931,0.008776295593044176
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Germany|2nd_gen_all,3808.0,0.7795268555269258,0.008330358227075655
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Philippines|1st_foreign_born,9527.0,0.7871747062567694,0.004671040927701054
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Philippines|2nd_gen_all,2815.0,0.7795288243544524,0.009884122143670564
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,England|1st_foreign_born,1949.0,0.7760071572161967,0.011097211193894799
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,England|2nd_gen_all,1797.0,0.757873216947594,0.012995776249889755
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,China|1st_foreign_born,6370.0,0.7532688598898164,0.006250240766315946
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,China|2nd_gen_all,1489.0,0.8060235704071472,0.012727715150026428
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Cuba|1st_foreign_born,4328.0,0.7233881191615189,0.00712198436497862
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Cuba|2nd_gen_all,1514.0,0.7883254712446015,0.01275696342384773
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Poland|1st_foreign_born,1538.0,0.7212987699079046,0.012545681893321252
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Poland|2nd_gen_all,1187.0,0.7768337926829275,0.014285457938879484
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Ireland|1st_foreign_born,395.0,0.826796207268308,0.0228984986635953
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Ireland|2nd_gen_all,1100.0,0.7777574300689055,0.015958862485531803
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Other origin|1st_foreign_born,101512.0,0.7211172564340401,0.0017133568610158642
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,Other origin|2nd_gen_all,26650.0,0.7487493102706451,0.003512212283866165
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,3rd+_NH_white,600798.0,0.7533484633266615,0.0007537882738798737
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,3rd+_Mexican_selfid,26359.0,0.7097102229436907,0.003374144072308146
employed,employed (EMPSTAT 10 or 12),country_gen_union,2005-2014,3rd+_other,138531.0,0.6555956412317621,0.0016795985241310157
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Mexico|1st_foreign_born,59003.0,0.7094382656925429,0.002132517622358726
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Mexico|2nd_gen_all,23990.0,0.7610110646958597,0.0034208802257421848
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Canada|1st_foreign_born,2585.0,0.7696060732596423,0.008963047350170368
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Canada|2nd_gen_all,3016.0,0.7618569529615994,0.010232304875275615
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Italy|1st_foreign_born,725.0,0.7494728003425886,0.018933801490929728
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Italy|2nd_gen_all,2007.0,0.788194445017292,0.010806352574323348
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Germany|1st_foreign_born,3003.0,0.7662384608728507,0.009066105011048837
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Germany|2nd_gen_all,3267.0,0.7940365319271978,0.009148520369291204
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Philippines|1st_foreign_born,8753.0,0.7937004827676625,0.005466430980806008
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Philippines|2nd_gen_all,3459.0,0.8312510981873731,0.008059162791607921
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,England|1st_foreign_born,1218.0,0.7749627075743101,0.014543186740225623
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,England|2nd_gen_all,1218.0,0.7713048560172211,0.013414702335724109
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,China|1st_foreign_born,7750.0,0.7337676692624391,0.005702376686413353
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,China|2nd_gen_all,1747.0,0.8234039123567868,0.01138763131142828
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Cuba|1st_foreign_born,4757.0,0.7516214362590945,0.007313720793690161
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Cuba|2nd_gen_all,1824.0,0.8099194986020127,0.010554592258315872
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Poland|1st_foreign_born,1112.0,0.7653477910211449,0.014815099740561388
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Poland|2nd_gen_all,646.0,0.7782168100385506,0.017900362029715344
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Ireland|1st_foreign_born,333.0,0.8092435383781399,0.02341793128857945
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Ireland|2nd_gen_all,765.0,0.8017134414998026,0.01829626293564824
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Other origin|1st_foreign_born,107922.0,0.7451382547134706,0.00156454658118223
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,Other origin|2nd_gen_all,32377.0,0.7847590028753734,0.002864037665693928
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,3rd+_NH_white,496750.0,0.7656791617565033,0.0007966108290117498
employed,employed (EMPSTAT 10 or 12),country_gen_union,2015-2025,3rd+_Mexican_selfid,29593.0,0.7361113619698652,0.0032938456125313617
