year_range,origin,offence,persons,population,rate_per_100k,ratio_to_danish_origin
2008-2024,Hungary,violence_total,43.0,72295.0,59.47852548585656,0.4958221631067019
2008-2024,Iceland,violence_total,190.0,123458.0,153.8984917947804,1.282921566686988
2008-2024,India,violence_total,81.0,154355.0,52.47643419390366,0.43745165001332925
2008-2024,Indonesia,violence_total,11.0,16726.0,65.76587349037426,0.5482344659057325
2008-2024,Iran,violence_total,1097.0,280527.0,391.0497028806496,3.259850643248079
2008-2024,Iraq,violence_total,2324.0,400257.0,580.6269471864327,4.840195794370775
2008-2024,Ireland,violence_total,23.0,27527.0,83.55432847749482,0.6965217705756778
2008-2024,Israel,violence_total,63.0,23116.0,272.53850147084273,2.2719229877557257
2008-2024,Italy,violence_total,68.0,119609.0,56.85190913727228,0.4739262840651785
2008-2024,Japan,violence_total,0.0,25737.0,0.0,0.0
2008-2024,Jordan,violence_total,247.0,30372.0,813.2490451731858,6.779369485514777
2008-2024,Kenya,violence_total,79.0,20017.0,394.6645351451266,3.2899844425983518
2008-2024,Kuwait,violence_total,295.0,25054.0,1177.4566935419493,9.815460621922425
2008-2024,Latvia,violence_total,99.0,67973.0,145.646065349477,1.214128066889111
2008-2024,Lebanon,violence_total,3292.0,330530.0,995.9761595014069,8.302610896501134
2008-2024,Lithuania,violence_total,202.0,159385.0,126.73714590457071,1.0565003976656497
2008-2024,Morocco,violence_total,849.0,144210.0,588.724776367797,4.907700547529582
2008-2024,Myanmar,violence_total,79.0,25559.0,309.08877499119683,2.57661170575888
2008-2024,Netherlands,violence_total,68.0,108510.0,62.66703529628606,0.5224020727191221
2008-2024,Nigeria,violence_total,53.0,21137.0,250.74513885603443,2.0902501553380413
2008-2024,Norway,violence_total,169.0,257077.0,65.73905872559584,0.5480109338903197
2008-2024,Pakistan,violence_total,996.0,326346.0,305.19755106543363,2.5441738628862747
2008-2024,Philippines,violence_total,87.0,171175.0,50.825178910471735,0.42368653126190237
2008-2024,Poland,violence_total,869.0,591651.0,146.8771285774891,1.2243903998512693
2008-2024,Portugal,violence_total,25.0,34501.0,72.46166777774557,0.6040516399221157
2008-2024,Republic of North Macedonia,violence_total,136.0,64581.0,210.5882535110946,1.7554961648395637
2008-2024,Romania,violence_total,329.0,335206.0,98.14860115869048,0.8181818788357619
2008-2024,Russia,violence_total,152.0,93506.0,162.55641349218232,1.3550953374546417
2008-2024,Serbia and Montenegro,violence_total,63.0,12312.0,511.69590643274853,4.265576005926035
2008-2024,Somalia,violence_total,2453.0,217790.0,1126.3143395013547,9.389130069851051
2008-2024,South Africa,violence_total,27.0,17813.0,151.5746926402066,1.2635500184847668
2008-2024,Soviet Union,violence_total,33.0,18302.0,180.30816304229046,1.5030766599397798
2008-2024,Spain,violence_total,49.0,90905.0,53.90242560915241,0.4493389344122734
2008-2024,Sri Lanka,violence_total,335.0,155984.0,214.76561698635757,1.790319311134277
2008-2024,Sweden,violence_total,171.0,242189.0,70.60601431113717,0.5885826263869869
2008-2024,Switzerland,violence_total,12.0,25324.0,47.3858790080556,0.3950159967579135
2008-2024,Syria,violence_total,1333.0,271800.0,490.4341427520236,4.088334664222846
2008-2024,Tanzania,violence_total,38.0,13165.0,288.64413216862897,2.4061820095714728
2008-2024,Thailand,violence_total,214.0,177604.0,120.49278169410599,1.004446414404163
2008-2024,Tunisia,violence_total,185.0,19152.0,965.9565580618212,8.05236286832976
2008-2024,Turkey,violence_total,3460.0,868883.0,398.21241755219063,3.3195601376101087
2008-2024,USA,violence_total,40.0,137041.0,29.188345093804042,0.24331854705033285
2008-2024,Uganda,violence_total,167.0,24898.0,670.7366053498273,5.591363804378082
2008-2024,Ukraine,violence_total,126.0,183616.0,68.62147089578251,0.5720391663576306
2008-2024,United Kingdom,violence_total,195.0,234341.0,83.2120712978096,0.6936686619321106
2008-2024,Vietnam,violence_total,316.0,203211.0,155.5033930249839,1.2963002709005167
2008-2024,Yugoslavia,violence_total,906.0,224154.0,404.1864075590889,3.369360239805017
2008-2024,"Yugoslavia, Federal Republic",violence_total,129.0,23594.0,546.7491735186912,4.557785447376327
2010-2022,Afghanistan,violence_total,765.0,160073.0,477.9069549518032,4.0650713018275555
2010-2022,Algeria,violence_total,83.0,14993.0,553.5916761155206,4.708844707511672
2010-2022,Argentina,violence_total,9.0,23342.0,38.55710736012338,0.3279663310757394
2010-2022,Australia,violence_total,6.0,26852.0,22.344704305079695,0.19006380902651346
2010-2022,Austria,violence_total,7.0,18586.0,37.662756913806085,0.32035899601724926
2010-2022,Belgium,violence_total,11.0,15237.0,72.19268884951106,0.61407021723195
2010-2022,Bosnia and Herzegovina,violence_total,582.0,243601.0,238.91527538885308,2.032210704381567
2010-2022,Brazil,violence_total,63.0,41580.0,151.5151515151515,1.2887862121161462
2010-2022,Bulgaria,violence_total,78.0,90196.0,86.47833606811832,0.7355837753308264
2010-2022,Canada,violence_total,16.0,28270.0,56.597099398655814,0.4814143049149807
2010-2022,Chile,violence_total,58.0,21018.0,275.95394423827196,2.3472612141881286
2010-2022,China,violence_total,81.0,138718.0,58.39184532648971,0.4966803940348706
2010-2022,Croatia,violence_total,32.0,20110.0,159.12481352560914,1.3535139134705625
2010-2022,Czechoslovakia,violence_total,18.0,9558.0,188.32391713747646,1.6018811676019897
2010-2022,Denmark,violence_total,59818.0,50881125.0,117.56422445454969,1.0
2010-2022,Egypt,violence_total,115.0,26043.0,441.5773912375687,3.756052432500692
2010-2022,Estonia,violence_total,11.0,16750.0,65.67164179104478,0.5586022626843715
2010-2022,Ethiopia,violence_total,87.0,17647.0,493.00164333881116,4.193466555205368
2010-2022,Finland,violence_total,40.0,44148.0,90.6043308870164,0.7706794418742925
2010-2022,France,violence_total,56.0,74102.0,75.57150954090308,0.64281042886579
2010-2022,Germany,violence_total,204.0,371268.0,54.946830860725946,0.46737713888435833
2010-2022,Ghana,violence_total,99.0,26452.0,374.2628156661122,3.183475393152465
2010-2022,Greece,violence_total,18.0,30830.0,58.384690236782355,0.4966195329205261
2010-2022,Hungary,violence_total,35.0,55693.0,62.84452265096152,0.5345548183772284
2010-2022,Iceland,violence_total,146.0,93977.0,155.35716185875268,1.3214663098365755
2010-2022,India,violence_total,61.0,113682.0,53.65845076617231,0.4564181919723092
2010-2022,Indonesia,violence_total,7.0,12610.0,55.51149881046788,0.4721801982534969
2010-2022,Iran,violence_total,876.0,213056.0,411.15950735956744,3.497318246832153
2010-2022,Iraq,violence_total,1774.0,306074.0,579.5983977730875,4.930057595856129
2010-2022,Ireland,violence_total,17.0,20627.0,82.41625054540165,0.7010317205576749
2010-2022,Israel,violence_total,46.0,17535.0,262.33247790134016,2.231397171362772
2010-2022,Italy,violence_total,49.0,89921.0,54.49227655386395,0.4635107049503028
2010-2022,Japan,violence_total,0.0,19530.0,0.0,0.0
2010-2022,Jordan,violence_total,179.0,23279.0,768.9333734266936,6.54053881607464
2010-2022,Kenya,violence_total,60.0,15336.0,391.23630672926447,3.327851721426669
2010-2022,Kuwait,violence_total,226.0,19019.0,1188.2853988117147,10.10754253111333
2010-2022,Latvia,violence_total,70.0,53580.0,130.64576334453153,1.1112714259008205
2010-2022,Lebanon,violence_total,2594.0,253367.0,1023.811309286529,8.708527734832582
2010-2022,Lithuania,violence_total,152.0,125141.0,121.46298974756475,1.0331628546958376
2010-2022,Morocco,violence_total,632.0,110282.0,573.0762953156453,4.87458066409647
2010-2022,Myanmar,violence_total,67.0,19997.0,335.05025753863083,2.8499338050595586
2010-2022,Netherlands,violence_total,55.0,82420.0,66.73137587964086,0.5676163491848594
2010-2022,Nigeria,violence_total,40.0,16077.0,248.80263730795545,2.11631249610414
2010-2022,Norway,violence_total,125.0,197405.0,63.32159773055393,0.5386128137563996
2010-2022,Pakistan,violence_total,758.0,251508.0,301.38206339360977,2.563552516013271
2010-2022,Philippines,violence_total,66.0,134098.0,49.21773628242032,0.41864552342152256
2010-2022,Poland,violence_total,660.0,453474.0,145.54307413434947,1.237987787608095
2010-2022,Portugal,violence_total,18.0,25510.0,70.56056448451588,0.6001873853367237
2010-2022,Republic of North Macedonia,violence_total,109.0,49065.0,222.15428513196778,1.889641905627954
2010-2022,Romania,violence_total,234.0,253188.0,92.42144177449168,0.7861357670948768
2010-2022,Russia,violence_total,114.0,70261.0,162.25217403680563,1.3801152075777294
2010-2022,Serbia and Montenegro,violence_total,52.0,9360.0,555.5555555555555,4.725549444425869
2010-2022,Somalia,violence_total,1910.0,166086.0,1150.0066230747925,9.781943685762881
2010-2022,South Africa,violence_total,22.0,13220.0,166.4145234493192,1.4155201058945872
2010-2022,Soviet Union,violence_total,25.0,13944.0,179.28858290304075,1.5250267139928584
2010-2022,Spain,violence_total,41.0,67916.0,60.368690735614585,0.5134954193395213
2010-2022,Sri Lanka,violence_total,259.0,119742.0,216.2983748392377,1.839831597093201
2010-2022,Sweden,violence_total,124.0,184533.0,67.19665317314518,0.5715739927253414
2010-2022,Switzerland,violence_total,11.0,19216.0,57.24396336386345,0.4869165226875116
2010-2022,Syria,violence_total,1012.0,207323.0,488.12722177471863,4.152004778999997
2010-2022,Tanzania,violence_total,28.0,9920.0,282.258064516129,2.400883991926047
2010-2022,Thailand,violence_total,164.0,137191.0,119.54136933180749,1.016817572577295
2010-2022,Tunisia,violence_total,144.0,14608.0,985.7612267250822,8.384874151117097
2010-2022,Turkey,violence_total,2647.0,665706.0,397.62297470655216,3.3821766489879166
2010-2022,USA,violence_total,27.0,104529.0,25.83015239789915,0.21971099216399018
2010-2022,Uganda,violence_total,125.0,18756.0,666.4534015781617,5.668845302814144
2010-2022,Ukraine,violence_total,57.0,108702.0,52.43693768283933,0.4460280151221636
2010-2022,United Kingdom,violence_total,126.0,178847.0,70.4512795853439,0.5992578091865043
2010-2022,Vietnam,violence_total,239.0,154638.0,154.55450794759372,1.3146389444974773
2010-2022,Yugoslavia,violence_total,662.0,172345.0,384.1132611912153,3.267263174433762
2010-2022,"Yugoslavia, Federal Republic",violence_total,96.0,18275.0,525.3077975376196,4.468262347451657
2008-2024,Afghanistan,rape,26.0,208190.0,12.488592151400164,10.901531029695343
2008-2024,Algeria,rape,1.0,19673.0,5.083108829360037,4.437142950846872
2008-2024,Argentina,rape,2.0,35620.0,5.614823133071308,4.90128653969739
2008-2024,Australia,rape,0.0,34640.0,0.0,0.0
2008-2024,Austria,rape,1.0,24094.0,4.150410890678177,3.6229730751228737
2008-2024,Belgium,rape,0.0,20315.0,0.0,0.0
2008-2024,Bosnia and Herzegovina,rape,5.0,317869.0,1.5729750305943644,1.3730799994968133
2008-2024,Brazil,rape,1.0,55919.0,1.788300935281389,1.5610421014683828
2008-2024,Bulgaria,rape,8.0,116073.0,6.892214382328362,6.016345801143109
2008-2024,Canada,rape,0.0,37106.0,0.0,0.0
2008-2024,Chile,rape,1.0,27745.0,3.604253018561903,3.1462214190668774
2008-2024,China,rape,1.0,181683.0,0.5504092292619563,0.4804627470484884
2008-2024,Croatia,rape,0.0,27624.0,0.0,0.0
2008-2024,Czechoslovakia,rape,0.0,12384.0,0.0,0.0
2008-2024,Denmark,rape,761.0,66429146.0,1.145581489185485,1.0
2008-2024,Egypt,rape,0.0,34085.0,0.0,0.0
2008-2024,Estonia,rape,0.0,21267.0,0.0,0.0
2008-2024,Ethiopia,rape,3.0,22840.0,13.134851138353767,11.465662864099455
2008-2024,Finland,rape,0.0,57773.0,0.0,0.0
2008-2024,France,rape,0.0,98216.0,0.0,0.0
2008-2024,Germany,rape,1.0,489326.0,0.20436273568132493,0.17839214199125022
2008-2024,Ghana,rape,4.0,34870.0,11.471178663607686,10.013411330313795
2008-2024,Greece,rape,0.0,41353.0,0.0,0.0
2008-2024,Hungary,rape,0.0,72295.0,0.0,0.0
2008-2024,Iceland,rape,3.0,123458.0,2.429976186233375,2.1211727050173463
2008-2024,India,rape,4.0,154355.0,2.5914288490816624,2.262107823446225
2008-2024,Indonesia,rape,0.0,16726.0,0.0,0.0
2008-2024,Iran,rape,23.0,280527.0,8.198854299229664,7.156936784182063
2008-2024,Iraq,rape,43.0,400257.0,10.743097559817816,9.377855404643645
2008-2024,Ireland,rape,1.0,27527.0,3.6327968903258614,3.1711379108515456
2008-2024,Israel,rape,1.0,23116.0,4.326007959854646,3.776255116456589
2008-2024,Italy,rape,1.0,119609.0,0.8360574873128277,0.7298105767292639
2008-2024,Japan,rape,0.0,25737.0,0.0,0.0
2008-2024,Jordan,rape,5.0,30372.0,16.46253127880943,14.370458526275929
2008-2024,Kenya,rape,0.0,20017.0,0.0,0.0
2008-2024,Kuwait,rape,5.0,25054.0,19.956893110880497,17.420753826137645
2008-2024,Latvia,rape,1.0,67973.0,1.4711723772674443,1.2842145156460727
2008-2024,Lebanon,rape,43.0,330530.0,13.009409130789942,11.356162135650173
2008-2024,Lithuania,rape,0.0,159385.0,0.0,0.0
2008-2024,Morocco,rape,11.0,144210.0,7.627765064836003,6.65842206498936
2008-2024,Myanmar,rape,1.0,25559.0,3.912516139129074,3.4153101949219655
2008-2024,Netherlands,rape,1.0,108510.0,0.921574048474795,0.8044596191319742
2008-2024,Nigeria,rape,4.0,21137.0,18.924161423096937,16.51926257690505
2008-2024,Norway,rape,1.0,257077.0,0.3889885131692061,0.3395555155537465
2008-2024,Pakistan,rape,18.0,326346.0,5.5156183927488005,4.814688823813343
2008-2024,Philippines,rape,1.0,171175.0,0.5841974587410544,0.5099571390215306
2008-2024,Poland,rape,7.0,591651.0,1.18312991949646,1.0327767432220576
2008-2024,Portugal,rape,2.0,34501.0,5.796933422219646,5.060254095360165
2008-2024,Republic of North Macedonia,rape,3.0,64581.0,4.645329121568263,4.054996667998816
2008-2024,Romania,rape,10.0,335206.0,2.9832401567991025,2.604127410368863
2008-2024,Russia,rape,3.0,93506.0,3.208350266293072,2.8006303319148667
2008-2024,Serbia and Montenegro,rape,1.0,12312.0,8.122157244964262,7.089986458090522
2008-2024,Somalia,rape,49.0,217790.0,22.49873731576289,19.63957826497321
2008-2024,South Africa,rape,0.0,17813.0,0.0,0.0
2008-2024,Soviet Union,rape,0.0,18302.0,0.0,0.0
2008-2024,Spain,rape,0.0,90905.0,0.0,0.0
2008-2024,Sri Lanka,rape,3.0,155984.0,1.9232741819673813,1.6788628309059361
2008-2024,Sweden,rape,2.0,242189.0,0.8258013369723646,0.7208577868690198
2008-2024,Switzerland,rape,0.0,25324.0,0.0,0.0
2008-2024,Syria,rape,51.0,271800.0,18.763796909492275,16.379277324770186
2008-2024,Tanzania,rape,3.0,13165.0,22.787694644891758,19.8918146461095
2008-2024,Thailand,rape,3.0,177604.0,1.6891511452444765,1.4744923527399807
2008-2024,Tunisia,rape,1.0,19152.0,5.221386800334169,4.557848437343907
2008-2024,Turkey,rape,51.0,868883.0,5.869604998601653,5.123690504788948
2008-2024,USA,rape,0.0,137041.0,0.0,0.0
2008-2024,Uganda,rape,3.0,24898.0,12.049160575146598,10.51794279926225
2008-2024,Ukraine,rape,4.0,183616.0,2.178459393516905,1.9016188844547428
2008-2024,United Kingdom,rape,1.0,234341.0,0.4267285707579979,0.37249953389296153
2008-2024,Vietnam,rape,2.0,203211.0,0.9841986900315436,0.8591258669265985
2008-2024,Yugoslavia,rape,3.0,224154.0,1.3383655879440028,1.1682849282905126
2008-2024,"Yugoslavia, Federal Republic",rape,4.0,23594.0,16.95346274476562,14.799001995763417
2010-2022,Afghanistan,rape,24.0,160073.0,14.993159371036965,13.69602901441029
2010-2022,Algeria,rape,0.0,14993.0,0.0,0.0
2010-2022,Argentina,rape,1.0,23342.0,4.284123040013709,3.9134829428064184
2010-2022,Australia,rape,0.0,26852.0,0.0,0.0
2010-2022,Austria,rape,1.0,18586.0,5.380393844829442,4.91491008560139
2010-2022,Belgium,rape,0.0,15237.0,0.0,0.0
2010-2022,Bosnia and Herzegovina,rape,4.0,243601.0,1.6420293841158287,1.4999695214878004
2010-2022,Brazil,rape,0.0,41580.0,0.0,0.0
2010-2022,Bulgaria,rape,8.0,90196.0,8.869572930063416,8.102223500021058
2010-2022,Canada,rape,0.0,28270.0,0.0,0.0
2010-2022,Chile,rape,1.0,21018.0,4.757826624797793,4.346204151250711
2010-2022,China,rape,1.0,138718.0,0.7208869793393792,0.6585195782161466
2010-2022,Croatia,rape,0.0,20110.0,0.0,0.0
2010-2022,Czechoslovakia,rape,0.0,9558.0,0.0,0.0
2010-2022,Denmark,rape,557.0,50881125.0,1.094708499468123,1.0
2010-2022,Egypt,rape,0.0,26043.0,0.0,0.0
2010-2022,Estonia,rape,0.0,16750.0,0.0,0.0
2010-2022,Ethiopia,rape,3.0,17647.0,17.000056666855556,15.529299969001093
2010-2022,Finland,rape,0.0,44148.0,0.0,0.0
2010-2022,France,rape,0.0,74102.0,0.0,0.0
2010-2022,Germany,rape,1.0,371268.0,0.2693472101015978,0.24604468699426676
2010-2022,Ghana,rape,2.0,26452.0,7.5608649629517615,6.906738155979693
2010-2022,Greece,rape,0.0,30830.0,0.0,0.0
2010-2022,Hungary,rape,0.0,55693.0,0.0,0.0
2010-2022,Iceland,rape,1.0,93977.0,1.0640901497174842,0.9720305910061764
2010-2022,India,rape,3.0,113682.0,2.638940201615031,2.4106327875385922
2010-2022,Indonesia,rape,0.0,12610.0,0.0,0.0
2010-2022,Iran,rape,19.0,213056.0,8.917843196155001,8.146317673141152
2010-2022,Iraq,rape,29.0,306074.0,9.474832883551038,8.655119502730175
2010-2022,Ireland,rape,0.0,20627.0,0.0,0.0
2010-2022,Israel,rape,0.0,17535.0,0.0,0.0
2010-2022,Italy,rape,1.0,89921.0,1.1120872766094683,1.0158752555130328
2010-2022,Japan,rape,0.0,19530.0,0.0,0.0
2010-2022,Jordan,rape,4.0,23279.0,17.182868679926113,15.69629603522272
2010-2022,Kenya,rape,0.0,15336.0,0.0,0.0
2010-2022,Kuwait,rape,1.0,19019.0,5.2578999947420995,4.803013767863053
2010-2022,Latvia,rape,1.0,53580.0,1.8663680477790219,1.7048995679542258
2010-2022,Lebanon,rape,33.0,253367.0,13.024584890692159,11.897765384136786
2010-2022,Lithuania,rape,0.0,125141.0,0.0,0.0
2010-2022,Morocco,rape,11.0,110282.0,9.974429190620409,9.111493329472276
2010-2022,Myanmar,rape,1.0,19997.0,5.000750112516878,4.568111159223255
2010-2022,Netherlands,rape,1.0,82420.0,1.2132977432661975,1.1083295177261274
2010-2022,Nigeria,rape,1.0,16077.0,6.220065932698886,5.681938101075288
2010-2022,Norway,rape,0.0,197405.0,0.0,0.0
2010-2022,Pakistan,rape,12.0,251508.0,4.771220000954244,4.3584388019937705
2010-2022,Philippines,rape,1.0,134098.0,0.7457232770063684,0.6812071682723636
2010-2022,Poland,rape,7.0,453474.0,1.5436386650612826,1.4100910569446363
2010-2022,Portugal,rape,2.0,25510.0,7.840062720501764,7.161781172166791
2010-2022,Republic of North Macedonia,rape,3.0,49065.0,6.114338122898196,5.585357312808769
2010-2022,Romania,rape,8.0,253188.0,3.1597074110937324,2.886345920059005
2010-2022,Russia,rape,3.0,70261.0,4.2697940536001475,3.900393625951271
2010-2022,Serbia and Montenegro,rape,1.0,9360.0,10.683760683760683,9.75945714219951
2010-2022,Somalia,rape,36.0,166086.0,21.675517502980384,19.800264192259114
2010-2022,South Africa,rape,0.0,13220.0,0.0,0.0
2010-2022,Soviet Union,rape,0.0,13944.0,0.0,0.0
2010-2022,Spain,rape,0.0,67916.0,0.0,0.0
2010-2022,Sri Lanka,rape,3.0,119742.0,2.5053865811494713,2.288633533371434
2010-2022,Sweden,rape,1.0,184533.0,0.541908493331816,0.49502538218631587
2010-2022,Switzerland,rape,0.0,19216.0,0.0,0.0
2010-2022,Syria,rape,37.0,207323.0,17.846548622198213,16.302557832399373
2010-2022,Tanzania,rape,3.0,9920.0,30.241935483870968,27.625560136387325
2010-2022,Thailand,rape,2.0,137191.0,1.4578215772171643,1.3316984182779836
2010-2022,Tunisia,rape,1.0,14608.0,6.845564074479737,6.253321389032545
