cbsa,NAME,pop_total,pop_b03001,mexican_origin,median_hh_income,mexican_share,all,restaurant,tagged,named,mexican_by_name,mexican,chinese,italian,indian,thai,japanese,vietnamese,korean,american,cbsa_states,all_states_fetched
38860,"Portland-South Portland, ME Metro Area",557764,557764,3392,88602,0.0060814251188674,842.0,632.0,617.0,769.0,28.0,33.0,20.0,104.0,4.0,23.0,24.0,9.0,0.0,142.0,ME,True
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2510529,2510529,256413,94573,0.1021350480317096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR+WA,False
38920,"Port Lavaca, TX Micro Area",19921,19921,8224,71870,0.4128306811907032,27.0,16.0,26.0,26.0,1.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,TX,True
38940,"Port St. Lucie, FL Metro Area",506701,506701,21188,72506,0.0418155874963736,273.0,170.0,207.0,266.0,8.0,20.0,5.0,27.0,2.0,3.0,5.0,1.0,0.0,82.0,FL,True
39020,"Portsmouth, OH Micro Area",73118,73118,558,49571,0.0076314997674991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
39040,"Port Townsend, WA Micro Area",33313,33313,939,71143,0.0281871941884549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
39060,"Pottsville, PA Micro Area",143259,143259,1860,66901,0.0129834774778547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
39150,"Prescott Valley-Prescott, AZ Metro Area",241656,241656,30130,66106,0.124681365246466,269.0,174.0,206.0,258.0,23.0,34.0,5.0,38.0,2.0,7.0,4.0,1.0,1.0,75.0,AZ,True
39220,"Price, UT Micro Area",20446,20446,2198,53673,0.1075026900127164,37.0,20.0,27.0,37.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,14.0,UT,True
39300,"Providence-Warwick, RI-MA Metro Area",1673807,1673807,16732,85646,0.0099963735364949,403.0,214.0,355.0,400.0,19.0,26.0,13.0,70.0,1.0,3.0,10.0,1.0,2.0,101.0,MA+RI,False
39340,"Provo-Orem-Lehi, UT Metro Area",695895,695895,56499,96745,0.0811889724742957,888.0,444.0,764.0,880.0,66.0,125.0,33.0,116.0,13.0,17.0,42.0,7.0,10.0,179.0,UT,True
39380,"Pueblo, CO Metro Area",168726,168726,43470,62250,0.2576366416557021,208.0,108.0,164.0,188.0,24.0,34.0,6.0,21.0,1.0,2.0,6.0,0.0,0.0,52.0,CO,True
39420,"Pullman, WA Micro Area",47042,47042,2547,52893,0.0541431061604523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
39460,"Punta Gorda, FL Metro Area",195083,195083,2291,66154,0.0117437193399732,170.0,106.0,141.0,163.0,5.0,11.0,6.0,23.0,0.0,2.0,5.0,0.0,0.0,57.0,FL,True
39480,"Putnam, CT Micro Area",95829,95829,544,87564,0.0056767784282419,93.0,54.0,80.0,93.0,5.0,6.0,7.0,16.0,0.0,1.0,1.0,0.0,0.0,19.0,CT,True
39500,"Quincy, IL-MO Micro Area",75111,75111,1033,63470,0.013752978924525,42.0,26.0,33.0,41.0,4.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,IL+MO,False
39540,"Racine-Mount Pleasant, WI Metro Area",196888,196888,23239,75331,0.1180315712486286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
39580,"Raleigh-Cary, NC Metro Area",1449594,1449594,86330,96066,0.0595546063242535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
39660,"Rapid City, SD Metro Area",151064,151064,5351,71985,0.0354220727638616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
39700,"Raymondville, TX Micro Area",20218,20218,16939,45645,0.8378177861311702,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TX,True
39740,"Reading, PA Metro Area",429989,429989,15563,77684,0.0361939491475363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
39780,"Red Bluff, CA Micro Area",65520,65520,16529,61834,0.2522741147741147,46.0,24.0,42.0,45.0,3.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,18.0,CA,True
39820,"Redding, CA Metro Area",181554,181554,14747,71931,0.0812265221366645,263.0,155.0,230.0,254.0,26.0,36.0,12.0,40.0,1.0,5.0,9.0,0.0,0.0,75.0,CA,True
39860,"Red Wing, MN Micro Area",47844,47844,1145,82749,0.0239319454895075,43.0,25.0,35.0,41.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,MN,True
39900,"Reno, NV Metro Area",556539,556539,105034,84684,0.1887271152605657,672.0,405.0,548.0,660.0,67.0,115.0,36.0,75.0,8.0,12.0,29.0,14.0,4.0,137.0,NV,True
39940,"Rexburg, ID Micro Area",67279,67279,4755,60690,0.0706758423876692,77.0,45.0,59.0,76.0,7.0,12.0,2.0,9.0,0.0,1.0,1.0,0.0,1.0,20.0,ID,True
39960,"Rice Lake, WI Micro Area",46741,46741,1024,64619,0.0219079608908666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
39980,"Richmond, IN Micro Area",66377,66377,1768,56652,0.0266357322566551,90.0,44.0,75.0,87.0,5.0,8.0,3.0,13.0,0.0,1.0,1.0,1.0,0.0,24.0,IN,True
40060,"Richmond, VA Metro Area",1327321,1327321,25360,84405,0.0191061544268492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VA,False
40080,"Richmond-Berea, KY Micro Area",124287,124287,2118,58837,0.0170412030220377,137.0,64.0,118.0,128.0,10.0,14.0,2.0,20.0,0.0,0.0,3.0,0.0,0.0,48.0,KY,True
40090,"Rifle, CO Micro Area",79153,79153,15839,90267,0.2001061235834396,147.0,112.0,105.0,144.0,4.0,19.0,4.0,23.0,1.0,5.0,3.0,0.0,0.0,33.0,CO,True
40100,"Rio Grande City-Roma, TX Micro Area",65809,65809,60836,38182,0.9244328283365496,24.0,7.0,23.0,24.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,11.0,TX,True
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4637725,4637725,2084925,86031,0.449557703399835,4253.0,2044.0,3713.0,4054.0,469.0,772.0,147.0,432.0,20.0,49.0,123.0,48.0,20.0,1093.0,CA,True
40180,"Riverton, WY Micro Area",39472,39472,2218,64646,0.0561917308471828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WY,False
40220,"Roanoke, VA Metro Area",314661,314661,5609,67447,0.0178255328750623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VA,False
40260,"Roanoke Rapids, NC Micro Area",65431,65431,693,45823,0.0105913099295441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
40300,"Rochelle, IL Micro Area",51536,51536,5046,79244,0.0979121390872399,38.0,22.0,26.0,36.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,IL,True
40340,"Rochester, MN Metro Area",227252,227252,7269,89675,0.0319865171703659,290.0,193.0,228.0,271.0,12.0,22.0,12.0,36.0,3.0,3.0,7.0,2.0,0.0,80.0,MN,True
40380,"Rochester, NY Metro Area",1058875,1058875,8049,74438,0.007601463817731,1129.0,781.0,914.0,1101.0,45.0,76.0,43.0,211.0,10.0,11.0,25.0,1.0,4.0,275.0,NY,True
40420,"Rockford, IL Metro Area",336605,336605,45706,66571,0.1357852675985205,416.0,227.0,323.0,401.0,37.0,45.0,8.0,51.0,0.0,4.0,8.0,2.0,3.0,102.0,IL,True
40460,"Rockingham, NC Micro Area",42818,42818,2373,43626,0.0554206174973142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
40540,"Rock Springs, WY Micro Area",41786,41786,5406,76464,0.129373474369406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WY,False
40580,"Rocky Mount, NC Metro Area",144228,144228,7455,57437,0.0516889924286546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
40620,"Rolla, MO Micro Area",44948,44948,671,55427,0.0149283616623654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
40660,"Rome, GA Metro Area",98985,98985,6843,62540,0.0691316866191847,79.0,26.0,74.0,78.0,7.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,GA,True
40700,"Roseburg, OR Micro Area",111807,111807,4903,58983,0.0438523527149462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,False
40740,"Roswell, NM Micro Area",64446,64446,31501,52029,0.4887968221456723,92.0,45.0,85.0,84.0,5.0,14.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,31.0,NM,True
40760,"Ruidoso, NM Micro Area",20227,20227,5847,51643,0.2890690660997676,34.0,23.0,22.0,32.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,NM,True
40770,"Russellville, AL Micro Area",31978,31978,3129,51493,0.0978485208580899,40.0,25.0,34.0,39.0,3.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,14.0,AL,True
40780,"Russellville, AR Micro Area",84025,84025,6864,54936,0.0816899732222552,113.0,60.0,107.0,113.0,12.0,24.0,4.0,12.0,1.0,0.0,2.0,1.0,0.0,35.0,AR,True
40820,"Ruston, LA Micro Area",48160,48160,1304,38035,0.0270764119601328,94.0,44.0,84.0,94.0,6.0,16.0,3.0,9.0,0.0,0.0,4.0,1.0,0.0,21.0,LA,True
40860,"Rutland, VT Micro Area",60484,60484,210,64778,0.0034719925930824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,False
40900,"Sacramento-Roseville-Folsom, CA Metro Area",2406563,2406563,431298,93986,0.1792174150437782,2660.0,1473.0,2214.0,2598.0,277.0,362.0,134.0,314.0,38.0,47.0,107.0,26.0,12.0,543.0,CA,True
40940,"Safford, AZ Micro Area",38860,38860,10628,67326,0.2734945959855893,34.0,18.0,30.0,34.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,AZ,True
40980,"Saginaw, MI Metro Area",189210,189210,14198,58347,0.0750383172136779,188.0,85.0,167.0,188.0,14.0,19.0,10.0,23.0,1.0,0.0,5.0,0.0,1.0,64.0,MI,True
41060,"St. Cloud, MN Metro Area",200816,200816,4951,75670,0.0246544100071707,179.0,94.0,136.0,175.0,16.0,17.0,5.0,22.0,2.0,2.0,1.0,1.0,0.0,46.0,MN,True
41100,"St. George, UT Metro Area",189827,189827,14673,76411,0.0772966964657293,336.0,181.0,292.0,330.0,27.0,49.0,9.0,42.0,3.0,10.0,7.0,1.0,1.0,83.0,UT,True
41140,"St. Joseph, MO-KS Metro Area",120609,120609,4165,62900,0.0345330779626727,3.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,KS+MO,False
41180,"St. Louis, MO-IL Metro Area",2809414,2809414,65121,78225,0.0231795669844316,749.0,382.0,598.0,726.0,48.0,74.0,30.0,90.0,2.0,3.0,10.0,0.0,2.0,235.0,IL+MO,False
41260,"St. Marys, PA Micro Area",30703,30703,102,64103,0.0033221509298765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
41400,"Salem, OH Micro Area",101203,101203,1099,58474,0.0108593618766242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
41420,"Salem, OR Metro Area",435085,435085,96430,76010,0.2216348529597664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,False
41460,"Salina, KS Micro Area",59583,59583,5467,63998,0.091754359464948,70.0,41.0,59.0,67.0,5.0,8.0,2.0,9.0,1.0,1.0,2.0,0.0,0.0,22.0,KS,True
41500,"Salinas, CA Metro Area",435834,435834,243164,94486,0.5579280184657461,542.0,361.0,436.0,525.0,53.0,95.0,18.0,68.0,5.0,6.0,24.0,7.0,3.0,100.0,CA,True
41540,"Salisbury, MD Metro Area",128802,128802,3494,69592,0.0271269079672675,143.0,84.0,117.0,143.0,5.0,11.0,2.0,17.0,1.0,0.0,7.0,1.0,1.0,34.0,MD,True
41620,"Salt Lake City-Murray, UT Metro Area",1261337,1261337,172924,95045,0.1370957959688806,2173.0,1332.0,1941.0,2155.0,140.0,311.0,84.0,253.0,41.0,49.0,98.0,36.0,27.0,407.0,UT,True
41660,"San Angelo, TX Metro Area",120830,120830,43414,66037,0.3592981875362079,105.0,50.0,87.0,104.0,14.0,18.0,2.0,11.0,0.0,1.0,2.0,0.0,0.0,29.0,TX,True
41700,"San Antonio-New Braunfels, TX Metro Area",2612802,2612802,1188484,74297,0.4548695232168377,2518.0,1247.0,2152.0,2459.0,255.0,430.0,65.0,241.0,10.0,20.0,39.0,20.0,4.0,706.0,TX,True
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",3282782,3282782,972117,102285,0.296125968766735,4253.0,2426.0,3554.0,4170.0,426.0,687.0,155.0,469.0,63.0,84.0,231.0,85.0,50.0,726.0,CA,True
41760,"Sandpoint, ID Micro Area",49456,49456,1087,65168,0.0219791329666774,50.0,35.0,31.0,47.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,ID,True
41780,"Sandusky, OH Metro Area",115099,115099,3455,70687,0.0300176369907644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
41820,"Sanford, NC Micro Area",64565,64565,7618,63060,0.117989622860683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4653593,4653593,673641,133780,0.1447571800971851,7552.0,5568.0,6287.0,7473.0,461.0,791.0,630.0,833.0,249.0,226.0,583.0,223.0,146.0,991.0,CA,True
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1969353,1969353,418413,157444,0.2124621639695879,3493.0,2178.0,3018.0,3419.0,231.0,420.0,256.0,344.0,151.0,67.0,220.0,228.0,72.0,440.0,CA,True
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2063795,2063795,4781,27966,0.0023166060582567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PR,False
42020,"San Luis Obispo-Paso Robles, CA Metro Area",281486,281486,58610,93398,0.2082163944210369,585.0,437.0,436.0,573.0,60.0,85.0,16.0,65.0,4.0,18.0,22.0,2.0,1.0,112.0,CA,True
42100,"Santa Cruz-Watsonville, CA Metro Area",266021,266021,81042,109266,0.3046451220016465,431.0,306.0,334.0,423.0,51.0,76.0,27.0,59.0,3.0,11.0,20.0,0.0,1.0,63.0,CA,True
42140,"Santa Fe, NM Metro Area",155175,155175,39400,74689,0.2539068793297889,370.0,250.0,303.0,348.0,22.0,83.0,11.0,34.0,5.0,2.0,12.0,3.0,1.0,74.0,NM,True
42200,"Santa Maria-Santa Barbara, CA Metro Area",443975,443975,189016,95977,0.425735683315502,700.0,436.0,639.0,694.0,61.0,130.0,27.0,93.0,10.0,15.0,39.0,6.0,7.0,141.0,CA,True
42220,"Santa Rosa-Petaluma, CA Metro Area",485642,485642,115074,102840,0.2369523229045264,569.0,402.0,441.0,553.0,41.0,79.0,14.0,71.0,8.0,11.0,23.0,8.0,1.0,111.0,CA,True
42300,"Sault Ste. Marie, MI Micro Area",36448,36448,456,60631,0.0125109745390693,37.0,21.0,26.0,35.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,MI,True
42340,"Savannah, GA Metro Area",412089,412089,12093,74632,0.0293456025276093,522.0,309.0,403.0,505.0,19.0,40.0,12.0,47.0,0.0,4.0,10.0,1.0,4.0,143.0,GA,True
42380,"Sayre, PA Micro Area",59971,59971,341,62482,0.0056860816061096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
42420,"Scottsbluff, NE Micro Area",36594,36594,7741,61156,0.2115374105044543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
42460,"Scottsboro, AL Micro Area",52839,52839,949,49454,0.0179602187777967,43.0,16.0,40.0,43.0,3.0,5.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,17.0,AL,True
42540,"Scranton--Wilkes-Barre, PA Metro Area",567887,567887,11242,63656,0.0197961918480261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
42580,"Seaford, DE Micro Area",247799,247799,7988,78162,0.0322358040185795,415.0,306.0,305.0,411.0,15.0,26.0,14.0,72.0,0.0,3.0,5.0,0.0,0.0,79.0,DE,True
42620,"Searcy, AR Micro Area",77395,77395,2780,53435,0.0359196330512307,85.0,38.0,75.0,79.0,5.0,10.0,0.0,11.0,0.0,1.0,3.0,1.0,0.0,29.0,AR,True
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",4021467,4021467,308963,112594,0.076828431017835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
42680,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",163856,163856,8040,71049,0.0490674738795039,163.0,106.0,137.0,162.0,7.0,12.0,1.0,24.0,0.0,4.0,6.0,0.0,0.0,44.0,FL,True
42700,"Sebring, FL Metro Area",103808,103808,8325,55581,0.0801961313193588,99.0,62.0,69.0,93.0,4.0,14.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,FL,True
42740,"Sedalia, MO Micro Area",43205,43205,3189,60232,0.0738109015160282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
42780,"Selinsgrove, PA Micro Area",39711,39711,186,68435,0.0046838407494145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
42820,"Selma, AL Micro Area",37536,37536,172,36810,0.0045822676896845,29.0,9.0,24.0,26.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,AL,True
42860,"Seneca, SC Micro Area",79566,79566,2716,60193,0.034135183369781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
42900,"Seneca Falls, NY Micro Area",33125,33125,290,66007,0.008754716981132,25.0,18.0,17.0,24.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,NY,True
42940,"Sevierville, TN Micro Area",98802,98802,3252,63829,0.0329143134754357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
42980,"Seymour, IN Micro Area",46319,46319,3488,70208,0.0753038709816705,36.0,15.0,31.0,35.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,IN,True
43020,"Shawano, WI Micro Area",45183,45183,770,66189,0.0170418077595555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
43060,"Shawnee, OK Micro Area",73011,73011,3593,60828,0.0492117626111133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,False
43100,"Sheboygan, WI Metro Area",117783,117783,6738,71898,0.0572068974300196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
43140,"Shelby-Kings Mountain, NC Micro Area",100170,100170,3178,55769,0.0317260656883298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,False
43180,"Shelbyville, TN Micro Area",51291,51291,5532,62197,0.1078551792712171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,False
43220,"Shelton, WA Micro Area",66968,66968,3996,78359,0.0596702902878987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
43260,"Sheridan, WY Micro Area",31585,31585,1152,70855,0.0364730093398765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WY,False
43300,"Sherman-Denison, TX Metro Area",139988,139988,18494,70455,0.1321113238277566,162.0,68.0,142.0,162.0,17.0,20.0,6.0,24.0,1.0,2.0,2.0,1.0,0.0,45.0,TX,True
43320,"Show Low, AZ Micro Area",107744,107744,8989,52752,0.0834292396792396,121.0,69.0,103.0,118.0,12.0,25.0,6.0,12.0,1.0,0.0,1.0,0.0,0.0,44.0,AZ,True
43340,"Shreveport-Bossier City, LA Metro Area",389004,389004,12106,54635,0.0311205026169396,362.0,175.0,320.0,358.0,24.0,38.0,12.0,39.0,1.0,0.0,7.0,2.0,0.0,106.0,LA,True
43380,"Sidney, OH Micro Area",48007,48007,404,72822,0.0084154394150853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
43420,"Sierra Vista-Douglas, AZ Metro Area",125458,125458,37750,58970,0.3008975115177988,143.0,71.0,111.0,142.0,12.0,22.0,2.0,25.0,0.0,0.0,0.0,1.0,1.0,38.0,AZ,True
43460,"Sikeston, MO Micro Area",50046,50046,807,55225,0.0161251648483395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
43500,"Silver City, NM Micro Area",27856,27856,11324,45921,0.4065192418150488,36.0,15.0,30.0,30.0,2.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,11.0,NM,True
43580,"Sioux City, IA-NE-SD Metro Area",144007,144007,22292,72027,0.1547980306512877,166.0,91.0,139.0,162.0,15.0,30.0,5.0,19.0,0.0,2.0,4.0,1.0,0.0,44.0,IA+NE+SD,False
43620,"Sioux Falls, SD-MN Metro Area",293107,293107,7041,81418,0.0240219442046761,10.0,6.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,MN+SD,False
43640,"Slidell-Mandeville-Covington, LA Metro Area",269331,269331,5498,79277,0.0204135431866365,250.0,150.0,187.0,245.0,15.0,21.0,3.0,23.0,0.0,1.0,3.0,2.0,0.0,80.0,LA,True
43660,"Snyder, TX Micro Area",16633,16633,6474,62689,0.3892262369987374,22.0,9.0,21.0,21.0,3.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,TX,True
43700,"Somerset, KY Micro Area",65503,65503,1210,50943,0.0184724363769598,68.0,30.0,56.0,64.0,4.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,KY,True
43740,"Somerset, PA Micro Area",73255,73255,511,59378,0.0069756330625895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
43760,"Sonora, CA Micro Area",54873,54873,4599,72259,0.0838117106773823,114.0,82.0,79.0,97.0,7.0,14.0,5.0,17.0,0.0,1.0,1.0,0.0,0.0,28.0,CA,True
43780,"South Bend-Mishawaka, IN-MI Metro Area",324180,324180,22772,65385,0.0702449256585847,335.0,187.0,268.0,331.0,26.0,37.0,9.0,45.0,2.0,2.0,4.0,0.0,1.0,85.0,IN+MI,True
43890,"Sparta, WI Micro Area",46169,46169,2079,68213,0.0450302150793822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WI,False
43900,"Spartanburg, SC Metro Area",365086,365086,17504,62440,0.0479448677845767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SC,False
43940,"Spearfish, SD Micro Area",26574,26574,631,66766,0.0237450139233837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,False
43980,"Spencer, IA Micro Area",16446,16446,657,64082,0.039948923750456,12.0,5.0,9.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,IA,True
44020,"Spirit Lake, IA Micro Area",17844,17844,345,74570,0.019334229993275,52.0,38.0,35.0,52.0,2.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,14.0,IA,True
44060,"Spokane-Spokane Valley, WA Metro Area",591793,591793,27183,72836,0.0459332908635282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WA,False
44100,"Springfield, IL Metro Area",207386,207386,2634,74580,0.0127009537770148,352.0,209.0,313.0,349.0,16.0,33.0,15.0,52.0,2.0,5.0,7.0,2.0,1.0,86.0,IL,True
44140,"Springfield, MA Metro Area",462853,462853,3681,70535,0.0079528489606851,284.0,155.0,240.0,277.0,16.0,22.0,10.0,36.0,3.0,0.0,8.0,1.0,1.0,83.0,MA,True
44180,"Springfield, MO Metro Area",481671,481671,12143,61488,0.0252101538186853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MO,False
44220,"Springfield, OH Metro Area",135445,135445,3508,60846,0.0258998117316992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,False
44260,"Starkville, MS Micro Area",61415,61415,676,46930,0.0110070829601888,62.0,32.0,54.0,62.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,17.0,MS,True
44300,"State College, PA Metro Area",158041,158041,1374,72748,0.0086939465075518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA,False
44340,"Statesboro, GA Micro Area",92112,92112,2894,56172,0.031418273406288,86.0,51.0,77.0,84.0,2.0,7.0,4.0,9.0,0.0,0.0,3.0,0.0,0.0,25.0,GA,True
44420,"Staunton-Stuarts Draft, VA Metro Area",126052,126052,3502,70949,0.0277821851299463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VA,False
44460,"Steamboat Springs, CO Micro Area",38248,38248,2721,93984,0.0711409746914871,57.0,46.0,33.0,54.0,4.0,9.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,13.0,CO,True
