measure,channel,eta,unweighted_bn,person_p1,person_p2,person_p3,person_p5,person_p10,quintile_bins,decile_bins,quintile_bins_floored_p5,decile_bins_floored_p5,equal_split_p1,equal_split_p2,equal_split_p3,equal_split_p5,equal_split_p10,median_normalized_p5
money,landlords_scf_metro_local_high,2.0,55.23562574673189,225071783.4484989,446.78563544543516,139.70850074308024,70.03385365356668,48.406631567376046,57.22654314697867,87.72504883056493,52.4223259570018,63.69873097246087,48.87556119682737,17.42545263776221,11.436806681237748,9.123248761485911,9.258750306601895,38.457897424959654
money,landlords_mid_metro_local_high,0.0,55.23562574673219,55.23562574673232,55.23562574673232,55.23562574673232,55.23562574673232,55.23562574673232,55.23562574673219,55.23562574673228,55.23562574673219,55.23562574673228,55.23562574673232,55.23562574673232,55.23562574673232,55.23562574673232,55.23562574673232,55.23562574673232
money,landlords_mid_metro_local_high,1.0,55.23562574673219,5358.9067029787075,38.0612122942518,34.232879058166304,32.480137067612326,31.43770950825836,36.50268351924591,35.18574631180728,36.107060851462876,34.18941702164267,23.769680209961518,14.720131611542426,15.196751312210218,15.972235341438715,17.166727676386493,24.06892033870595
money,landlords_mid_metro_local_high,1.3,55.23562574673219,105723.41410229234,50.66581864865802,38.409884704548475,33.80012390228315,31.471114869202,36.62039446771905,37.11143800672223,35.7927503032119,34.723648858258315,24.129761187624993,11.254384594467131,11.16342807695269,11.785447945948976,13.017288433282715,22.893314546299816
money,landlords_mid_metro_local_high,1.4,55.23562574673219,286150.34956936626,59.1540960803723,41.31554638748797,35.03353018189333,32.028027655808984,37.312118986867496,38.79036358666353,36.26762162900862,35.63689802197324,24.19979268413133,10.610980242272907,10.24540272265873,10.76737496557836,11.9811269782667,23.02810283899689
money,landlords_mid_metro_local_high,2.0,55.23562574673219,112614466.25363338,248.50667962124783,91.83959433866869,54.788452916952274,42.02595362967036,50.75919243316545,67.35513672246093,46.89422461327274,52.011213195088786,24.454843484576376,9.692212623600462,7.51816589934077,7.13724376343608,8.038316206992373,30.086145377280328
money,owner_value_stock_metro_local_high,0.0,2855.3063201808664,2855.306320180869,2855.306320180869,2855.306320180869,2855.306320180869,2855.306320180869,2855.3063201808664,2855.3063201808636,2855.3063201808664,2855.3063201808636,2855.306320180869,2855.306320180869,2855.306320180869,2855.306320180869,2855.306320180869,2855.306320180869
money,owner_value_stock_metro_local_high,1.0,2855.3063201808664,515899.01422083646,4893.726984667652,4251.858673906148,3861.022155112008,3545.1761838579764,3752.751336370406,4106.977885511082,3627.7908656675304,3789.1916685144593,2288.294099587051,1892.6434798857886,1887.4964846581254,1898.6728532451757,1935.862219768712,2861.1527865144317
money,owner_value_stock_metro_local_high,1.3,2855.3063201808664,10075302.66764104,8103.382927741552,6057.2205786663635,5033.927878283746,4329.457425711804,4760.494018840558,5639.8359487513235,4499.076226602171,4878.233847953343,2299.534585858101,1800.0022582771007,1760.4673066923383,1755.23306200564,1790.7785060789383,3409.552422177747
money,owner_value_stock_metro_local_high,1.4,2855.3063201808664,27211133.404742755,9957.667264984904,6983.643658433824,5591.213024583994,4682.64295086291,5226.89090465855,6396.680359507899,4896.978358905397,5390.860394035973,2301.251031445573,1786.1926326170567,1731.7994800587849,1718.4305103011404,1751.6951212572849,3675.1942455232384
money,owner_value_stock_metro_local_high,2.0,2855.3063201808664,10619867975.62459,46200.75309114089,20295.692939167835,12155.032197863156,8310.584538036077,10315.22959263953,16155.134538022083,9094.449699688279,11261.082481353733,2306.162057242669,1801.9134254752526,1661.4444745483484,1583.4253958596612,1589.5678886989626,6674.728821504692
money,renters_national_uniform_high,0.0,-50.473428454858755,-50.473428454858905,-50.473428454858905,-50.473428454858905,-50.473428454858905,-50.473428454858905,-50.473428454858755,-50.47342845485901,-50.473428454858755,-50.47342845485901,-50.473428454858905,-50.473428454858905,-50.473428454858905,-50.473428454858905,-50.473428454858905,-50.473428454858905
money,renters_national_uniform_high,1.0,-50.473428454858755,-22660.98504722467,-164.30068414244155,-134.87743340634506,-117.10412663381614,-102.32473019593239,-110.97719962973181,-129.28888560733083,-105.36031242734241,-114.15195527967482,-100.51385434940464,-63.54310723855897,-59.875151301843594,-57.586415542379065,-55.87496052700207,-86.77826357123352
money,renters_national_uniform_high,1.3,-50.473428454858755,-443012.1732561089,-312.38773347171934,-218.50782606753242,-171.97276932684494,-139.02814204413224,-157.4633271758924,-201.6308839677722,-145.71277723444686,-165.3539237958399,-101.11079021282642,-69.39060275458006,-63.50699616308211,-59.963570751446746,-57.50572970971964,-116.4796529438693
money,renters_national_uniform_high,1.4,-50.473428454858755,-1196325.888494407,-397.3930165097942,-260.9014101030501,-197.5792053668284,-155.0983846447991,-178.42101581108105,-236.88040659845504,-163.5916738141647,-188.97075562804875,-101.17352128974365,-71.2838117055058,-64.69816452009447,-60.72495059847495,-58.01960272181647,-129.8719893887873
money,renters_national_uniform_high,2.0,-50.473428454858755,-466713482.10038453,-2058.110770424459,-867.1105357255549,-496.898247267355,-317.3682374081929,-403.0765113429246,-690.324812296298,-348.2032948842868,-457.209211179784,-101.34936954903253,-80.27006445170197,-70.98333684501196,-64.73049935808498,-60.7031138144548,-272.8632058229879
money,landlords_intp_national_uniform_high,0.0,51.55394371810792,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810791,51.55394371810785,51.55394371810791,51.55394371810785,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797
money,landlords_intp_national_uniform_high,1.0,51.55394371810792,37.246379295130865,28.438434282916457,28.28645268279576,28.08177967439616,27.77614081138898,32.71132196308208,30.36169723954571,32.43180354484339,29.957974675316454,0.16520804968149305,10.998532895757293,12.556997797195336,13.809325768305875,15.167308708823795,20.809583301485112
money,landlords_intp_national_uniform_high,1.3,51.55394371810792,185.07190965925528,28.739048418424424,28.261738475037042,27.730852603647964,27.053692768173775,32.039298570616374,30.156519746810044,31.454544949131805,29.188963771719337,0.042239848386798444,6.383797053055764,8.213976355892616,9.669210704727638,11.190125402686837,18.782508996942074
money,landlords_intp_national_uniform_high,1.4,51.55394371810792,441.83448914528867,29.533003135348512,28.842674710522964,28.12252882900985,27.251131401248923,32.343831742053375,30.72707842554061,31.60586530812975,29.449262730917113,0.037366031717613254,5.297589406799276,7.15238799546514,8.64331431374672,10.194173338693757,18.48539049889418
money,landlords_intp_national_uniform_high,2.0,51.55394371810792,146674.4265416744,46.879839066103386,41.03986042275055,36.90734483383572,33.26937120738065,41.339607984904845,43.8534658131307,38.60890072383281,37.635954983167196,0.03185114900059223,1.8283990139876942,3.3596019382036477,4.807887478399198,6.363442175026045,20.267039550164505
money,landlords_scf_national_uniform_high,0.0,51.55394371810819,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.553943718108194,51.55394371810803,51.553943718108194,51.55394371810803,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797
money,landlords_scf_national_uniform_high,1.0,51.55394371810819,9966.180605409567,42.61011707985682,35.615780573895776,32.54862455123819,30.90837247887137,35.42793657776805,35.3192454678282,34.96894942201309,33.86312835592643,44.20545813451668,16.479415488650925,15.810652655071593,16.005914331282206,16.877680389715472,24.119671965281846
money,landlords_scf_national_uniform_high,1.3,51.55394371810819,197167.95402716543,65.83841776332896,43.43767680295333,35.36356016948759,31.693178034097684,36.31969002780251,39.119095779634634,35.359487107244234,35.62938542682827,45.00058652972472,14.624669932562645,12.624702847969303,12.330587863104787,13.109139652404398,23.952252624209837
money,landlords_scf_national_uniform_high,1.4,51.55394371810819,533712.6651541851,80.8894605842185,48.28071528816609,37.27427328292472,32.53532391078359,37.30639331640409,41.68257364652266,36.09460513913987,37.07384115630363,45.13618756385812,14.509839976272588,11.972620844125872,11.456055810616565,12.170897666357995,24.500979317570902
money,landlords_scf_national_uniform_high,2.0,51.55394371810819,210069821.77846584,417.00553207140433,130.39635356491092,65.36580876576349,45.18013013648764,53.412158270982374,81.87781289590558,48.92816195025115,59.452948112268274,45.61780367413044,16.263974426014254,10.674496395911527,8.515146643446284,8.641616452309442,35.894520113776956
money,landlords_mid_national_uniform_high,0.0,51.55394371810819,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810819,51.55394371810808,51.55394371810819,51.55394371810808,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797,51.55394371810797
money,landlords_mid_national_uniform_high,1.0,51.55394371810819,5001.713492352349,35.52427568138664,31.95111662834577,30.315202112817175,29.342256645130174,34.0696292704251,32.84047135368703,33.70037648342828,31.91055151562151,22.18533309209909,13.738974192204111,14.183825226133466,14.90762004979404,16.022494549269634,22.46462763338348
money,landlords_mid_national_uniform_high,1.3,51.55394371810819,98676.51296841234,47.2887330908767,35.84970763899518,31.54720638656778,29.373435401135726,34.179494299209466,34.6378077632224,33.407016028188046,32.40917459927386,22.52141318905576,10.504233492809204,10.419339601930957,10.999899283916212,12.149632527545617,21.367380810575956
money,landlords_mid_national_uniform_high,1.4,51.55394371810819,267077.24982166523,55.211231859783496,38.56169499934453,32.69840105596728,29.893227656016258,34.82511252922876,36.20482603603169,33.85023522363483,33.26155194361043,22.58677679778787,9.90371469153593,9.562504419795506,10.049685062181641,11.182535502525877,21.493184908232543
money,landlords_mid_national_uniform_high,2.0,51.55394371810819,105108248.10250376,231.9426855687539,85.71810699383074,51.136576799799606,39.224750671934146,47.37588312794365,62.865639354518166,43.76853133704201,48.54445154771777,22.82482741156552,9.046186720000975,7.017049167057587,6.661517060922741,7.502529313667744,28.08077983197073
money,owner_value_stock_national_uniform_high,0.0,2880.5809581700805,2880.580958170085,2880.580958170085,2880.580958170085,2880.580958170085,2880.580958170085,2880.58095817008,2880.5809581700864,2880.58095817008,2880.5809581700864,2880.580958170085,2880.580958170085,2880.580958170085,2880.580958170085,2880.580958170085,2880.580958170085
money,owner_value_stock_national_uniform_high,1.0,2880.5809581700805,475050.23952301015,5011.24699214854,4398.288820901139,4020.7740698946063,3710.8436433002003,3931.0157194721796,4271.705004452228,3800.2490173393294,3954.269847937107,2107.107457357135,1938.0942123462833,1952.5001475026156,1977.2314865982798,2026.3258128729228,2979.5345563589995
money,owner_value_stock_national_uniform_high,1.3,2880.5809581700805,9267038.92376653,8183.578706547906,6229.7449137768945,5241.410030490037,4550.384168644975,5012.722582698892,5858.508787264661,4739.158131656234,5097.748033214644,2115.0606802250745,1817.8161249353757,1810.6096859612464,1827.5780661721933,1882.159670913399,3550.083095583977
money,owner_value_stock_national_uniform_high,1.4,2880.5809581700805,25026529.87743182,10000.791934419853,7161.038168199199,5816.210936765499,4925.088153738945,5509.79182225731,6636.088186316508,5164.550040134286,5631.379356641215,2116.4986712352597,1793.9282763957574,1775.789656935286,1787.582459144213,1842.3896464445882,3823.088991881205
money,owner_value_stock_national_uniform_high,2.0,2880.5809581700805,9766406277.399866,45095.3177185896,20362.92850490594,12501.765915150041,8733.860198961169,10892.029247043343,16563.264855964477,9614.526371666812,11674.619290136858,2120.828210317892,1758.7994347819415,1666.948507326314,1628.5940934505566,1670.5279457918125,6865.131734346756
money,consumer_prices_side_view,0.0,23.763383073919755,23.76338307391988,23.76338307391988,23.76338307391988,23.76338307391988,23.76338307391988,23.763383073919755,23.76338307391992,23.763383073919755,23.76338307391992,23.76338307391988,23.76338307391988,23.76338307391988,23.76338307391988,23.76338307391988,23.76338307391988
money,consumer_prices_side_view,1.0,23.763383073919755,2298.3846884167006,36.56831500927721,33.18864219889497,30.964969992641663,28.912672584009076,29.594332497712724,32.51331495935371,28.695061359265008,30.318139319350145,10.194592306070621,14.142755243510678,14.733190890242016,15.227145964117016,15.787917898911411,22.946128413555375
money,consumer_prices_side_view,1.3,23.763383073919755,44476.52303889811,55.78175049190443,45.01201368332216,39.19944925082419,34.62930574914011,36.84498363505379,43.36147426547551,34.96370490495301,38.100546353472836,10.151089883893965,12.390785151265424,13.082267265776844,13.668088022134464,14.323600007638445,26.550355979026943
money,consumer_prices_side_view,1.4,23.763383073919755,120014.35820039184,66.6539898941671,51.002464416663805,43.09737702976407,37.20633532275498,40.21695713704748,48.70871485316425,37.84275968933578,41.76080028562759,10.149638439859801,11.95630085995583,12.647558449209786,13.245756739416743,13.91824163162436,28.32859906437193
money,consumer_prices_side_view,2.0,23.763383073919755,46735134.84307717,270.8210012358579,134.58229211923035,88.51415751875348,63.66777202155831,77.09354264573285,117.29408989665234,68.30826744667678,83.48738815470142,10.148788568992126,10.56251176392873,11.017165380051077,11.530661756120717,12.177753019331115,48.60604140608476
money,crime_A4_intangible_unweighted,0.0,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.3381,-32.33809999999999,-32.3381,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999,-32.33809999999999
